fap,Emploi moyen,Tension ,Catégorie Tension,Intensité d'embauches,Lien formation-emploi,Manque de main-d'œuvre disponible,Non-durabilité de l'emploi,Conditions de travail contraignantes,Inadéquation géographique,Année,niveau_geo,niveau_fap,reg,dep
L4Z,4600,-0.425509253411051,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,57
L4Z,900,0.1129291235591634,,,,,,,,2019,dep,fap 87,,58
L4Z,16600,1.122395061303329,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,59
L4Z,3900,0.7267505333196105,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,60
L4Z,1400,1.608525287431053,,,,,,,,2019,dep,fap 87,,61
L4Z,6700,1.002169150758063,,,,,,,,2019,dep,fap 87,,62
L4Z,3800,-0.3121339407519323,2.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,63
L4Z,4000,0.0388243401005113,3.0,1.0,3.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,64
L4Z,900,1.668024987569308,5.0,1.0,3.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,65
L4Z,1900,0.2133998554660791,,,,,,,,2019,dep,fap 87,,66
L4Z,7400,0.6911692728967739,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,67
L4Z,3800,0.568141894237425,5.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,68
L4Z,19400,0.5702706543312925,5.0,2.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,69
L4Z,900,0.1129291235591634,,,,,,,,2019,dep,fap 87,,70
L4Z,2700,1.051925725062752,5.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,71
L4Z,3000,1.973042494739488,5.0,2.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,72
L4Z,2800,1.042948785782766,5.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,73
L4Z,4600,0.7971287249821972,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,74
L4Z,40000,3.836852243220432,5.0,2.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,75
L4Z,8200,1.445690814990385,5.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,76
L4Z,7200,-0.9969093761737834,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,77
L4Z,9600,0.4873633666499356,4.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,78
L4Z,2000,1.65652024834425,5.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,79
L4Z,2900,1.380991254310481,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,80
L4Z,1500,0.2133998554660791,,,,,,,,2019,dep,fap 87,,81
L4Z,1000,0.2133998554660791,,,,,,,,2019,dep,fap 87,,82
L4Z,4000,1.420319274272536,5.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,83
L4Z,3100,0.3637283359787613,4.0,1.0,3.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,84
L4Z,3700,0.4197791788093896,4.0,1.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,85
L4Z,2100,1.885865752399006,5.0,2.0,2.0,5.0,2.0,1.0,2.0,2019,dep,fap 87,,86
L4Z,2100,0.0626720902398809,3.0,1.0,3.0,5.0,3.0,1.0,2.0,2019,dep,fap 87,,87
L4Z,1500,0.4850889271157501,,,,,,,,2019,dep,fap 87,,88
L4Z,1700,0.1129291235591634,,,,,,,,2019,dep,fap 87,,89
L4Z,700,0.1129291235591634,,,,,,,,2019,dep,fap 87,,90
L4Z,7600,0.6785906102330047,5.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,91
L4Z,24500,0.8646896979046479,5.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,92
L4Z,10500,0.08381388912941551,3.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,93
L4Z,9200,0.7307900573199044,5.0,1.0,3.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,94
L4Z,6900,-0.4651227283737305,2.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,95
L4Z,1600,-0.09964633339515454,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2019,dep,fap 87,,971
L4Z,1600,1.236156117137976,5.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,972
L4Z,700,-0.4383628578308593,2.0,1.0,2.0,5.0,5.0,1.0,2.0,2019,dep,fap 87,,973
L4Z,3200,-0.7869869864938092,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2019,dep,fap 87,,974
L5Z,3100,1.327729935199288,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,01
L5Z,1800,2.269135354327651,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,02
L5Z,1100,0.8154007953491659,,,,,,,,2019,dep,fap 87,,03
L5Z,700,0.7976868019156264,,,,,,,,2019,dep,fap 87,,04
L5Z,500,0.7976868019156264,,,,,,,,2019,dep,fap 87,,05
L5Z,7700,1.086051215219672,5.0,5.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,06
L5Z,1000,0.8154007953491659,,,,,,,,2019,dep,fap 87,,07
L5Z,700,0.7723548054030133,,,,,,,,2019,dep,fap 87,,08
L5Z,400,0.4498104466299157,,,,,,,,2019,dep,fap 87,,09
L5Z,1500,1.595063621395805,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,10
L5Z,1300,1.356435628509957,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,11
L5Z,1100,1.800550369644184,5.0,4.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,12
L5Z,18000,0.9173973406366999,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,13
L5Z,4000,2.101269163980709,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,14
L5Z,500,0.8154007953491659,,,,,,,,2019,dep,fap 87,,15
L5Z,1600,0.4112474358131347,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,16
L5Z,2400,1.51581793296839,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,17
L5Z,1300,0.007316229928499951,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,18
L5Z,900,0.9654488343154205,,,,,,,,2019,dep,fap 87,,19
L5Z,4000,1.284116660328623,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,21
L5Z,2000,0.8361307262231369,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,22
L5Z,200,0.9654488343154205,,,,,,,,2019,dep,fap 87,,23
L5Z,1200,-0.5450014506738278,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2019,dep,fap 87,,24
L5Z,2700,2.639679038242444,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,25
L5Z,3100,0.5516170560976034,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,26
L5Z,2200,0.5093409833218696,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,27
L5Z,2000,0.855408784267849,5.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,28
L5Z,4400,0.1327758076702481,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,29
L5Z,600,1.371231496532145,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,2A
L5Z,600,1.188909251616232,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,2B
L5Z,3000,0.3276314374123176,4.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,30
L5Z,15900,0.3279378958811224,4.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,31
L5Z,600,0.4498104466299157,,,,,,,,2019,dep,fap 87,,32
L5Z,12000,1.337735653505661,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,33
L5Z,7100,0.2976099905819931,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,34
L5Z,8100,0.9539369825175916,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,35
L5Z,700,0.8366391166971369,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,36
L5Z,3700,1.118110214539275,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,37
L5Z,9300,0.3196188619521246,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,38
L5Z,1000,1.271126212923455,,,,,,,,2019,dep,fap 87,,39
L5Z,1200,-0.2431625658109997,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,40
L5Z,1400,1.020591967218865,,,,,,,,2019,dep,fap 87,,41
L5Z,3800,0.5899333893278461,5.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,42
L5Z,600,2.025390911301762,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,43
L5Z,12600,0.6759349118633752,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,44
L5Z,4700,1.670778253440517,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,45
L5Z,600,0.4498104466299157,,,,,,,,2019,dep,fap 87,,46
L5Z,1300,0.9654488343154205,,,,,,,,2019,dep,fap 87,,47
L5Z,200,0.4498104466299157,,,,,,,,2019,dep,fap 87,,48
L5Z,4700,0.9425889873645555,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,49
L5Z,2000,1.037922023420236,,,,,,,,2019,dep,fap 87,,50
L5Z,3700,1.06091586054451,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,51
L5Z,600,0.7723548054030133,,,,,,,,2019,dep,fap 87,,52
L5Z,1500,3.717227646327338,5.0,5.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,53
L5Z,3700,0.6705504924117691,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,54
L5Z,500,0.7723548054030133,,,,,,,,2019,dep,fap 87,,55
L5Z,3100,1.075205643193176,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,56
L5Z,4600,1.280947395068785,5.0,5.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,57
L5Z,700,1.57196621391257,5.0,4.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,58
L5Z,20300,0.3478292014243571,4.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,59
L5Z,4100,1.136788438361321,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,60
L5Z,900,1.246454026414582,5.0,4.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,61
L5Z,5200,1.229931222669737,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,62
L5Z,4300,-0.09988754967599861,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,63
L5Z,3700,0.7798052497094129,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,64
L5Z,800,0.4498104466299157,,,,,,,,2019,dep,fap 87,,65
L5Z,1600,1.518731749335877,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,66
L5Z,9300,0.3336052637478672,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,67
L5Z,4100,1.280426522945704,5.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,68
L5Z,28000,1.224697674940498,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,69
L5Z,800,1.271126212923455,,,,,,,,2019,dep,fap 87,,70
L5Z,2300,1.585407548578916,5.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,71
L5Z,2600,1.471433755539361,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,72
L5Z,2500,-0.006618581652278763,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,73
L5Z,4300,0.4473794107558436,4.0,5.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,74
L5Z,104100,0.5009092267559127,4.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,75
L5Z,7400,1.234286646995106,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,76
L5Z,9000,-0.2024105382623746,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,77
L5Z,19600,0.1475715567435977,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,78
L5Z,2200,1.614652487055439,5.0,4.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,79
L5Z,2700,-0.3949119163079332,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,80
L5Z,1400,0.4691444894783634,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,81
L5Z,900,0.4498104466299157,,,,,,,,2019,dep,fap 87,,82
L5Z,3800,0.805408143491511,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,83
L5Z,3100,-0.824119156924779,1.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,84
L5Z,2900,0.5403667666364544,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,85
L5Z,1900,-0.1042370749372706,3.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,86
L5Z,1800,0.500028930867492,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,87
L5Z,1300,2.264002017967151,5.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,88
L5Z,1300,0.1390951185981874,4.0,5.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,89
L5Z,900,1.271126212923455,,,,,,,,2019,dep,fap 87,,90
L5Z,13000,1.276091552790644,5.0,2.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,91
L5Z,84200,0.4793243077903339,4.0,2.0,2.0,5.0,1.0,1.0,1.0,2019,dep,fap 87,,92
L5Z,20100,0.08198152929473347,3.0,4.0,2.0,4.0,1.0,1.0,1.0,2019,dep,fap 87,,93
L5Z,16800,0.1139236682823809,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,94
L5Z,10000,0.759719549948502,5.0,2.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,95
L5Z,1200,-0.2989853823233643,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2019,dep,fap 87,,971
L5Z,1400,-0.7692641564081787,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2019,dep,fap 87,,972
L5Z,700,1.11083068952228,5.0,4.0,2.0,3.0,1.0,1.0,1.0,2019,dep,fap 87,,973
L5Z,2400,0.6822156608527509,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2019,dep,fap 87,,974
M0Z,200,0.2624118912733859,,,,,,,,2019,dep,fap 87,,01
M0Z,100,0.9025604797164806,,,,,,,,2019,dep,fap 87,,02
M0Z,100,0.2624118912733859,,,,,,,,2019,dep,fap 87,,03
M0Z,0,0.1724004388945759,,,,,,,,2019,dep,fap 87,,04
M0Z,0,0.1724004388945759,,,,,,,,2019,dep,fap 87,,05
M0Z,500,0.1911380169132494,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,06
M0Z,100,0.2624118912733859,,,,,,,,2019,dep,fap 87,,07
M0Z,100,0.591598676402836,,,,,,,,2019,dep,fap 87,,08
M0Z,0,0.6838769242353546,,,,,,,,2019,dep,fap 87,,09
M0Z,200,0.591598676402836,,,,,,,,2019,dep,fap 87,,10
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,11
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,12
M0Z,1600,0.3255790287526134,4.0,3.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,13
M0Z,300,1.945383516884928,5.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,14
M0Z,100,0.2624118912733859,,,,,,,,2019,dep,fap 87,,15
M0Z,100,0.7941266632719307,,,,,,,,2019,dep,fap 87,,16
M0Z,200,0.6775687910856889,5.0,5.0,3.0,1.0,2.0,1.0,3.0,2019,dep,fap 87,,17
M0Z,200,0.1283803251644607,,,,,,,,2019,dep,fap 87,,18
M0Z,100,0.7941266632719307,,,,,,,,2019,dep,fap 87,,19
M0Z,200,0.8264572990057062,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,21
M0Z,200,1.616878133470632,5.0,5.0,3.0,1.0,2.0,1.0,3.0,2019,dep,fap 87,,22
M0Z,0,0.7941266632719307,,,,,,,,2019,dep,fap 87,,23
M0Z,0,0.7941266632719307,,,,,,,,2019,dep,fap 87,,24
M0Z,200,0.9637086748523174,,,,,,,,2019,dep,fap 87,,25
M0Z,200,0.9448664925560203,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,26
M0Z,400,0.543332962294691,,,,,,,,2019,dep,fap 87,,27
M0Z,200,0.1283803251644607,,,,,,,,2019,dep,fap 87,,28
M0Z,300,0.6092689757837615,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,29
M0Z,100,0.4852517040150842,,,,,,,,2019,dep,fap 87,,2A
M0Z,100,0.4852517040150842,,,,,,,,2019,dep,fap 87,,2B
M0Z,400,0.6838769242353546,,,,,,,,2019,dep,fap 87,,30
M0Z,800,1.072815594188936,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,31
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,32
M0Z,900,0.389354714755603,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,33
M0Z,500,-0.7757947365716207,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,34
M0Z,800,1.297897316847645,5.0,5.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,35
M0Z,100,0.1283803251644607,,,,,,,,2019,dep,fap 87,,36
M0Z,300,0.06348976140919727,3.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,37
M0Z,500,0.4309096193237892,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,38
M0Z,100,0.9637086748523174,,,,,,,,2019,dep,fap 87,,39
M0Z,100,0.7941266632719307,,,,,,,,2019,dep,fap 87,,40
M0Z,200,0.1283803251644607,,,,,,,,2019,dep,fap 87,,41
M0Z,300,-1.143282014104158,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,42
M0Z,100,0.2624118912733859,,,,,,,,2019,dep,fap 87,,43
M0Z,900,1.739016976516092,5.0,5.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,44
M0Z,400,1.070114738919254,5.0,3.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,45
M0Z,0,0.6838769242353546,,,,,,,,2019,dep,fap 87,,46
M0Z,100,0.7941266632719307,,,,,,,,2019,dep,fap 87,,47
M0Z,0,0.6838769242353546,,,,,,,,2019,dep,fap 87,,48
M0Z,500,1.536174803020828,,,,,,,,2019,dep,fap 87,,49
M0Z,100,0.543332962294691,,,,,,,,2019,dep,fap 87,,50
M0Z,300,0.591598676402836,,,,,,,,2019,dep,fap 87,,51
M0Z,0,0.591598676402836,,,,,,,,2019,dep,fap 87,,52
M0Z,200,1.536174803020828,,,,,,,,2019,dep,fap 87,,53
M0Z,300,-0.04499440181441378,3.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,54
M0Z,100,0.591598676402836,,,,,,,,2019,dep,fap 87,,55
M0Z,400,1.12058882080267,,,,,,,,2019,dep,fap 87,,56
M0Z,400,-0.6583161028115367,1.0,4.0,3.0,1.0,3.0,1.0,3.0,2019,dep,fap 87,,57
M0Z,0,0.9637086748523174,,,,,,,,2019,dep,fap 87,,58
M0Z,2100,0.8815616929251439,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,59
M0Z,400,0.9025604797164806,,,,,,,,2019,dep,fap 87,,60
M0Z,100,0.543332962294691,,,,,,,,2019,dep,fap 87,,61
M0Z,600,0.9025604797164806,,,,,,,,2019,dep,fap 87,,62
M0Z,200,-0.7598695812263615,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,63
M0Z,300,0.7941266632719307,,,,,,,,2019,dep,fap 87,,64
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,65
M0Z,100,-0.4893745507451057,2.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,66
M0Z,600,1.02849548221168,5.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,67
M0Z,300,0.591598676402836,,,,,,,,2019,dep,fap 87,,68
M0Z,1700,0.1624395472093714,4.0,5.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,69
M0Z,0,0.9637086748523174,,,,,,,,2019,dep,fap 87,,70
M0Z,200,0.9637086748523174,,,,,,,,2019,dep,fap 87,,71
M0Z,400,1.536174803020828,,,,,,,,2019,dep,fap 87,,72
M0Z,100,1.889856443658488,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,73
M0Z,200,-0.3133487502188421,2.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,74
M0Z,3700,1.111016723432012,5.0,5.0,3.0,3.0,1.0,1.0,3.0,2019,dep,fap 87,,75
M0Z,500,0.06808981960941748,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,76
M0Z,900,-0.2463828440974016,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,77
M0Z,1000,0.797290311886207,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,78
M0Z,200,1.766504736485341,5.0,5.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,79
M0Z,300,0.864954619739518,5.0,4.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,80
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,81
M0Z,100,0.6838769242353546,,,,,,,,2019,dep,fap 87,,82
M0Z,400,0.1724004388945759,,,,,,,,2019,dep,fap 87,,83
M0Z,200,0.1724004388945759,,,,,,,,2019,dep,fap 87,,84
M0Z,300,1.536174803020828,,,,,,,,2019,dep,fap 87,,85
M0Z,200,1.680975875638291,5.0,4.0,3.0,2.0,1.0,1.0,3.0,2019,dep,fap 87,,86
M0Z,100,0.7941266632719307,,,,,,,,2019,dep,fap 87,,87
M0Z,100,0.591598676402836,,,,,,,,2019,dep,fap 87,,88
M0Z,100,0.9637086748523174,,,,,,,,2019,dep,fap 87,,89
M0Z,100,0.9637086748523174,,,,,,,,2019,dep,fap 87,,90
M0Z,700,0.1683067491515603,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,91
M0Z,2500,-0.04720533234648666,3.0,5.0,3.0,3.0,1.0,1.0,3.0,2019,dep,fap 87,,92
M0Z,1300,-0.6033150864992131,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,93
M0Z,1100,0.2983493435867677,4.0,5.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,94
M0Z,700,0.2220796438535522,4.0,3.0,3.0,1.0,1.0,1.0,3.0,2019,dep,fap 87,,95
M0Z,200,-0.06458225334388579,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2019,dep,fap 87,,971
M0Z,200,0.9809216827429987,5.0,3.0,3.0,1.0,3.0,1.0,3.0,2019,dep,fap 87,,972
M0Z,0,-0.9203031736317582,1.0,5.0,3.0,1.0,3.0,1.0,3.0,2019,dep,fap 87,,973
M0Z,300,-1.014090746286266,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2019,dep,fap 87,,974
M1Z,1000,1.754406925856711,5.0,3.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,01
M1Z,600,1.336205869920156,5.0,2.0,5.0,1.0,2.0,1.0,4.0,2019,dep,fap 87,,02
M1Z,400,0.5698764521438451,5.0,2.0,5.0,2.0,1.0,1.0,4.0,2019,dep,fap 87,,03
M1Z,100,0.1826640622299448,,,,,,,,2019,dep,fap 87,,04
M1Z,200,0.1826640622299448,,,,,,,,2019,dep,fap 87,,05
M1Z,2400,0.8665492387161129,5.0,5.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,06
M1Z,300,1.006103964932023,,,,,,,,2019,dep,fap 87,,07
M1Z,300,1.102094269542829,,,,,,,,2019,dep,fap 87,,08
M1Z,200,0.693048995865309,,,,,,,,2019,dep,fap 87,,09
M1Z,500,0.5134166770466211,5.0,4.0,5.0,2.0,1.0,1.0,4.0,2019,dep,fap 87,,10
M1Z,400,-0.7659691260479351,1.0,3.0,5.0,1.0,1.0,1.0,4.0,2019,dep,fap 87,,11
M1Z,600,0.693048995865309,,,,,,,,2019,dep,fap 87,,12
M1Z,4500,0.09893452408380278,3.0,5.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,13
M1Z,1500,0.767136302644421,5.0,2.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,14
M1Z,200,1.006103964932023,,,,,,,,2019,dep,fap 87,,15
M1Z,500,0.3710440143953864,4.0,3.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,16
M1Z,900,0.5611099332695921,5.0,2.0,5.0,2.0,1.0,1.0,4.0,2019,dep,fap 87,,17
M1Z,600,0.6203688423445423,,,,,,,,2019,dep,fap 87,,18
M1Z,300,0.5451490529703119,,,,,,,,2019,dep,fap 87,,19
M1Z,1300,0.7492745685082909,5.0,4.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,21
M1Z,1000,-0.2973460876286215,2.0,3.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,22
M1Z,100,0.5451490529703119,,,,,,,,2019,dep,fap 87,,23
M1Z,500,0.802046669286873,5.0,2.0,5.0,2.0,1.0,1.0,4.0,2019,dep,fap 87,,24
M1Z,1100,1.315571861860069,5.0,2.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,25
M1Z,1100,0.468745209674962,4.0,3.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,26
M1Z,900,-0.5745159500674504,1.0,1.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,27
M1Z,700,-0.4562380475980091,2.0,2.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,28
M1Z,1900,0.3327262540718847,4.0,3.0,5.0,3.0,1.0,1.0,4.0,2019,dep,fap 87,,29
M1Z,200,0.8346883144114502,5.0,4.0,5.0,3.0,2.0,1.0,4.0,2019,dep,fap 87,,2A
M1Z,200,1.699771779188633,5.0,1.0,5.0,3.0,5.0,1.0,4.0,2019,dep,fap 87,,2B
M1Z,900,0.8639253876121693,5.0,3.0,5.0,1.0,1.0,1.0,4.0,2019,dep,fap 87,,30
