"Fap","diplome","Annee","Pourcentage"
"R3Z80","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.323740057355752
"R3Z80","En cours d'études initiales","2003-2005",0.00786826736825554
"R3Z81","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.151979116441458
"R3Z81","Bac + 2","2003-2005",0.153744378441468
"R3Z81","Bac, brevet professionnel ou équivalent","2003-2005",0.181416053036221
"R3Z81","CAP, BEP ou autre diplôme équivalent","2003-2005",0.240483164176829
"R3Z81","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.272377287904024
"R3Z81","En cours d'études initiales","2003-2005",0
"R3Z82","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.115897043860705
"R3Z82","Bac + 2","2003-2005",0.230594728838222
"R3Z82","Bac, brevet professionnel ou équivalent","2003-2005",0.228233345732635
"R3Z82","CAP, BEP ou autre diplôme équivalent","2003-2005",0.234058920385545
"R3Z82","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.176681974333446
"R3Z82","En cours d'études initiales","2003-2005",0.014533986849447
"R4Z90","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.374050553647426
"R4Z90","Bac + 2","2003-2005",0.23032207078124
"R4Z90","Bac, brevet professionnel ou équivalent","2003-2005",0.171421870798532
"R4Z90","CAP, BEP ou autre diplôme équivalent","2003-2005",0.116609061434995
"R4Z90","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.106112326808638
"R4Z90","En cours d'études initiales","2003-2005",0.00148411652916882
"R4Z91","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.372577701654272
"R4Z91","Bac + 2","2003-2005",0.260796997764361
"R4Z91","Bac, brevet professionnel ou équivalent","2003-2005",0.150527983958925
"R4Z91","CAP, BEP ou autre diplôme équivalent","2003-2005",0.100898966183495
"R4Z91","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.106754275024893
"R4Z91","En cours d'études initiales","2003-2005",0.00844407541405342
"R4Z92","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.159867447821469
"R4Z92","Bac + 2","2003-2005",0.217748666663352
"R4Z92","Bac, brevet professionnel ou équivalent","2003-2005",0.250619298149661
"R4Z92","CAP, BEP ou autre diplôme équivalent","2003-2005",0.20479523438211
"R4Z92","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.166969352983408
"R4Z92","En cours d'études initiales","2003-2005",0
"R4Z93","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.274030389042807
"R4Z93","Bac + 2","2003-2005",0.14007284667557
"R4Z93","Bac, brevet professionnel ou équivalent","2003-2005",0.254583777920251
"R4Z93","CAP, BEP ou autre diplôme équivalent","2003-2005",0.205980237323904
"R4Z93","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.125332749037468
"R4Z93","En cours d'études initiales","2003-2005",0
"S0Z20","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0220591085810293
"S0Z20","Bac + 2","2003-2005",0.00379107745010095
"S0Z20","Bac, brevet professionnel ou équivalent","2003-2005",0.0741481621567138
"S0Z20","CAP, BEP ou autre diplôme équivalent","2003-2005",0.116945266698557
"S0Z20","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.109267037009694
"S0Z20","En cours d'études initiales","2003-2005",0.673789348103905
"S0Z40","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00761855877844882
"S0Z40","Bac + 2","2003-2005",0.00732705189629309
"S0Z40","Bac, brevet professionnel ou équivalent","2003-2005",0.0425135173710248
"S0Z40","CAP, BEP ou autre diplôme équivalent","2003-2005",0.649795829924416
"S0Z40","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.291501791590732
"S0Z40","En cours d'études initiales","2003-2005",0.00124325043908524
"S0Z41","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0
"S0Z41","Bac + 2","2003-2005",0.0251103019638758
"S0Z41","Bac, brevet professionnel ou équivalent","2003-2005",0.109893095293057
"S0Z41","CAP, BEP ou autre diplôme équivalent","2003-2005",0.562786643553705
"S0Z41","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.29549819901828
"S0Z41","En cours d'études initiales","2003-2005",0.00671176017108237
"S0Z42","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0101680388386137
"S0Z42","Bac + 2","2003-2005",0.0154952770784615
"S0Z42","Bac, brevet professionnel ou équivalent","2003-2005",0.0933404200035891
"S0Z42","CAP, BEP ou autre diplôme équivalent","2003-2005",0.680965645366468
"S0Z42","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.193453464530241
"S0Z42","En cours d'études initiales","2003-2005",0.00657715418262759
"S1Z20","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0156674400415402
"S1Z20","Bac + 2","2003-2005",0.0211200695214533
"S1Z20","Bac, brevet professionnel ou équivalent","2003-2005",0.091024737202687
"S1Z20","CAP, BEP ou autre diplôme équivalent","2003-2005",0.25196493535208
"S1Z20","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.48855598611067
"S1Z20","En cours d'études initiales","2003-2005",0.131666831771569
"S1Z40","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00468273321041705
"S1Z40","Bac + 2","2003-2005",0.0148809927723782
"S1Z40","Bac, brevet professionnel ou équivalent","2003-2005",0.115332497388753
"S1Z40","CAP, BEP ou autre diplôme équivalent","2003-2005",0.562430029796855
"S1Z40","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.281797954848318
"S1Z40","En cours d'études initiales","2003-2005",0.0208757919832783
"S1Z80","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0
"S1Z80","Bac + 2","2003-2005",0.0298711003687148
"S1Z80","Bac, brevet professionnel ou équivalent","2003-2005",0.102816959238811
"S1Z80","CAP, BEP ou autre diplôme équivalent","2003-2005",0.765900312873813
"S1Z80","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.101411627518662
"S1Z80","En cours d'études initiales","2003-2005",0
"S2Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0441823140150083
"S2Z60","Bac + 2","2003-2005",0.0983912417271495
"S2Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.149939354264673
"S2Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.194766319483869
"S2Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.444198645178848
"S2Z60","En cours d'études initiales","2003-2005",0.0685221253304531
"S2Z61","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0185386566974156
"S2Z61","Bac + 2","2003-2005",0.0431980805337324
"S2Z61","Bac, brevet professionnel ou équivalent","2003-2005",0.17556604624929
"S2Z61","CAP, BEP ou autre diplôme équivalent","2003-2005",0.30390843753961
"S2Z61","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.332167470691259
"S2Z61","En cours d'études initiales","2003-2005",0.126621308288694
"S2Z80","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0338315739017129
"S2Z80","Bac + 2","2003-2005",0.0671005168991921
"S2Z80","Bac, brevet professionnel ou équivalent","2003-2005",0.234890264634387
"S2Z80","CAP, BEP ou autre diplôme équivalent","2003-2005",0.471849785526886
"S2Z80","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.189163977707944
"S2Z80","En cours d'études initiales","2003-2005",0.00316388132987691
"S2Z81","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0265372235522753
"S2Z81","Bac + 2","2003-2005",0.25698171345648
"S2Z81","Bac, brevet professionnel ou équivalent","2003-2005",0.240716087108003
"S2Z81","CAP, BEP ou autre diplôme équivalent","2003-2005",0.192651181225687
"S2Z81","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.224028537364193
"S2Z81","En cours d'études initiales","2003-2005",0.0590852572933614
"S3Z00","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0290087772377095
"S3Z00","Bac + 2","2003-2005",0.0710808183078985
"S3Z00","Bac, brevet professionnel ou équivalent","2003-2005",0.173022254319999
"S3Z00","CAP, BEP ou autre diplôme équivalent","2003-2005",0.336342643520796
"S3Z00","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.389903863916358
"S3Z00","En cours d'études initiales","2003-2005",0.000641642697239052
"S3Z90","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.150799244059951
"S3Z90","Bac + 2","2003-2005",0.173489878748769
"S3Z90","Bac, brevet professionnel ou équivalent","2003-2005",0.140580953027884
"S3Z90","CAP, BEP ou autre diplôme équivalent","2003-2005",0.374715248834309
"S3Z90","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.158142730991116
"S3Z90","En cours d'études initiales","2003-2005",0.00227194433797022
"T0Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00410175331012011
"T0Z60","Bac + 2","2003-2005",0.0222860698661687
"T0Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.360602055009454
"T0Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.413293697725768
"T0Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0912949821877851
"T0Z60","En cours d'études initiales","2003-2005",0.108421441900704
"T1Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00643561643014224
"T1Z60","Bac + 2","2003-2005",0.00551774169605877
"T1Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.0336876170934105
"T1Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.204671728712513
"T1Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.746729033461761
"T1Z60","En cours d'études initiales","2003-2005",0.00295826260611389
"T2A60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00868836674988486
"T2A60","Bac + 2","2003-2005",0.0202498775150508
"T2A60","Bac, brevet professionnel ou équivalent","2003-2005",0.0713260756356504
"T2A60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.324003793360674
"T2A60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.571708940625646
"T2A60","En cours d'études initiales","2003-2005",0.00402294611309463
"T2B60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0105094719419914
"T2B60","Bac + 2","2003-2005",0.0271882849956207
"T2B60","Bac, brevet professionnel ou équivalent","2003-2005",0.106018816636888
"T2B60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.339051760461739
"T2B60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.500341339423501
"T2B60","En cours d'études initiales","2003-2005",0.0168903265402595
"T2Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00962572780840123
"T2Z60","Bac + 2","2003-2005",0.0238212212885277
"T2Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.0891831562868933
"T2Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.331749300954702
"T2Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.534974549997496
"T2Z60","En cours d'études initiales","2003-2005",0.0106460436639798
"T3Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00411099293948362
"T3Z60","Bac + 2","2003-2005",0.00179915882216258
"T3Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.0543910294106018
"T3Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.24071812903635
"T3Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.697726006602692
"T3Z60","En cours d'études initiales","2003-2005",0.0012546831887091
"T3Z61","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0382687073802069
"T3Z61","Bac + 2","2003-2005",0.0271917765323198
"T3Z61","Bac, brevet professionnel ou équivalent","2003-2005",0.140641320814131
"T3Z61","CAP, BEP ou autre diplôme équivalent","2003-2005",0.331498431304021
"T3Z61","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.448026316077605
"T3Z61","En cours d'études initiales","2003-2005",0.0143734478917167
"T4Z60","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.0126123057492919
"T4Z60","Bac + 2","2003-2005",0.0169406756048192
"T4Z60","Bac, brevet professionnel ou équivalent","2003-2005",0.0605550745341806
"T4Z60","CAP, BEP ou autre diplôme équivalent","2003-2005",0.286317170101224
"T4Z60","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.613006285262081
"T4Z60","En cours d'études initiales","2003-2005",0.0105684887484031
"T4Z61","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00752027248619914
"T4Z61","Bac + 2","2003-2005",0.00538772645770765
"T4Z61","Bac, brevet professionnel ou équivalent","2003-2005",0.0655190255215593
"T4Z61","CAP, BEP ou autre diplôme équivalent","2003-2005",0.382129051994962
"T4Z61","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.530173344471949
"T4Z61","En cours d'études initiales","2003-2005",0.00927057906762314
"T4Z62","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.00289021641519695
"T4Z62","Bac + 2","2003-2005",0.00437629607585692
"T4Z62","Bac, brevet professionnel ou équivalent","2003-2005",0.0491290684600497
"T4Z62","CAP, BEP ou autre diplôme équivalent","2003-2005",0.33507124946166
"T4Z62","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.603956102912745
"T4Z62","En cours d'études initiales","2003-2005",0.00457706667449071
"T6Z61","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.239585396650029
"T6Z61","Bac + 2","2003-2005",0.122936058555448
"T6Z61","Bac, brevet professionnel ou équivalent","2003-2005",0.147832481701422
"T6Z61","CAP, BEP ou autre diplôme équivalent","2003-2005",0.200191765146882
"T6Z61","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.282856649634028
"T6Z61","En cours d'études initiales","2003-2005",0.0065976483121905
"U0Z80","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.3778041599173
"U0Z80","Bac + 2","2003-2005",0.216422381899545
"U0Z80","Bac, brevet professionnel ou équivalent","2003-2005",0.239595976377601
"U0Z80","CAP, BEP ou autre diplôme équivalent","2003-2005",0.103114938444238
"U0Z80","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0219621697040739
"U0Z80","En cours d'études initiales","2003-2005",0.0411003736572414
"U0Z81","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.754002943811596
"U0Z81","Bac + 2","2003-2005",0.0883655446051453
"U0Z81","Bac, brevet professionnel ou équivalent","2003-2005",0.135317206365459
"U0Z81","CAP, BEP ou autre diplôme équivalent","2003-2005",0
"U0Z81","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0223143052177994
"U0Z81","En cours d'études initiales","2003-2005",0
"U0Z90","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.567312892318721
"U0Z90","Bac + 2","2003-2005",0.188107410085862
"U0Z90","Bac, brevet professionnel ou équivalent","2003-2005",0.13533449581791
"U0Z90","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0521611428825177
"U0Z90","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0570840588949894
"U0Z90","En cours d'études initiales","2003-2005",0
"U0Z91","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.529669084053344
"U0Z91","Bac + 2","2003-2005",0.143043362596435
"U0Z91","Bac, brevet professionnel ou équivalent","2003-2005",0.186565575951051
"U0Z91","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0919555385914385
"U0Z91","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0309945984709162
"U0Z91","En cours d'études initiales","2003-2005",0.0177718403368148
"U0Z92","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.616712249368678
"U0Z92","Bac + 2","2003-2005",0.15488470306176
"U0Z92","Bac, brevet professionnel ou équivalent","2003-2005",0.0964568332753254
"U0Z92","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0681121348589066
"U0Z92","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.0496820271194721
"U0Z92","En cours d'études initiales","2003-2005",0.0141520523158578
"U1Z80","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.28606649711791
"U1Z80","Bac + 2","2003-2005",0.188325139636381
"U1Z80","Bac, brevet professionnel ou équivalent","2003-2005",0.167490863217987
"U1Z80","CAP, BEP ou autre diplôme équivalent","2003-2005",0.152618667278938
"U1Z80","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.198162533290631
"U1Z80","En cours d'études initiales","2003-2005",0.00733629945815279
"U1Z81","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.109935010831528
"U1Z81","Bac + 2","2003-2005",0.131538817604473
"U1Z81","Bac, brevet professionnel ou équivalent","2003-2005",0.270186080097761
"U1Z81","CAP, BEP ou autre diplôme équivalent","2003-2005",0.198336573534041
"U1Z81","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.27480308837416
"U1Z81","En cours d'études initiales","2003-2005",0.0152004295580366
"U1Z82","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.230046534566906
"U1Z82","Bac + 2","2003-2005",0.217236700065378
"U1Z82","Bac, brevet professionnel ou équivalent","2003-2005",0.206039468382722
"U1Z82","CAP, BEP ou autre diplôme équivalent","2003-2005",0.177835073588664
"U1Z82","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.147493291116145
"U1Z82","En cours d'études initiales","2003-2005",0.0213489322801843
"U1Z91","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.347093342854375
"U1Z91","Bac + 2","2003-2005",0.168110316360553
"U1Z91","Bac, brevet professionnel ou équivalent","2003-2005",0.210522528837979
"U1Z91","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0518322743714534
"U1Z91","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.179672939160762
"U1Z91","En cours d'études initiales","2003-2005",0.0427685984148772
"U1Z92","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.680055146527363
"U1Z92","Bac + 2","2003-2005",0.0907456097961908
"U1Z92","Bac, brevet professionnel ou équivalent","2003-2005",0.114599208817497
"U1Z92","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0212928705188284
"U1Z92","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.078781225399453
"U1Z92","En cours d'études initiales","2003-2005",0.0145259389406679
"U1Z93","Diplôme supérieur (bac + 3 ou plus)","2003-2005",0.370867776615172
"U1Z93","Bac + 2","2003-2005",0.0944898225008259
"U1Z93","Bac, brevet professionnel ou équivalent","2003-2005",0.242022802221737
"U1Z93","CAP, BEP ou autre diplôme équivalent","2003-2005",0.0954982131042472
"U1Z93","Aucun diplôme, CEP ou brevet des collèges","2003-2005",0.197121385558018
