"Fap","Specialite","Label_spedipl","Milliers","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"ZZZ",251,"Mécanique générale et de précision, usinage",0.20522,5.09319236591964,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ",331,"Santé",0.17881,4.43774352865262,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ",324,"Secrétariat, bureautique",0.17874,4.43600625418807,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ",250,"Spécialités pluritechnologiques mécanique-électricité",0.1787,4.43501352592262,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZ",323,"Techniques de l'image et du son, métiers connexes du spectacle",0.14774,3.66664184846003,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"Z",312,"Commerce, vente",0.61403,15.2391234209416,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",310,"Spécialités plurivalentes des échanges et de la gestion",0.61253,15.201896110987,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",232,"Bâtiment : construction et couverture",0.56505,14.0235276598913,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",200,"Technologies industrielles fondamentales",0.49411,12.2629240811059,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",221,"Agro-alimentaire, alimentation, cuisine",0.30756,7.63308763308763,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",330,"Spécialités plurivalentes sanitaires et sociales",0.30631,7.60206487479215,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",110,"Spécialités pluri-scientifiques",0.2405,5.96877869605142,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",251,"Mécanique générale et de précision, usinage",0.20522,5.09319236591964,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",331,"Santé",0.17881,4.43774352865262,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",324,"Secrétariat, bureautique",0.17874,4.43600625418807,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",250,"Spécialités pluritechnologiques mécanique-électricité",0.1787,4.43501352592262,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"Z",323,"Techniques de l'image et du son, métiers connexes du spectacle",0.14774,3.66664184846003,"Non renseigné ou autre","Z","Non renseigné ou autre",NA,NA
"ZZZZZ",312,"Commerce, vente",0.61403,15.2391234209416,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",310,"Spécialités plurivalentes des échanges et de la gestion",0.61253,15.201896110987,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",232,"Bâtiment : construction et couverture",0.56505,14.0235276598913,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",200,"Technologies industrielles fondamentales",0.49411,12.2629240811059,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",221,"Agro-alimentaire, alimentation, cuisine",0.30756,7.63308763308763,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",330,"Spécialités plurivalentes sanitaires et sociales",0.30631,7.60206487479215,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",110,"Spécialités pluri-scientifiques",0.2405,5.96877869605142,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",251,"Mécanique générale et de précision, usinage",0.20522,5.09319236591964,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",331,"Santé",0.17881,4.43774352865262,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",324,"Secrétariat, bureautique",0.17874,4.43600625418807,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",250,"Spécialités pluritechnologiques mécanique-électricité",0.1787,4.43501352592262,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"ZZZZZ",323,"Techniques de l'image et du son, métiers connexes du spectacle",0.14774,3.66664184846003,"Non renseigné ou autre","Z","Non renseigné ou autre","ZZZ","Non renseigné ou autre"
"T4Z62",233,"Bâtiment : finitions",1.29151,19.8702099933382,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",312,"Commerce, vente",1.02061,15.7023445589278,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",255,"Électricité, électronique",0.91791,14.1222789254323,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",252,"Moteurs et mécanique auto",0.64896,9.98441473722755,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",232,"Bâtiment : construction et couverture",0.48808,7.50923499899227,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",234,"Travail du bois et de l’ameublement",0.47439,7.29861086537441,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",231,"Mines et carrières, génie civil, topographie",0.3997,6.14948620942716,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)",0.39494,6.07625239817654,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",331,"Santé",0.31891,4.90651150124698,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",343,"Nettoyage, assainissement, protection environnement",0.27336,4.20571316039282,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"T4Z62",310,"Spécialités plurivalentes des échanges et de la gestion",0.27136,4.17494265146398,"Ouvriers de l'assainissement et du traitement des déchets","T","Services aux particuliers et aux collectivités","T4Z","Agents d'entretien"
"F4Z",334,"Accueil, hôtellerie, tourisme",0.83128,22.7095279593716,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",255,"Électricité, électronique",0.76445,20.8838161011231,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",322,"Techniques de l'imprimerie et de l'édition",0.72867,19.9063513354769,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",234,"Travail du bois et de l’ameublement",0.3178,8.68189777871268,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",231,"Mines et carrières, génie civil, topographie",0.26189,7.15450663708957,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",331,"Santé",0.21324,5.82544959827783,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",336,"Coiffure, esthétique et autres spécialités des services aux personnes",0.20155,5.5060934465058,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",250,"Spécialités pluritechnologiques mécanique-électricité",0.19167,5.23618422670189,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z",130,"Spécialités littéraires et artistiques plurivalentes",0.14994,4.09617291674065,"Ouvriers des industries graphiques","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"J0Z20",312,"Commerce, vente",13.27232,30.5911519208669,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",255,"Électricité, électronique",7.05586,16.2629355826538,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",310,"Spécialités plurivalentes des échanges et de la gestion",6.88792,15.8758534407532,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",221,"Agro-alimentaire, alimentation, cuisine",3.81513,8.79343034434499,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",330,"Spécialités plurivalentes sanitaires et sociales",3.48381,8.0297763294914,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",120,"Spécialités pluridisciplinaires sciences humaines et droit",3.29729,7.59986945139623,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",254,"Structures métalliques",2.888,6.65650366683923,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"J0Z20",314,"Comptabilité, gestion",2.68581,6.19047926365425,"Ouvriers non qualifiés de l'emballage et manutentionnaires","J","Transports, logistique et tourisme","J0Z","Ouvriers non qualifiés de la manutention"
"F4Z20",334,"Accueil, hôtellerie, tourisme",0.21475,22.9392097589113,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",336,"Coiffure, esthétique et autres spécialités des services aux personnes",0.20155,21.5292094384567,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",250,"Spécialités pluritechnologiques mécanique-électricité",0.19167,20.4738455622376,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",130,"Spécialités littéraires et artistiques plurivalentes",0.07184,7.67381992586817,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",251,"Mécanique générale et de précision, usinage",0.05918,6.32150143670487,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",322,"Techniques de l'imprimerie et de l'édition",0.04608,4.92218293685976,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",314,"Comptabilité, gestion",0.04096,4.37527372165312,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",323,"Techniques de l'image et du son, métiers connexes du spectacle",0.04048,4.3240009827275,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",310,"Spécialités plurivalentes des échanges et de la gestion",0.0404,4.31545552623989,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"F4Z20",321,"Journalisme et communication",0.02926,3.12550071034107,"Ouvriers non qualifiés de l'imprimerie, de la presse et de l'édition","F","Matériaux souples, bois, industries graphiques","F4Z","Ouvriers des industries graphiques"
"C0Z",255,"Électricité, électronique",1.20694,31.4598951110926,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",250,"Spécialités pluritechnologiques mécanique-électricité",0.44435,11.5823523891941,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",312,"Commerce, vente",0.30605,7.97744784227044,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",252,"Moteurs et mécanique auto",0.27825,7.2528177164246,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",343,"Nettoyage, assainissement, protection environnement",0.27594,7.19260564481655,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",120,"Spécialités pluridisciplinaires sciences humaines et droit",0.27132,7.07218150160044,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",201,"Technologies de commandes des transformations industrielles",0.24349,6.34676940079866,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",251,"Mécanique générale et de précision, usinage",0.24121,6.28733930414655,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",211,"Productions végétales, cultures spécialisées et protection des cultures",0.22789,5.94014242370531,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
"C0Z",212,"Production animales, élevage spécialisé, aquaculture, soins aux animaux",0.1891,4.92904880566358,"Ouvriers non qualifiés de l'électricité et de l'électronique","C","Électricité, électronique","C0Z","Ouvriers non qualifiés de l'électricité et de l'électronique"
