"Fap3","Annee","Part"
"V5Z","2013-2015",59.2519573250284
"W0Z","2013-2015",66.5593393086786
"W1Z","2013-2015",54.0422155295973
"X0Z","2013-2015",24.7472358270927
"ZZZ","2013-2015",49.2414740293067
"A0Z","2014-2016",25.3125086793556
"A1Z","2014-2016",20.9234983631728
"A2Z","2014-2016",22.4831954986456
"A3Z","2014-2016",16.2555639048918
"B0Z","2014-2016",5.25741826547792
"B1Z","2014-2016",2.48084717083591
"B2Z","2014-2016",2.48669056272011
"B3Z","2014-2016",8.78391814713973
"B4Z","2014-2016",4.63689152478363
"B5Z","2014-2016",1.29819794649238
"B6Z","2014-2016",8.33504261141436
"B7Z","2014-2016",20.9908601086519
"C0Z","2014-2016",44.9280519876057
"C1Z","2014-2016",27.8208560813427
"C2Z","2014-2016",7.5051298544881
"D0Z","2014-2016",24.5894783859613
"D1Z","2014-2016",11.0207168542199
"D2Z","2014-2016",2.92010551553338
"D3Z","2014-2016",20.1623850334243
"D4Z","2014-2016",16.6844023131845
"D6Z","2014-2016",11.0666246730203
"E0Z","2014-2016",41.5071003356919
"E1Z","2014-2016",28.869190585604
"E2Z","2014-2016",23.8159904658092
"F0Z","2014-2016",64.392721795282
"F1Z","2014-2016",66.7994017435106
"F2Z","2014-2016",12.0997785545353
"F3Z","2014-2016",10.557820978861
"F4Z","2014-2016",22.6047210694577
"F5Z","2014-2016",24.3084259638434
"G0A","2014-2016",6.83906537545484
"G0B","2014-2016",3.91465267101063
"G1Z","2014-2016",9.72123983448735
"H0Z","2014-2016",23.7492752620513
"J0Z","2014-2016",31.2197564962268
"J1Z","2014-2016",16.7915118696379
"J3Z","2014-2016",9.98221038164752
"J4Z","2014-2016",21.4698885832595
"J5Z","2014-2016",60.9205445071274
"J6Z","2014-2016",22.0537584666284
"K0Z","2014-2016",47.2458851926534
"L0Z","2014-2016",97.909177883761
"L1Z","2014-2016",84.0096733689675
"L2Z","2014-2016",77.0223224258308
"L3Z","2014-2016",94.5197071156344
"L4Z","2014-2016",69.501715553752
"L5Z","2014-2016",51.2236777782779
"L6Z","2014-2016",18.0481134300651
"M0Z","2014-2016",39.5007804887226
"M1Z","2014-2016",14.986173935116
"M2Z","2014-2016",16.4716496514091
"N0Z","2014-2016",23.6466041301471
"P0Z","2014-2016",75.1388198351397
"P1Z","2014-2016",68.754911262815
"P2Z","2014-2016",48.7238342471698
"P3Z","2014-2016",53.9597639290945
"P4Z","2014-2016",16.6825665644704
"Q0Z","2014-2016",79.0077910781206
"Q1Z","2014-2016",67.4709046566102
"Q2Z","2014-2016",44.9340644567607
"R0Z","2014-2016",78.7385665121221
"R1Z","2014-2016",71.9094346707858
"R2Z","2014-2016",37.9532441344995
"R3Z","2014-2016",49.297629202759
"R4Z","2014-2016",31.4512622911508
"S0Z","2014-2016",19.9596618610297
"S1Z","2014-2016",39.2500891470457
"S2Z","2014-2016",63.1540838179505
"S3Z","2014-2016",37.7004447191237
"T0Z","2014-2016",87.7659667714575
"T1Z","2014-2016",96.59881827572
"T2A","2014-2016",96.2948515172295
"T2B","2014-2016",98.895781041464
"T3Z","2014-2016",23.2333950403561
"T4Z","2014-2016",72.0687738005823
"T6Z","2014-2016",33.94462685464
"U0Z","2014-2016",64.9291046647537
"U1Z","2014-2016",40.235103008857
"V0Z","2014-2016",90.9212060263943
"V1Z","2014-2016",86.8400231083938
"V2Z","2014-2016",52.6240148516854
"V3Z","2014-2016",73.5211028117294
"V4Z","2014-2016",74.6974577840358
"V5Z","2014-2016",61.1732223136808
"W0Z","2014-2016",67.0184205391429
"W1Z","2014-2016",52.2077288955926
"X0Z","2014-2016",28.1780189227708
"ZZZ","2014-2016",48.6529828073294
"A0Z","2015-2017",24.8995772234857
"A1Z","2015-2017",21.3158044410652
"A2Z","2015-2017",24.4064887883977
"A3Z","2015-2017",12.6496606385346
"B0Z","2015-2017",5.40610592885884
"B1Z","2015-2017",2.59204869159044
"B2Z","2015-2017",2.3367343336523
"B3Z","2015-2017",9.09155837730669
"B4Z","2015-2017",4.3037675278925
"B5Z","2015-2017",1.29796315080773
"B6Z","2015-2017",8.18016785406372
"B7Z","2015-2017",22.0459088343178
"C0Z","2015-2017",46.280976785999
"C1Z","2015-2017",27.2424205606539
"C2Z","2015-2017",8.58494655924947
"D0Z","2015-2017",26.0140223478557
"D1Z","2015-2017",12.0073189245045
"D2Z","2015-2017",2.95739649745724
"D3Z","2015-2017",19.4706624291318
"D4Z","2015-2017",18.2096789818259
"D6Z","2015-2017",11.7180848846995
"E0Z","2015-2017",41.0624264854358
"E1Z","2015-2017",27.9949722038449
"E2Z","2015-2017",24.1508712887569
"F0Z","2015-2017",61.7039704983001
"F1Z","2015-2017",67.3398186822802
"F2Z","2015-2017",16.1247129176236
"F3Z","2015-2017",10.2084156830097
"F4Z","2015-2017",22.781823856334
"F5Z","2015-2017",28.1815061574607
"G0A","2015-2017",8.65285462180566
"G0B","2015-2017",3.33416751764227
"G1Z","2015-2017",10.1913433797575
"H0Z","2015-2017",23.5725247213341
"J0Z","2015-2017",30.9433517205405
"J1Z","2015-2017",16.9748974446133
"J3Z","2015-2017",10.2211855146635
"J4Z","2015-2017",23.3946127888154
"J5Z","2015-2017",60.1271249349062
"J6Z","2015-2017",22.7831555794586
"K0Z","2015-2017",47.9689208967336
"L0Z","2015-2017",97.3516660246717
"L1Z","2015-2017",84.4618471999309
"L2Z","2015-2017",76.674679916432
"L3Z","2015-2017",93.9851255027336
"L4Z","2015-2017",70.6908840422263
"L5Z","2015-2017",51.1212205026828
"L6Z","2015-2017",19.0454021703197
"M0Z","2015-2017",40.9812158179107
"M1Z","2015-2017",14.8268814570377
"M2Z","2015-2017",16.5183337748243
"N0Z","2015-2017",23.6482623976886
"P0Z","2015-2017",75.2638499182017
"P1Z","2015-2017",68.4765703307117
"P2Z","2015-2017",49.1851843004756
"P3Z","2015-2017",55.9524360909503
"P4Z","2015-2017",15.6819745750335
"Q0Z","2015-2017",78.4249084106382
"Q1Z","2015-2017",69.2887910135157
"Q2Z","2015-2017",45.3663446297237
"R0Z","2015-2017",76.7079093989392
"R1Z","2015-2017",71.7778538269045
"R2Z","2015-2017",37.4753444993626
"R3Z","2015-2017",50.073235669996
"R4Z","2015-2017",31.7440244851794
"S0Z","2015-2017",19.6175341718841
"S1Z","2015-2017",38.0673474256154
"S2Z","2015-2017",62.625104649876
"S3Z","2015-2017",38.283340401253
"T0Z","2015-2017",87.0887465189851
"T1Z","2015-2017",96.1795147242996
"T2A","2015-2017",96.1923139386638
"T2B","2015-2017",98.4260725991986
"T3Z","2015-2017",22.0408644415784
"T4Z","2015-2017",72.1989145756707
"T6Z","2015-2017",34.8793759940274
"U0Z","2015-2017",64.9088070904094
"U1Z","2015-2017",40.5407375895699
"V0Z","2015-2017",90.9051816480609
"V1Z","2015-2017",86.3273201362393
"V2Z","2015-2017",52.872770796526
"V3Z","2015-2017",74.095474768638
"V4Z","2015-2017",74.5241984307459
"V5Z","2015-2017",62.4887389026376
"W0Z","2015-2017",67.1535944210596
"W1Z","2015-2017",50.4325501430586
"X0Z","2015-2017",29.4825482702836
"ZZZ","2015-2017",50.6734216631531
"A0Z","2016-2018",24.5537684802623
"A1Z","2016-2018",20.762794453762
"A2Z","2016-2018",26.5223894291582
"A3Z","2016-2018",9.75466647556396
"B0Z","2016-2018",5.88319553004226
"B1Z","2016-2018",2.715758586951
"B2Z","2016-2018",2.37580410241127
"B3Z","2016-2018",9.6951131848517
"B4Z","2016-2018",3.84117762474921
"B5Z","2016-2018",0.718123712929285
"B6Z","2016-2018",9.12756928448642
"B7Z","2016-2018",23.04514720945
"C0Z","2016-2018",42.7604397912571
"C1Z","2016-2018",25.8148556984345
"C2Z","2016-2018",7.99778726904345
"D0Z","2016-2018",27.5863460682193
"D1Z","2016-2018",13.0630383091637
"D2Z","2016-2018",2.8614119310377
"D3Z","2016-2018",18.5920161115451
"D4Z","2016-2018",18.3714190326793
"D6Z","2016-2018",12.2851061903563
"E0Z","2016-2018",41.6980920265637
"E1Z","2016-2018",29.3914209143761
"E2Z","2016-2018",24.2490592391901
"F0Z","2016-2018",61.5377873165
"F1Z","2016-2018",69.9690278313924
"F2Z","2016-2018",18.6812020868954
"F3Z","2016-2018",10.3137033613906
"F4Z","2016-2018",24.8183190128441
"F5Z","2016-2018",27.7161869151062
"G0A","2016-2018",8.79420179848485
"G0B","2016-2018",2.57137621503199
"G1Z","2016-2018",11.2375171385323
"H0Z","2016-2018",24.4967134896447
"J0Z","2016-2018",30.3271171728955
"J1Z","2016-2018",17.6909370403803
"J3Z","2016-2018",9.62071798728936
"J4Z","2016-2018",23.7881334503428
"J5Z","2016-2018",58.3135989078695
"J6Z","2016-2018",24.8204500445284
"K0Z","2016-2018",47.8916375846069
"L0Z","2016-2018",96.7293793426034
"L1Z","2016-2018",84.0727451908177
"L2Z","2016-2018",77.8682998462742
"L3Z","2016-2018",94.6132889425811
"L4Z","2016-2018",71.8450924441204
"L5Z","2016-2018",51.582149788382
"L6Z","2016-2018",18.3169424423012
"M0Z","2016-2018",40.4715606739233
"M1Z","2016-2018",15.9896453582173
"M2Z","2016-2018",17.8171329698062
"N0Z","2016-2018",23.0717862712869
"P0Z","2016-2018",75.9379332104875
"P1Z","2016-2018",68.8022395707336
"P2Z","2016-2018",50.102573459899
"P3Z","2016-2018",55.7084971377679
"P4Z","2016-2018",15.0056428143973
"Q0Z","2016-2018",77.7318528966368
"Q1Z","2016-2018",69.4337822981039
"Q2Z","2016-2018",46.5636127133005
"R0Z","2016-2018",75.5457840288657
"R1Z","2016-2018",71.4028962659466
"R2Z","2016-2018",39.1579071529282
"R3Z","2016-2018",50.1300802752589
"R4Z","2016-2018",31.9417218154383
"S0Z","2016-2018",19.3481388371171
"S1Z","2016-2018",36.2631830605214
"S2Z","2016-2018",62.7057499359047
"S3Z","2016-2018",37.3347877144294
"T0Z","2016-2018",86.6179043459549
"T1Z","2016-2018",95.4629450369193
"T2A","2016-2018",95.6758568576795
"T2B","2016-2018",97.876500599347
"T3Z","2016-2018",22.5619209793873
"T4Z","2016-2018",71.9711618278983
"T6Z","2016-2018",37.5626388875739
"U0Z","2016-2018",64.334841890827
"U1Z","2016-2018",41.4698642717776
"V0Z","2016-2018",90.8093632823077
"V1Z","2016-2018",85.8566734412906
"V2Z","2016-2018",54.0044884964637
"V3Z","2016-2018",73.36090409257
"V4Z","2016-2018",74.5319774043685
"V5Z","2016-2018",62.7845656183636
"W0Z","2016-2018",66.9179116848603
"W1Z","2016-2018",49.5448835439259
"X0Z","2016-2018",27.6058268905058
"ZZZ","2016-2018",48.2809013852982
"A0Z","2017-2019",24.0698995207295
"A1Z","2017-2019",21.1476569436831
"A2Z","2017-2019",30.9327603103114
"A3Z","2017-2019",7.86799725957292
"B0Z","2017-2019",6.1315970274502
"B1Z","2017-2019",2.59514046465743
"B2Z","2017-2019",2.54616703026312
"B3Z","2017-2019",9.02184160667936
"B4Z","2017-2019",3.38368884320169
"B5Z","2017-2019",0.197905434401879
"B6Z","2017-2019",9.78589782632196
"B7Z","2017-2019",23.0432173055812
"C0Z","2017-2019",40.3013462052519
"C1Z","2017-2019",27.8071673824999
"C2Z","2017-2019",8.11527724566032
"D0Z","2017-2019",28.3426265993599
"D1Z","2017-2019",12.9261889694095
"D2Z","2017-2019",3.91647193082495
"D3Z","2017-2019",16.5262185336272
"D4Z","2017-2019",19.5867818138861
"D6Z","2017-2019",12.608126169783
"E0Z","2017-2019",43.1461478650462
"E1Z","2017-2019",31.9392362684347
"E2Z","2017-2019",22.5334817719132
"F0Z","2017-2019",63.7633509532509
"F1Z","2017-2019",72.1322334321331
"F2Z","2017-2019",16.1487857093581
"F3Z","2017-2019",10.9406716210442
"F4Z","2017-2019",26.5014033310011
"F5Z","2017-2019",28.7592862501887
"G0A","2017-2019",7.31749973200344
"G0B","2017-2019",2.21471237927251
"G1Z","2017-2019",11.6868606583446
"H0Z","2017-2019",26.7888502309133
"J0Z","2017-2019",30.5750046102608
"J1Z","2017-2019",18.0437520684414
"J3Z","2017-2019",9.75135004654819
"J4Z","2017-2019",24.0029309805174
"J5Z","2017-2019",59.2362457635006
"J6Z","2017-2019",28.66481145222
"K0Z","2017-2019",46.3276487287386
"L0Z","2017-2019",96.1123679928551
"L1Z","2017-2019",81.9874646250599
"L2Z","2017-2019",78.2459702949974
"L3Z","2017-2019",95.5870032193961
"L4Z","2017-2019",73.7208193095668
"L5Z","2017-2019",52.4775985162814
"L6Z","2017-2019",18.1789546542462
"M0Z","2017-2019",39.5059690540975
"M1Z","2017-2019",16.256899104196
"M2Z","2017-2019",18.3875864008458
"N0Z","2017-2019",24.906714735954
"P0Z","2017-2019",75.9550073547011
"P1Z","2017-2019",69.6381369792394
"P2Z","2017-2019",51.1976524546103
"P3Z","2017-2019",55.0532430913135
"P4Z","2017-2019",15.3263887799668
"Q0Z","2017-2019",77.2592048542121
"Q1Z","2017-2019",68.1365833111829
"Q2Z","2017-2019",48.3764437774732
"R0Z","2017-2019",74.1392680670544
"R1Z","2017-2019",70.6246930934954
"R2Z","2017-2019",41.7363667037636
"R3Z","2017-2019",48.8015766503311
"R4Z","2017-2019",32.4120627233505
"S0Z","2017-2019",21.6647909960758
"S1Z","2017-2019",34.7723700335284
"S2Z","2017-2019",61.6289189445265
"S3Z","2017-2019",37.2407649999394
"T0Z","2017-2019",86.4601051533186
"T1Z","2017-2019",94.8973913110112
"T2A","2017-2019",95.2039900787112
"T2B","2017-2019",97.5979320745717
"T3Z","2017-2019",22.2548911512122
"T4Z","2017-2019",71.2263441985431
"T6Z","2017-2019",39.6510413469948
"U0Z","2017-2019",63.7514964403567
"U1Z","2017-2019",41.9900260674141
"V0Z","2017-2019",90.8026689096773
"V1Z","2017-2019",85.380144793903
"V2Z","2017-2019",53.6873975143271
"V3Z","2017-2019",72.7567732072751
"V4Z","2017-2019",74.6875881665699
"V5Z","2017-2019",62.0760490907709
"W0Z","2017-2019",66.6784085804928
"W1Z","2017-2019",51.2254136929088
"X0Z","2017-2019",25.7649396045165
"ZZZ","2017-2019",47.1394540060264
