"Fap","stat_sl","annee","effectif","pourcentage","part"
"L3Z","int","2010-2012",2.13875,0.0129321538846195,1.29321538846195
"L4Z","int","2010-2012",4.55168,0.0119634717334305,1.19634717334305
"L5Z","int","2010-2012",1.53536,0.00242796520762039,0.242796520762039
"L6Z","int","2010-2012",NA,NA,NA
"M0Z","int","2010-2012",1.21947,0.0313298600308245,3.13298600308245
"M1Z","int","2010-2012",2.25025,0.0139555035104115,1.39555035104115
"M2Z","int","2010-2012",0.54909,0.00154833865397038,0.154833865397038
"N0Z","int","2010-2012",1.20982,0.0032911304114302,0.32911304114302
"P0Z","int","2010-2012",1.90911,0.00236384170963786,0.236384170963786
"P1Z","int","2010-2012",0.31369,0.000769621773183638,0.0769621773183638
"P2Z","int","2010-2012",0.20686,0.000447323785870346,0.0447323785870346
"P3Z","int","2010-2012",0,0,0
"P4Z","int","2010-2012",0.31049,0.000796253788642409,0.0796253788642409
"Q0Z","int","2010-2012",2.29648,0.00863517347167379,0.863517347167379
"Q1Z","int","2010-2012",0.35055,0.00178739252700133,0.178739252700133
"Q2Z","int","2010-2012",0.33315,0.00116843161860484,0.116843161860484
"R0Z","int","2010-2012",5.53731,0.0187560010677823,1.87560010677823
"R1Z","int","2010-2012",9.1898,0.0111143340828194,1.11143340828194
"R2Z","int","2010-2012",2.5774,0.00486869521537261,0.486869521537261
"R3Z","int","2010-2012",2.06527,0.00354820644260774,0.354820644260774
"R4Z","int","2010-2012",0.58312,0.00111091251312484,0.111091251312484
"S0Z","int","2010-2012",3.50768,0.0144056116372477,1.44056116372477
"S1Z","int","2010-2012",4.42062,0.0125387263246313,1.25387263246313
"S2Z","int","2010-2012",6.72325,0.0172292990929187,1.72292990929187
"S3Z","int","2010-2012",0,0,0
"T0Z","int","2010-2012",0.40051,0.00174198978719288,0.174198978719288
"T1Z","int","2010-2012",4.02124,0.0164927958345318,1.64927958345318
"T2A","int","2010-2012",3.63163,0.00663555094771424,0.663555094771424
"T2B","int","2010-2012",0.6102,0.00132449304768129,0.132449304768129
"T2Z","int","2010-2012",4.24183,0.00420815002916012,0.420815002916012
"T3Z","int","2010-2012",1.50856,0.00777692590990281,0.777692590990281
"T4Z","int","2010-2012",16.9954,0.0135120782455501,1.35120782455501
"T6Z","int","2010-2012",0.52606,0.0035824107351106,0.35824107351106
"U0Z","int","2010-2012",0.96969,0.00575937080437508,0.575937080437508
"U1Z","int","2010-2012",2.63387,0.00690506935493533,0.690506935493533
"V0Z","int","2010-2012",2.94599,0.00515093713279123,0.515093713279123
"V1Z","int","2010-2012",4.96667,0.00926468628223281,0.926468628223281
"V2Z","int","2010-2012",0.21994,0.000584335758040681,0.0584335758040681
"V3Z","int","2010-2012",0.78949,0.0019938658363594,0.19938658363594
"V4Z","int","2010-2012",0.43832,0.0013849420350951,0.13849420350951
"V5Z","int","2010-2012",0.94217,0.00259249641828144,0.259249641828144
"W0Z","int","2010-2012",0.55237,0.000533486441827006,0.0533486441827006
"W1Z","int","2010-2012",1.97602,0.014199831429011,1.4199831429011
"X0Z","int","2010-2012",0,0,0
"ZZZ","int","2010-2012",0,0,0
"SAL","int","2010-2012",1019.83548,0.0218809389332477,2.18809389332477
"A0Z","int","2011-2013",2.17929,0.00403124641890656,0.403124641890656
"A1Z","int","2011-2013",2.39072,0.00734000995300339,0.734000995300339
"A2Z","int","2011-2013",0.46953,0.00729727461487772,0.729727461487772
"A3Z","int","2011-2013",0.05501,0.00165667671434117,0.165667671434117
"B0Z","int","2011-2013",23.59561,0.119302679581663,11.9302679581663
"B1Z","int","2011-2013",6.93593,0.0687424805958614,6.87424805958614
"B2Z","int","2011-2013",20.69906,0.0534173288006543,5.34173288006543
"B3Z","int","2011-2013",11.03965,0.0803272244870755,8.03272244870755
"B4Z","int","2011-2013",22.28492,0.0415249321637441,4.15249321637441
"B5Z","int","2011-2013",6.85243,0.0869567920896111,8.69567920896111
"B6Z","int","2011-2013",4.00537,0.0134545698113121,1.34545698113121
"B7Z","int","2011-2013",0.49349,0.0031531061824113,0.31531061824113
"C0Z","int","2011-2013",6.25671,0.190411309927411,19.0411309927411
"C1Z","int","2011-2013",5.87345,0.109569356211358,10.9569356211358
"C2Z","int","2011-2013",7.50323,0.0529782756188147,5.29782756188147
"D0Z","int","2011-2013",6.96429,0.159849879578192,15.9849879578192
"D1Z","int","2011-2013",3.92728,0.0388854195617836,3.88854195617836
"D2Z","int","2011-2013",11.57105,0.0767694498850122,7.67694498850122
"D3Z","int","2011-2013",23.26841,0.14758011065142,14.758011065142
"D4Z","int","2011-2013",10.87403,0.0750587667659141,7.50587667659141
"D6Z","int","2011-2013",5.5305,0.0239270696168917,2.39270696168917
"E0Z","int","2011-2013",40.69769,0.200136976210084,20.0136976210084
"E1Z","int","2011-2013",16.54463,0.0542332799762516,5.42332799762516
"E2Z","int","2011-2013",4.26729,0.0187758287598869,1.87758287598869
"ENS","int","2011-2013",521.81924,0.0202359109596362,2.02359109596361
"F0Z","int","2011-2013",1.68002,0.0810397664153017,8.10397664153017
"F1Z","int","2011-2013",1.28096,0.0201145323633461,2.01145323633461
"F2Z","int","2011-2013",1.85246,0.0592378885082091,5.92378885082091
"F3Z","int","2011-2013",2.51401,0.0261451509777665,2.61451509777665
"F4Z","int","2011-2013",2.14181,0.039017346042239,3.9017346042239
"F5Z","int","2011-2013",0.07177,0.00230249976981419,0.230249976981419
"G0A","int","2011-2013",6.43984,0.0323734468402731,3.23734468402731
"G0B","int","2011-2013",0.5789,0.00316092763643424,0.316092763643424
"G1Z","int","2011-2013",5.45665,0.0122510494212136,1.22510494212136
"H0Z","int","2011-2013",0.45081,0.00171758480167765,0.171758480167765
"J0Z","int","2011-2013",72.40327,0.204996240584048,20.4996240584048
"J1Z","int","2011-2013",33.98414,0.0762140623156833,7.62140623156833
"J3Z","int","2011-2013",18.84593,0.0248644594308437,2.48644594308437
"J4Z","int","2011-2013",1.97668,0.018936703903384,1.8936703903384
"J5Z","int","2011-2013",2.9075,0.0149606253834705,1.49606253834705
"J6Z","int","2011-2013",0.452,0.00511154996557054,0.511154996557054
"K0Z","int","2011-2013",1.60225,0.0138520895106506,1.38520895106506
"L0Z","int","2011-2013",4.51619,0.0104879620979696,1.04879620979696
"L1Z","int","2011-2013",6.4895,0.02050758314459,2.050758314459
"L2Z","int","2011-2013",9.96452,0.0263905454951486,2.63905454951486
"L3Z","int","2011-2013",1.40555,0.00868542718113875,0.868542718113875
"L4Z","int","2011-2013",5.42125,0.0137488798324444,1.37488798324444
"L5Z","int","2011-2013",1.69371,0.00263487908726846,0.263487908726846
"L6Z","int","2011-2013",NA,NA,NA
"M0Z","int","2011-2013",1.26015,0.0326152027246499,3.26152027246499
"M1Z","int","2011-2013",1.94908,0.0117276756550486,1.17276756550486
"M2Z","int","2011-2013",0.6246,0.00174431985251868,0.174431985251868
"N0Z","int","2011-2013",1.00723,0.00263535419104859,0.263535419104859
"P0Z","int","2011-2013",1.54474,0.00201522693017591,0.201522693017591
"P1Z","int","2011-2013",0.38234,0.000921185845714694,0.0921185845714694
"P2Z","int","2011-2013",0.12004,0.000261463089422947,0.0261463089422947
"P3Z","int","2011-2013",0,0,0
"P4Z","int","2011-2013",0.27995,0.000717509316151725,0.0717509316151725
"Q0Z","int","2011-2013",2.13554,0.00818969957193467,0.818969957193467
"Q1Z","int","2011-2013",0.71698,0.00370955706860037,0.370955706860037
"Q2Z","int","2011-2013",0.33315,0.00119691739610126,0.119691739610126
"R0Z","int","2011-2013",4.99717,0.0170433016100648,1.70433016100648
"R1Z","int","2011-2013",11.0956,0.0134428885864211,1.34428885864211
"R2Z","int","2011-2013",2.10926,0.00404254974981446,0.404254974981446
"R3Z","int","2011-2013",2.37899,0.00427829268968166,0.427829268968166
"R4Z","int","2011-2013",0.56225,0.00106028504497598,0.106028504497598
"S0Z","int","2011-2013",2.63795,0.0109579156968056,1.09579156968056
"S1Z","int","2011-2013",6.13099,0.016903018449519,1.6903018449519
"S2Z","int","2011-2013",6.92031,0.0179071569992448,1.79071569992448
"S3Z","int","2011-2013",0,0,0
"T0Z","int","2011-2013",0.17293,0.00078434406965037,0.078434406965037
"T1Z","int","2011-2013",3.83113,0.0164772024715395,1.64772024715395
"T2A","int","2011-2013",4.21708,0.00780174046368174,0.780174046368174
"T2B","int","2011-2013",0.48328,0.00104147671088001,0.104147671088001
"T2Z","int","2011-2013",4.70036,0.00467900464846404,0.467900464846404
"T3Z","int","2011-2013",1.35788,0.00657414888838893,0.657414888838893
"T4Z","int","2011-2013",16.78059,0.0132443577408872,1.32443577408872
"T6Z","int","2011-2013",0.56778,0.00394233736209318,0.394233736209318
"U0Z","int","2011-2013",0.71995,0.00426999334902349,0.426999334902349
"U1Z","int","2011-2013",3.79593,0.00963122657530737,0.963122657530737
"V0Z","int","2011-2013",3.95292,0.00672004253041701,0.672004253041701
"V1Z","int","2011-2013",4.32782,0.00796791301387191,0.796791301387191
"V2Z","int","2011-2013",0.32016,0.000844919884884416,0.0844919884884416
"V3Z","int","2011-2013",1.65426,0.0039730771461602,0.39730771461602
"V4Z","int","2011-2013",0.49256,0.0015371433930156,0.15371433930156
"V5Z","int","2011-2013",1.06652,0.00293322695256361,0.293322695256361
"W0Z","int","2011-2013",0.74109,0.000709123967948045,0.0709123967948044
"W1Z","int","2011-2013",1.66311,0.0118673389192003,1.18673389192003
"X0Z","int","2011-2013",0,0,0
"ZZZ","int","2011-2013",0.07864,0.00639842219985631,0.639842219985631
"SAL","int","2011-2013",1048.33883,0.0224605800803741,2.24605800803741
"A0Z","int","2012-2014",2.13372,0.00399165862103471,0.399165862103471
"A1Z","int","2012-2014",3.11305,0.00954327589986005,0.954327589986006
"A2Z","int","2012-2014",0.5757,0.00852853132231641,0.852853132231641
"A3Z","int","2012-2014",0.01867,0.000587820991348925,0.0587820991348925
"B0Z","int","2012-2014",20.64536,0.110865368453781,11.0865368453781
"B1Z","int","2012-2014",7.79047,0.0838872808173208,8.38872808173208
"B2Z","int","2012-2014",17.87591,0.0476203161609584,4.76203161609584
"B3Z","int","2012-2014",10.75806,0.0786987262333257,7.86987262333257
"B4Z","int","2012-2014",22.62674,0.0426906050251044,4.26906050251044
"B5Z","int","2012-2014",8.02712,0.101677701325362,10.1677701325362
"B6Z","int","2012-2014",4.93305,0.0164659260424056,1.64659260424056
"B7Z","int","2012-2014",0.44182,0.00269972772969042,0.269972772969042
"C0Z","int","2012-2014",6.19334,0.196683463077589,19.6683463077589
"C1Z","int","2012-2014",5.16987,0.105807807666449,10.5807807666449
"C2Z","int","2012-2014",5.87804,0.0410963893942393,4.10963893942393
"D0Z","int","2012-2014",6.39339,0.155209958855969,15.5209958855969
"D1Z","int","2012-2014",3.96251,0.038420602582847,3.8420602582847
"D2Z","int","2012-2014",13.27699,0.0880112971669847,8.80112971669847
"D3Z","int","2012-2014",21.8878,0.14609079083643,14.609079083643
"D4Z","int","2012-2014",10.15557,0.0719867934508241,7.19867934508241
"D6Z","int","2012-2014",5.73482,0.0246106840929226,2.46106840929226
"E0Z","int","2012-2014",36.8332,0.19774124281841,19.774124281841
"E1Z","int","2012-2014",18.64955,0.0620603054372462,6.20603054372462
"E2Z","int","2012-2014",5.08919,0.0213750996735893,2.13750996735893
"ENS","int","2012-2014",516.90252,0.0200340559151472,2.00340559151472
"F0Z","int","2012-2014",1.91943,0.0917071627841198,9.17071627841198
"F1Z","int","2012-2014",1.1092,0.0169080365611139,1.69080365611139
"F2Z","int","2012-2014",2.03427,0.068589895965568,6.8589895965568
"F3Z","int","2012-2014",2.71661,0.028672247422663,2.8672247422663
"F4Z","int","2012-2014",2.28269,0.0405686135432975,4.05686135432975
"F5Z","int","2012-2014",0.06506,0.00209252996392911,0.209252996392911
"G0A","int","2012-2014",6.09904,0.0315625801802786,3.15625801802786
"G0B","int","2012-2014",0.77268,0.00428271102902292,0.428271102902292
"G1Z","int","2012-2014",5.40668,0.0116082776749281,1.16082776749281
"H0Z","int","2012-2014",0.56275,0.00205403122288058,0.205403122288058
"J0Z","int","2012-2014",69.44066,0.194763311955664,19.4763311955664
"J1Z","int","2012-2014",36.43017,0.079267186440557,7.9267186440557
"J3Z","int","2012-2014",20.49847,0.0265071561602949,2.65071561602949
"J4Z","int","2012-2014",1.67929,0.0150066521874651,1.50066521874651
"J5Z","int","2012-2014",2.80779,0.0142410981154189,1.42410981154189
"J6Z","int","2012-2014",0.21408,0.00246322054349866,0.246322054349866
"K0Z","int","2012-2014",1.40628,0.0131554526445614,1.31554526445614
"L0Z","int","2012-2014",4.51515,0.0104826572808946,1.04826572808946
"L1Z","int","2012-2014",5.47274,0.0173457239602261,1.73457239602261
"L2Z","int","2012-2014",9.42708,0.0254079803236578,2.54079803236578
"L3Z","int","2012-2014",1.27549,0.00800358523270159,0.800358523270159
"L4Z","int","2012-2014",5.61608,0.0141797095538952,1.41797095538952
"L5Z","int","2012-2014",1.9477,0.00306011148062953,0.306011148062953
"L6Z","int","2012-2014",NA,NA,NA
"M0Z","int","2012-2014",1.41519,0.0395866090467454,3.95866090467454
"M1Z","int","2012-2014",1.19955,0.00729762349519025,0.729762349519025
"M2Z","int","2012-2014",0.5619,0.00158305275397227,0.158305275397227
"N0Z","int","2012-2014",0.91931,0.0023982903008435,0.23982903008435
"P0Z","int","2012-2014",2.35818,0.00309238247758509,0.309238247758509
"P1Z","int","2012-2014",0.3273,0.000798801811925591,0.0798801811925591
"P2Z","int","2012-2014",0.27271,0.000608591913669973,0.0608591913669973
"P3Z","int","2012-2014",0,0,0
"P4Z","int","2012-2014",0.24464,0.000643275378158966,0.0643275378158965
"Q0Z","int","2012-2014",1.83926,0.00728374339882786,0.728374339882786
"Q1Z","int","2012-2014",1.07264,0.00559066603114259,0.559066603114259
"Q2Z","int","2012-2014",0.15853,0.000602217503655167,0.0602217503655167
"R0Z","int","2012-2014",4.33451,0.0147285883704259,1.47285883704259
"R1Z","int","2012-2014",12.87432,0.0153479811313935,1.53479811313935
"R2Z","int","2012-2014",1.73258,0.0033107086859545,0.33107086859545
"R3Z","int","2012-2014",1.99325,0.00364328226273811,0.364328226273811
"R4Z","int","2012-2014",0.56884,0.00106778028368972,0.106778028368972
"S0Z","int","2012-2014",2.94982,0.012265966158255,1.2265966158255
"S1Z","int","2012-2014",7.37131,0.0202588377489797,2.02588377489797
"S2Z","int","2012-2014",6.84043,0.0184244914836795,1.84244914836795
"S3Z","int","2012-2014",0,0,0
"T0Z","int","2012-2014",0.04739,0.000225868194874636,0.0225868194874636
"T1Z","int","2012-2014",2.67681,0.012005846100411,1.2005846100411
"T2A","int","2012-2014",2.94962,0.00549447233305307,0.549447233305307
"T2B","int","2012-2014",0.50738,0.00108488629039043,0.108488629039043
"T2Z","int","2012-2014",3.45701,0.003441473673589,0.3441473673589
"T3Z","int","2012-2014",1.31941,0.00600027495367149,0.600027495367149
"T4Z","int","2012-2014",17.63925,0.0137266242730436,1.37266242730436
"T6Z","int","2012-2014",0.42738,0.00296302315162556,0.296302315162556
"U0Z","int","2012-2014",0.57299,0.00363850948810295,0.363850948810295
"U1Z","int","2012-2014",4.56994,0.0116518475062666,1.16518475062666
"V0Z","int","2012-2014",4.45876,0.00746570296817768,0.746570296817768
"V1Z","int","2012-2014",4.00354,0.00705838928301974,0.705838928301974
"V2Z","int","2012-2014",0.35399,0.000926639709764056,0.0926639709764056
"V3Z","int","2012-2014",2.30195,0.00537210073537769,0.537210073537769
"V4Z","int","2012-2014",0.6379,0.00197551421513941,0.197551421513941
"V5Z","int","2012-2014",1.2437,0.0033069298327295,0.33069298327295
"W0Z","int","2012-2014",0.66541,0.00062708690684174,0.062708690684174
"W1Z","int","2012-2014",1.42838,0.00976806738228131,0.976806738228131
"X0Z","int","2012-2014",0,0,0
"ZZZ","int","2012-2014",0.20107,0.00549191821911844,0.549191821911844
"SAL","int","2012-2014",1037.26204,0.0222028345285446,2.22028345285446
"A0Z","int","2013-2015",1.92635,0.00369487369194115,0.369487369194116
"A1Z","int","2013-2015",3.63587,0.011334748315478,1.1334748315478
"A2Z","int","2013-2015",0.57217,0.00844647309519978,0.844647309519978
"A3Z","int","2013-2015",0.1861,0.00645877127863195,0.645877127863195
"B0Z","int","2013-2015",17.83354,0.104097364892331,10.4097364892331
"B1Z","int","2013-2015",7.23935,0.0822512460364747,8.22512460364747
"B2Z","int","2013-2015",16.64592,0.0454523237892096,4.54523237892096
"B3Z","int","2013-2015",10.95305,0.0835020507195834,8.35020507195834
"B4Z","int","2013-2015",23.0602,0.0450060624943377,4.50060624943377
"B5Z","int","2013-2015",9.10229,0.11937872579402,11.937872579402
"B6Z","int","2013-2015",5.58156,0.0188690643671413,1.88690643671413
"B7Z","int","2013-2015",0.50124,0.00307125314652716,0.307125314652716
"C0Z","int","2013-2015",5.27259,0.188227461284173,18.8227461284173
"C1Z","int","2013-2015",5.62605,0.118087949343113,11.8087949343113
"C2Z","int","2013-2015",4.52993,0.0330459265962031,3.30459265962031
"D0Z","int","2013-2015",7.47795,0.181712963525459,18.1712963525459
"D1Z","int","2013-2015",4.09,0.0398504701234985,3.98504701234985
"D2Z","int","2013-2015",13.93505,0.095346087608611,9.5346087608611
"D3Z","int","2013-2015",22.80441,0.154273263477747,15.4273263477747
"D4Z","int","2013-2015",10.45532,0.0757739230448951,7.57739230448951
"D6Z","int","2013-2015",6.64589,0.027705840480337,2.7705840480337
"E0Z","int","2013-2015",40.15586,0.220361408017504,22.0361408017504
"E1Z","int","2013-2015",18.62337,0.0631782074490522,6.31782074490522
"E2Z","int","2013-2015",5.44532,0.0231807313501755,2.31807313501755
"ENS","int","2013-2015",534.73541,0.0207145881154024,2.07145881154024
"F0Z","int","2013-2015",1.72729,0.0753885985486967,7.53885985486967
"F1Z","int","2013-2015",1.12711,0.017455553855427,1.7455553855427
"F2Z","int","2013-2015",1.94192,0.0745206421472653,7.45206421472653
"F3Z","int","2013-2015",3.02025,0.0324816112298779,3.24816112298779
"F4Z","int","2013-2015",2.38238,0.0397197122564117,3.97197122564117
"F5Z","int","2013-2015",0.12737,0.00391565885410182,0.391565885410182
"G0A","int","2013-2015",7.48946,0.0378075320558043,3.78075320558043
"G0B","int","2013-2015",0.99047,0.00574025112982923,0.574025112982923
"G1Z","int","2013-2015",5.65038,0.0118961276413707,1.18961276413707
"H0Z","int","2013-2015",0.66753,0.00233582372857206,0.233582372857206
"J0Z","int","2013-2015",69.31872,0.190328267959912,19.0328267959912
"J1Z","int","2013-2015",38.95176,0.0824830271576066,8.24830271576066
"J3Z","int","2013-2015",21.63657,0.0271843028330961,2.71843028330961
"J4Z","int","2013-2015",1.72384,0.0145580589840217,1.45580589840217
"J5Z","int","2013-2015",2.82404,0.0148241188356764,1.48241188356764
"J6Z","int","2013-2015",0.5474,0.00636739891754218,0.636739891754218
"K0Z","int","2013-2015",1.85486,0.0178696067647973,1.78696067647973
"L0Z","int","2013-2015",6.34212,0.0147444313217407,1.47444313217407
"L1Z","int","2013-2015",4.98435,0.015977217267428,1.5977217267428
"L2Z","int","2013-2015",9.57475,0.0263703064414274,2.63703064414274
"L3Z","int","2013-2015",1.396,0.00885369902915639,0.885369902915639
"L4Z","int","2013-2015",6.82206,0.0169574622990607,1.69574622990607
"L5Z","int","2013-2015",2.74936,0.00437088019192853,0.437088019192853
"L6Z","int","2013-2015",NA,NA,NA
"M0Z","int","2013-2015",1.56164,0.0425278939182802,4.25278939182802
"M1Z","int","2013-2015",2.24165,0.0139407637721363,1.39407637721363
"M2Z","int","2013-2015",0.30038,0.000856849362213742,0.0856849362213742
"N0Z","int","2013-2015",0.79324,0.00204304298328163,0.204304298328163
"P0Z","int","2013-2015",2.99808,0.0040294172403169,0.40294172403169
"P1Z","int","2013-2015",0.29207,0.000713539312566547,0.0713539312566547
"P2Z","int","2013-2015",0.27271,0.000610385392650083,0.0610385392650083
"P3Z","int","2013-2015",0,0,0
"P4Z","int","2013-2015",0.24718,0.000654867639269719,0.0654867639269719
"Q0Z","int","2013-2015",2.65931,0.0100239279718292,1.00239279718292
"Q1Z","int","2013-2015",1.25772,0.00665801990132397,0.665801990132396
"Q2Z","int","2013-2015",0,0,0
"R0Z","int","2013-2015",4.64004,0.0151630081214201,1.51630081214201
"R1Z","int","2013-2015",14.97991,0.0177314860896307,1.77314860896307
"R2Z","int","2013-2015",2.4656,0.0047132699001936,0.47132699001936
"R3Z","int","2013-2015",2.29498,0.00426680142068063,0.426680142068063
"R4Z","int","2013-2015",0.58843,0.00105530765877746,0.105530765877746
"S0Z","int","2013-2015",4.01306,0.0161989833503744,1.61989833503744
"S1Z","int","2013-2015",6.5804,0.0180200054812539,1.80200054812539
"S2Z","int","2013-2015",7.19854,0.0198113930633126,1.98113930633126
"S3Z","int","2013-2015",0,0,0
"T0Z","int","2013-2015",0.47977,0.00234962995177032,0.234962995177032
"T1Z","int","2013-2015",1.34142,0.00665709357732056,0.665709357732056
"T2A","int","2013-2015",2.7293,0.00507323296264202,0.507323296264202
"T2B","int","2013-2015",0.38376,0.00083438657171613,0.083438657171613
"T2Z","int","2013-2015",3.11306,0.00311957642079387,0.311957642079387
"T3Z","int","2013-2015",1.42642,0.00616805197972493,0.616805197972493
"T4Z","int","2013-2015",17.22877,0.0133888393577853,1.33888393577853
"T6Z","int","2013-2015",0.42633,0.00286382974235608,0.286382974235608
"U0Z","int","2013-2015",0.74568,0.00480333466136613,0.480333466136613
"U1Z","int","2013-2015",3.88564,0.00998945739520741,0.998945739520741
"V0Z","int","2013-2015",5.01457,0.00824900015683492,0.824900015683492
"V1Z","int","2013-2015",3.03445,0.00514348500148959,0.514348500148959
"V2Z","int","2013-2015",0.2785,0.00074098368524205,0.074098368524205
"V3Z","int","2013-2015",1.94081,0.00446693572021015,0.446693572021015
"V4Z","int","2013-2015",1.43618,0.00441723394814282,0.441723394814282
"V5Z","int","2013-2015",1.02908,0.00254309293063758,0.254309293063758
"W0Z","int","2013-2015",0.36582,0.000344623487817486,0.0344623487817486
"W1Z","int","2013-2015",0.96258,0.00658515886700898,0.658515886700898
"X0Z","int","2013-2015",0,0,0
"ZZZ","int","2013-2015",0.492,0.00805201338794519,0.805201338794519
"SAL","int","2013-2015",1072.58389,0.0229543911384899,2.29543911384899
"A0Z","int","2014-2016",1.37205,0.00273758848154134,0.273758848154134
"A1Z","int","2014-2016",3.54174,0.0109497131054222,1.09497131054222
"A2Z","int","2014-2016",0.36647,0.00538328767324515,0.538328767324515
"A3Z","int","2014-2016",0.33812,0.0125470114014825,1.25470114014825
"B0Z","int","2014-2016",16.83332,0.101820589881622,10.1820589881622
"B1Z","int","2014-2016",8.25449,0.0955542255983071,9.55542255983071
"B2Z","int","2014-2016",17.22562,0.0492240145564103,4.92240145564103
"B3Z","int","2014-2016",10.39764,0.0839484965650409,8.39484965650409
"B4Z","int","2014-2016",22.49763,0.0444045471967328,4.44045471967328
"B5Z","int","2014-2016",8.69796,0.119417845622412,11.9417845622412
"B6Z","int","2014-2016",6.15526,0.0216519657026245,2.16519657026245
"B7Z","int","2014-2016",0.24402,0.00151818244655829,0.151818244655829
"C0Z","int","2014-2016",4.71245,0.193428571663122,19.3428571663122
"C1Z","int","2014-2016",4.79849,0.103970563604615,10.3970563604615
"C2Z","int","2014-2016",4.7151,0.0383582902343898,3.83582902343898
"D0Z","int","2014-2016",8.82469,0.199478421892808,19.9478421892808
"D1Z","int","2014-2016",5.5088,0.0527175248639764,5.27175248639764
"D2Z","int","2014-2016",14.69998,0.102457020267002,10.2457020267002
"D3Z","int","2014-2016",24.15567,0.152987961058598,15.2987961058598
"D4Z","int","2014-2016",11.49243,0.0856590423629682,8.56590423629682
"D6Z","int","2014-2016",5.94006,0.023666487576116,2.3666487576116
"E0Z","int","2014-2016",45.43494,0.244421456848487,24.4421456848487
"E1Z","int","2014-2016",19.39917,0.0654313508573408,6.54313508573408
"E2Z","int","2014-2016",5.91568,0.025829466090115,2.5829466090115
"ENS","int","2014-2016",568.60996,0.0219644862512176,2.19644862512176
"F0Z","int","2014-2016",1.44297,0.0653107575798037,6.53107575798037
"F1Z","int","2014-2016",1.43071,0.0230039690291917,2.30039690291917
"F2Z","int","2014-2016",2.01255,0.0823636827949508,8.23636827949508
"F3Z","int","2014-2016",3.35999,0.0401101935346473,4.01101935346473
"F4Z","int","2014-2016",2.18358,0.0370669387242379,3.70669387242379
"F5Z","int","2014-2016",0.22935,0.00750766479054155,0.750766479054155
"G0A","int","2014-2016",8.16791,0.0411321497168331,4.11321497168331
"G0B","int","2014-2016",1.15813,0.00658565401822816,0.658565401822816
"G1Z","int","2014-2016",7.23854,0.0150795449150362,1.50795449150362
"H0Z","int","2014-2016",1.49217,0.0051258783636419,0.51258783636419
"J0Z","int","2014-2016",71.84053,0.1967354372076,19.67354372076
"J1Z","int","2014-2016",44.9257,0.0942065242825826,9.42065242825826
"J3Z","int","2014-2016",22.51873,0.0273614922215044,2.73614922215044
"J4Z","int","2014-2016",1.5026,0.0128386563003873,1.28386563003873
"J5Z","int","2014-2016",2.60429,0.013963935343026,1.3963935343026
"J6Z","int","2014-2016",0.5474,0.00640762040947668,0.640762040947668
"K0Z","int","2014-2016",2.72389,0.0270568130594724,2.70568130594724
"L0Z","int","2014-2016",6.35204,0.0152023325094401,1.52023325094401
"L1Z","int","2014-2016",3.80202,0.0126594872235413,1.26594872235413
"L2Z","int","2014-2016",9.35819,0.0265256901251747,2.65256901251747
"L3Z","int","2014-2016",1.45276,0.00936082696626433,0.936082696626433
"L4Z","int","2014-2016",9.15738,0.0225326338081976,2.25326338081976
"L5Z","int","2014-2016",3.01008,0.00459163194725005,0.459163194725005
"L6Z","int","2014-2016",NA,NA,NA
"M0Z","int","2014-2016",2.00986,0.0556069856092377,5.56069856092377
"M1Z","int","2014-2016",2.36341,0.0147471170893305,1.47471170893305
"M2Z","int","2014-2016",0.22094,0.000626045457519398,0.0626045457519398
"N0Z","int","2014-2016",0.70564,0.00180015948978372,0.180015948978372
"P0Z","int","2014-2016",4.58577,0.00629708391119002,0.629708391119002
"P1Z","int","2014-2016",0.31142,0.00075026661785027,0.075026661785027
"P2Z","int","2014-2016",0.21561,0.000479979227391278,0.0479979227391278
"P3Z","int","2014-2016",0.02645,0.000302734245343615,0.0302734245343615
"P4Z","int","2014-2016",0.41911,0.00113041662235419,0.113041662235419
"Q0Z","int","2014-2016",2.91104,0.0110962307868412,1.10962307868412
"Q1Z","int","2014-2016",0.95945,0.00520108541657282,0.520108541657282
"Q2Z","int","2014-2016",0.22381,0.000905442269974234,0.0905442269974234
"R0Z","int","2014-2016",5.74214,0.0188484507604436,1.88484507604436
"R1Z","int","2014-2016",14.72942,0.0175346818832271,1.75346818832271
"R2Z","int","2014-2016",2.56834,0.00492065563961138,0.492065563961138
"R3Z","int","2014-2016",2.94504,0.00535264976919579,0.535264976919579
"R4Z","int","2014-2016",0.9279,0.00160033660361489,0.160033660361489
"S0Z","int","2014-2016",5.10542,0.0199383426722758,1.99383426722758
"S1Z","int","2014-2016",6.57057,0.0183864679947485,1.83864679947485
"S2Z","int","2014-2016",7.82503,0.0206815060021993,2.06815060021993
"S3Z","int","2014-2016",0,0,0
"T0Z","int","2014-2016",0.67633,0.00326619664432619,0.326619664432619
"T1Z","int","2014-2016",1.91558,0.0103247795841899,1.03247795841899
"T2A","int","2014-2016",2.05905,0.00378643056782703,0.378643056782703
"T2B","int","2014-2016",0.33675,0.000755533720799295,0.0755533720799295
"T2Z","int","2014-2016",2.3958,0.00242120199227794,0.242120199227794
"T3Z","int","2014-2016",1.51206,0.00656289828310629,0.656289828310629
"T4Z","int","2014-2016",19.17248,0.0149487189985096,1.49487189985096
"T6Z","int","2014-2016",0.67963,0.00409394354414324,0.409394354414324
