"Fap","annee","effectif","age","pourcentage"
"D6Z71","2014-2016",2.78621,"45-49 ans",0.0853659059685451
"D6Z71","2014-2016",3.42327,"50-54 ans",0.104884608455551
"D6Z71","2014-2016",3.24953,"55-59 ans",0.0995614373726195
"D6Z71","2014-2016",0.50787,"60 ans ou plus",0.0155604863467739
"D6Z80","2014-2016",1.75202,"15-24 ans",0.0209174164276971
"D6Z80","2014-2016",3.91086,"25-29 ans",0.0466918683636165
"D6Z80","2014-2016",7.57341,"30-34 ans",0.0904191566007724
"D6Z80","2014-2016",10.75615,"35-39 ans",0.128417979651359
"D6Z80","2014-2016",15.58432,"40-44 ans",0.186061638099159
"D6Z80","2014-2016",14.72514,"45-49 ans",0.175803863732229
"D6Z80","2014-2016",16.21261,"50-54 ans",0.193562810213266
"D6Z80","2014-2016",10.19656,"55-59 ans",0.121737018784031
"D6Z80","2014-2016",3.04784,"60 ans ou plus",0.0363882481278708
"E0Z20","2014-2016",8.08185,"15-24 ans",0.179773643831594
"E0Z20","2014-2016",3.96754,"25-29 ans",0.0882544371459014
"E0Z20","2014-2016",5.4742,"30-34 ans",0.121768763471595
"E0Z20","2014-2016",4.59846,"35-39 ans",0.102288697540023
"E0Z20","2014-2016",4.47218,"40-44 ans",0.0994797100256475
"E0Z20","2014-2016",6.03262,"45-49 ans",0.134190325142307
"E0Z20","2014-2016",7.18193,"50-54 ans",0.159755715070614
"E0Z20","2014-2016",4.48368,"55-59 ans",0.0997355174093608
"E0Z20","2014-2016",0.66324,"60 ans ou plus",0.0147531903629573
"E0Z21","2014-2016",16.41382,"15-24 ans",0.179560508419767
"E0Z21","2014-2016",10.56125,"25-29 ans",0.115535775313015
"E0Z21","2014-2016",11.46299,"30-34 ans",0.125400443797404
"E0Z21","2014-2016",9.62604,"35-39 ans",0.105304958654903
"E0Z21","2014-2016",13.44263,"40-44 ans",0.147056899448076
"E0Z21","2014-2016",11.71825,"45-49 ans",0.128192884276173
"E0Z21","2014-2016",8.38208,"50-54 ans",0.0916965426948243
"E0Z21","2014-2016",7.92999,"55-59 ans",0.0867508621493149
"E0Z21","2014-2016",1.87403,"60 ans ou plus",0.0205011252465237
"E0Z22","2014-2016",3.54085,"15-24 ans",0.13568424582076
"E0Z22","2014-2016",2.18038,"25-29 ans",0.0835514681228146
"E0Z22","2014-2016",3.31836,"30-34 ans",0.127158499784452
"E0Z22","2014-2016",3.82248,"35-39 ans",0.146476217847392
"E0Z22","2014-2016",3.7743,"40-44 ans",0.144629975571203
"E0Z22","2014-2016",3.13574,"45-49 ans",0.120160559467356
"E0Z22","2014-2016",3.30332,"50-54 ans",0.126582171767974
"E0Z22","2014-2016",2.67808,"55-59 ans",0.102623173827657
"E0Z22","2014-2016",0.34274,"60 ans ou plus",0.0131336877903913
"E0Z23","2014-2016",0.51495,"15-24 ans",0.176497201476551
"E0Z23","2014-2016",0.06227,"25-29 ans",0.0213428114107095
"E0Z23","2014-2016",0.49959,"30-34 ans",0.171232618478823
"E0Z23","2014-2016",0.43299,"35-39 ans",0.148405715637114
"E0Z23","2014-2016",0.21772,"40-44 ans",0.0746227220224773
"E0Z23","2014-2016",0.33192,"45-49 ans",0.11376434821652
"E0Z23","2014-2016",0.44839,"50-54 ans",0.153684008486398
"E0Z23","2014-2016",0.40978,"55-59 ans",0.140450574271407
"E0Z23","2014-2016",0,"60 ans ou plus",0
"E0Z24","2014-2016",2.66629,"15-24 ans",0.130018149846931
"E0Z24","2014-2016",1.67624,"25-29 ans",0.0817396545384858
"E0Z24","2014-2016",1.56069,"30-34 ans",0.076105009689346
"E0Z24","2014-2016",2.20352,"35-39 ans",0.107451775144755
"E0Z24","2014-2016",3.16231,"40-44 ans",0.154205917376747
"E0Z24","2014-2016",4.12943,"45-49 ans",0.201366261180296
"E0Z24","2014-2016",2.86828,"50-54 ans",0.139867928410996
"E0Z24","2014-2016",1.91526,"55-59 ans",0.0933951526937552
"E0Z24","2014-2016",0.32504,"60 ans ou plus",0.0158501511186879
"E1Z40","2014-2016",1.02907,"15-24 ans",0.055471075877006
"E1Z40","2014-2016",1.9853,"25-29 ans",0.107015778264472
"E1Z40","2014-2016",3.41565,"30-34 ans",0.184117485029488
"E1Z40","2014-2016",2.508,"35-39 ans",0.135191443050066
"E1Z40","2014-2016",3.23795,"40-44 ans",0.174538729275901
"E1Z40","2014-2016",2.61027,"45-49 ans",0.140704213736162
"E1Z40","2014-2016",2.18652,"50-54 ans",0.117862358077284
"E1Z40","2014-2016",1.57871,"55-59 ans",0.0850989166896208
"E1Z40","2014-2016",0,"60 ans ou plus",0
"E1Z41","2014-2016",3.98215,"15-24 ans",0.051137930188696
"E1Z41","2014-2016",6.73582,"25-29 ans",0.0864999793889286
"E1Z41","2014-2016",10.28004,"30-34 ans",0.1320141049074
"E1Z41","2014-2016",13.91538,"35-39 ans",0.17869837424235
"E1Z41","2014-2016",11.36581,"40-44 ans",0.145957334183289
"E1Z41","2014-2016",10.31483,"45-49 ans",0.132460870747779
"E1Z41","2014-2016",12.8246,"50-54 ans",0.164690807603418
"E1Z41","2014-2016",7.61669,"55-59 ans",0.0978119260924221
"E1Z41","2014-2016",0.83545,"60 ans ou plus",0.010728672645718
"E1Z42","2014-2016",11.0282,"15-24 ans",0.141529325735617
"E1Z42","2014-2016",9.45668,"25-29 ans",0.121361377568188
"E1Z42","2014-2016",9.83623,"30-34 ans",0.126232295359211
"E1Z42","2014-2016",7.8537,"35-39 ans",0.100789690568707
"E1Z42","2014-2016",11.16647,"40-44 ans",0.143303800252715
"E1Z42","2014-2016",10.65843,"45-49 ans",0.13678391861775
"E1Z42","2014-2016",9.17133,"50-54 ans",0.117699366260934
"E1Z42","2014-2016",6.71626,"55-59 ans",0.0861924656122572
"E1Z42","2014-2016",2.03436,"60 ans ou plus",0.0261077600246196
"E1Z43","2014-2016",2.86811,"15-24 ans",0.0476121623492547
"E1Z43","2014-2016",5.0491,"25-29 ans",0.0838177646316291
"E1Z43","2014-2016",7.28775,"30-34 ans",0.12098055380051
"E1Z43","2014-2016",9.10517,"35-39 ans",0.151150699330766
"E1Z43","2014-2016",8.84157,"40-44 ans",0.146774798129186
"E1Z43","2014-2016",9.65281,"45-49 ans",0.160241816682941
"E1Z43","2014-2016",8.36106,"50-54 ans",0.138798074736276
"E1Z43","2014-2016",7.94381,"55-59 ans",0.131871501229602
"E1Z43","2014-2016",1.12964,"60 ans ou plus",0.0187526291098361
"E1Z44","2014-2016",0.6065,"15-24 ans",0.108647751985755
"E1Z44","2014-2016",0.48685,"25-29 ans",0.087213780798458
"E1Z44","2014-2016",0.28398,"30-34 ans",0.050871869099612
"E1Z44","2014-2016",0.76427,"35-39 ans",0.136910498615256
"E1Z44","2014-2016",1.37943,"40-44 ans",0.247109593605457
"E1Z44","2014-2016",0.7539,"45-49 ans",0.135052828066052
"E1Z44","2014-2016",0.93315,"50-54 ans",0.167163478591108
"E1Z44","2014-2016",0.35589,"55-59 ans",0.0637537484817977
"E1Z44","2014-2016",0.01829,"60 ans ou plus",0.00327645075650364
"E1Z46","2014-2016",4.73153,"15-24 ans",0.0974886353264103
"E1Z46","2014-2016",5.73279,"25-29 ans",0.118118636828445
"E1Z46","2014-2016",5.76582,"30-34 ans",0.118799188283224
"E1Z46","2014-2016",5.88868,"35-39 ans",0.121330600688134
"E1Z46","2014-2016",6.56957,"40-44 ans",0.135359685763659
"E1Z46","2014-2016",6.04694,"45-49 ans",0.124591396123597
"E1Z46","2014-2016",6.85309,"50-54 ans",0.141201343301019
"E1Z46","2014-2016",5.24173,"55-59 ans",0.108000816744162
"E1Z46","2014-2016",1.70402,"60 ans ou plus",0.0351096969413508
"E1Z47","2014-2016",0.78654,"15-24 ans",0.101072742973456
"E1Z47","2014-2016",0.99054,"25-29 ans",0.127287353249584
"E1Z47","2014-2016",0.82965,"30-34 ans",0.106612506939162
"E1Z47","2014-2016",1.27255,"35-39 ans",0.163526481896499
"E1Z47","2014-2016",1.00995,"40-44 ans",0.129781596315562
"E1Z47","2014-2016",0.80801,"45-49 ans",0.103831702202027
"E1Z47","2014-2016",0.75739,"50-54 ans",0.0973268807697843
"E1Z47","2014-2016",0.80058,"55-59 ans",0.102876924974813
"E1Z47","2014-2016",0.52671,"60 ans ou plus",0.0676838106791126
"E2Z70","2014-2016",10.33416,"15-24 ans",0.0719486138618618
"E2Z70","2014-2016",22.48244,"25-29 ans",0.156527515950254
"E2Z70","2014-2016",19.37085,"30-34 ans",0.134863966381984
"E2Z70","2014-2016",21.39493,"35-39 ans",0.148956040662382
"E2Z70","2014-2016",19.52508,"40-44 ans",0.13593774835516
"E2Z70","2014-2016",19.13055,"45-49 ans",0.133190946812807
"E2Z70","2014-2016",20.17518,"50-54 ans",0.140463882445555
"E2Z70","2014-2016",9.42725,"55-59 ans",0.0656345140804126
"E2Z70","2014-2016",1.79207,"60 ans ou plus",0.0124767714495834
"E2Z80","2014-2016",1.74911,"15-24 ans",0.0204823770710169
"E2Z80","2014-2016",6.67816,"25-29 ans",0.0782023950812598
"E2Z80","2014-2016",10.1901,"30-34 ans",0.119327812768419
"E2Z80","2014-2016",13.03634,"35-39 ans",0.152657769669135
"E2Z80","2014-2016",15.3609,"40-44 ans",0.179878764600388
"E2Z80","2014-2016",14.27984,"45-49 ans",0.167219367217494
"E2Z80","2014-2016",13.51299,"50-54 ans",0.158239422641733
"E2Z80","2014-2016",9.6166,"55-59 ans",0.112612029741492
"E2Z80","2014-2016",0.97181,"60 ans ou plus",0.0113800612090634
"ENSEM","2014-2016",2060.72551,"15-24 ans",0.079602504877762
"ENSEM","2014-2016",2778.77771,"25-29 ans",0.107339703973719
"ENSEM","2014-2016",3081.61609,"30-34 ans",0.119037862464087
"ENSEM","2014-2016",3193.37749,"35-39 ans",0.123355025203847
"ENSEM","2014-2016",3603.99773,"40-44 ans",0.139216623218183
"ENSEM","2014-2016",3542.51625,"45-49 ans",0.136841692744502
"ENSEM","2014-2016",3439.42404,"50-54 ans",0.132859406841036
"ENSEM","2014-2016",2833.0372,"55-59 ans",0.109435660614441
"ENSEM","2014-2016",1354.22477,"60 ans ou plus",0.0523115200624227
"F0Z20","2014-2016",1.26299,"15-24 ans",0.0571645955086286
"F0Z20","2014-2016",2.77947,"25-29 ans",0.125802483217102
"F0Z20","2014-2016",2.42244,"30-34 ans",0.109642833865606
"F0Z20","2014-2016",1.85563,"35-39 ans",0.0839882646447529
"F0Z20","2014-2016",2.47063,"40-44 ans",0.111823976913105
"F0Z20","2014-2016",3.21972,"45-49 ans",0.145728779682374
"F0Z20","2014-2016",5.13442,"50-54 ans",0.232390630544512
"F0Z20","2014-2016",2.56021,"55-59 ans",0.115878486026925
"F0Z20","2014-2016",0.38841,"60 ans ou plus",0.0175799495969932
"F1Z40","2014-2016",0.42976,"15-24 ans",0.0172756796650988
"F1Z40","2014-2016",0.79748,"25-29 ans",0.0320574483882236
"F1Z40","2014-2016",2.26812,"30-34 ans",0.0911748756561892
"F1Z40","2014-2016",1.91232,"35-39 ans",0.0768722722849072
"F1Z40","2014-2016",4.37557,"40-44 ans",0.175891068671389
"F1Z40","2014-2016",4.18103,"45-49 ans",0.168070865018075
"F1Z40","2014-2016",4.59718,"50-54 ans",0.184799443975239
"F1Z40","2014-2016",4.59494,"55-59 ans",0.184709399479591
"F1Z40","2014-2016",1.72019,"60 ans ou plus",0.0691489468612861
"F1Z41","2014-2016",2.19389,"15-24 ans",0.0587899226769246
"F1Z41","2014-2016",1.48794,"25-29 ans",0.0398724993267225
"F1Z41","2014-2016",3.41653,"30-34 ans",0.0915531473881522
"F1Z41","2014-2016",2.85699,"35-39 ans",0.0765590896484084
"F1Z41","2014-2016",5.51664,"40-44 ans",0.147830036618258
"F1Z41","2014-2016",6.99109,"45-49 ans",0.187341042863325
"F1Z41","2014-2016",5.18772,"50-54 ans",0.139015929545025
"F1Z41","2014-2016",6.67383,"55-59 ans",0.178839390151256
"F1Z41","2014-2016",2.99282,"60 ans ou plus",0.0801989417819278
"F2Z20","2014-2016",7.52124,"15-24 ans",0.307807023718514
"F2Z20","2014-2016",2.60916,"25-29 ans",0.106779968995192
"F2Z20","2014-2016",3.43956,"30-34 ans",0.140764119546943
"F2Z20","2014-2016",1.26008,"35-39 ans",0.0515688203603695
"F2Z20","2014-2016",2.70837,"40-44 ans",0.110840141895288
"F2Z20","2014-2016",2.19705,"45-49 ans",0.0899143520830025
"F2Z20","2014-2016",2.00275,"50-54 ans",0.0819626174343931
"F2Z20","2014-2016",2.00825,"55-59 ans",0.0821877051367469
"F2Z20","2014-2016",0.68846,"60 ans ou plus",0.0281752508295505
"F3Z40","2014-2016",0.11547,"15-24 ans",0.00604935354639226
"F3Z40","2014-2016",0.86352,"25-29 ans",0.0452389172458703
"F3Z40","2014-2016",2.15714,"30-34 ans",0.113010327436257
"F3Z40","2014-2016",1.48255,"35-39 ans",0.0776692569516225
"F3Z40","2014-2016",1.98789,"40-44 ans",0.104143495464949
"F3Z40","2014-2016",2.6212,"45-49 ans",0.137321949560954
"F3Z40","2014-2016",4.12079,"50-54 ans",0.215883914440441
"F3Z40","2014-2016",3.81768,"55-59 ans",0.200004295894958
"F3Z40","2014-2016",1.92175,"60 ans ou plus",0.100678489458555
"F3Z41","2014-2016",6.7343,"15-24 ans",0.104115598725375
"F3Z41","2014-2016",8.5233,"25-29 ans",0.131774420892445
"F3Z41","2014-2016",8.40731,"30-34 ans",0.129981158297051
"F3Z41","2014-2016",5.47456,"35-39 ans",0.084639397139716
"F3Z41","2014-2016",8.07709,"40-44 ans",0.124875794263508
"F3Z41","2014-2016",8.80272,"45-49 ans",0.136094391876191
"F3Z41","2014-2016",10.24302,"50-54 ans",0.158362140097114
"F3Z41","2014-2016",7.68664,"55-59 ans",0.118839244730175
"F3Z41","2014-2016",0.73205,"60 ans ou plus",0.0113178539784255
"F4Z20","2014-2016",0.54334,"15-24 ans",0.0694069736546283
"F4Z20","2014-2016",0.45418,"25-29 ans",0.0580175567682466
"F4Z20","2014-2016",0.62635,"30-34 ans",0.0800107813681607
"F4Z20","2014-2016",0.8003,"35-39 ans",0.10223138553355
"F4Z20","2014-2016",1.51228,"40-44 ans",0.19318065689701
"F4Z20","2014-2016",0.16677,"45-49 ans",0.0213034214237538
"F4Z20","2014-2016",1.6698,"50-54 ans",0.213302471028267
"F4Z20","2014-2016",1.67709,"55-59 ans",0.214233705316083
"F4Z20","2014-2016",0.37821,"60 ans ou plus",0.0483130480103011
"F4Z41","2014-2016",1.1741,"15-24 ans",0.0229851619337058
"F4Z41","2014-2016",3.95787,"25-29 ans",0.0774825678073044
"F4Z41","2014-2016",5.56848,"30-34 ans",0.109013213972065
"F4Z41","2014-2016",7.03899,"35-39 ans",0.137801145558075
"F4Z41","2014-2016",7.46364,"40-44 ans",0.146114448526432
"F4Z41","2014-2016",7.69074,"45-49 ans",0.150560347747235
"F4Z41","2014-2016",7.41902,"50-54 ans",0.145240930150244
"F4Z41","2014-2016",8.70959,"55-59 ans",0.170506206052453
"F4Z41","2014-2016",2.05835,"60 ans ou plus",0.0402959782524856
"F5Z70","2014-2016",0.77122,"15-24 ans",0.0252455336172291
"F5Z70","2014-2016",1.1593,"25-29 ans",0.0379491547450192
"F5Z70","2014-2016",2.56785,"30-34 ans",0.0840573941274886
"F5Z70","2014-2016",5.66024,"35-39 ans",0.185285365008149
"F5Z70","2014-2016",4.15084,"40-44 ans",0.135875847047197
"F5Z70","2014-2016",5.36159,"45-49 ans",0.175509193987188
"F5Z70","2014-2016",5.61023,"50-54 ans",0.183648310553911
"F5Z70","2014-2016",4.58991,"55-59 ans",0.150248602480558
"F5Z70","2014-2016",0.67759,"60 ans ou plus",0.0221805984332593
"G0A40","2014-2016",7.21763,"15-24 ans",0.0855845792824424
"G0A40","2014-2016",9.75439,"25-29 ans",0.115664749274604
"G0A40","2014-2016",14.25037,"30-34 ans",0.168976786156832
"G0A40","2014-2016",8.67948,"35-39 ans",0.102918775857224
"G0A40","2014-2016",7.95512,"40-44 ans",0.0943295234504045
"G0A40","2014-2016",12.39681,"45-49 ans",0.146997805137472
"G0A40","2014-2016",13.44481,"50-54 ans",0.159424687519639
"G0A40","2014-2016",9.65911,"55-59 ans",0.114534946456501
"G0A40","2014-2016",0.97558,"60 ans ou plus",0.0115681468648802
"G0A41","2014-2016",4.43759,"15-24 ans",0.145211852842757
"G0A41","2014-2016",2.73831,"25-29 ans",0.0896060854558103
"G0A41","2014-2016",3.71256,"30-34 ans",0.121486598894874
"G0A41","2014-2016",3.67657,"35-39 ans",0.120308893297059
"G0A41","2014-2016",4.05606,"40-44 ans",0.132726995473082
"G0A41","2014-2016",4.6666,"45-49 ans",0.152705777792903
"G0A41","2014-2016",3.44163,"50-54 ans",0.112620920161443
"G0A41","2014-2016",2.42171,"55-59 ans",0.0792459411860565
"G0A41","2014-2016",1.40839,"60 ans ou plus",0.0460869348960157
"G0A42","2014-2016",0.8803,"15-24 ans",0.0690864314185909
"G0A42","2014-2016",0.21186,"25-29 ans",0.0166268901060351
"G0A42","2014-2016",1.64884,"30-34 ans",0.129401876156117
"G0A42","2014-2016",1.58545,"35-39 ans",0.124426993857327
"G0A42","2014-2016",1.00838,"40-44 ans",0.0791382207359749
"G0A42","2014-2016",1.62078,"45-49 ans",0.127199711819407
"G0A42","2014-2016",2.71409,"50-54 ans",0.213003285980783
"G0A42","2014-2016",2.51396,"55-59 ans",0.197296972769602
"G0A42","2014-2016",0.55835,"60 ans ou plus",0.043819617156163
"G0A43","2014-2016",3.33559,"15-24 ans",0.0470182123525091
"G0A43","2014-2016",4.45204,"25-29 ans",0.0627556030932652
"G0A43","2014-2016",3.81991,"30-34 ans",0.053845148698573
"G0A43","2014-2016",9.15186,"35-39 ans",0.129003893434275
"G0A43","2014-2016",9.01837,"40-44 ans",0.127122228971036
"G0A43","2014-2016",14.96548,"45-49 ans",0.210952220326008
"G0A43","2014-2016",12.22681,"50-54 ans",0.172348144997971
"G0A43","2014-2016",11.72032,"55-59 ans",0.165208702088494
"G0A43","2014-2016",2.25213,"60 ans ou plus",0.0317458460378693
"G0B40","2014-2016",3.62826,"15-24 ans",0.0967866106866849
"G0B40","2014-2016",3.75342,"25-29 ans",0.100125349419175
"G0B40","2014-2016",3.82465,"30-34 ans",0.10202546415164
"G0B40","2014-2016",4.39746,"35-39 ans",0.117305609033054
"G0B40","2014-2016",4.60521,"40-44 ans",0.122847499187056
"G0B40","2014-2016",5.15608,"45-49 ans",0.137542377786984
"G0B40","2014-2016",5.64044,"50-54 ans",0.150463051264685
"G0B40","2014-2016",5.59328,"55-59 ans",0.149205022192903
"G0B40","2014-2016",0.88841,"60 ans ou plus",0.0236990162778185
"G0B41","2014-2016",19.24805,"15-24 ans",0.139106372519509
"G0B41","2014-2016",18.66567,"25-29 ans",0.134897490620932
"G0B41","2014-2016",20.03282,"30-34 ans",0.144777934467973
"G0B41","2014-2016",15.88706,"35-39 ans",0.114816372910492
"G0B41","2014-2016",16.60822,"40-44 ans",0.120028223025499
"G0B41","2014-2016",12.49967,"45-49 ans",0.0903355795205714
"G0B41","2014-2016",15.51786,"50-54 ans",0.112148150792708
"G0B41","2014-2016",13.51809,"55-59 ans",0.0976957387004009
"G0B41","2014-2016",6.39185,"60 ans ou plus",0.0461941374419136
"G1Z70","2014-2016",20.23709,"15-24 ans",0.0734182388857862
"G1Z70","2014-2016",29.10222,"25-29 ans",0.105580087851895
"G1Z70","2014-2016",36.45551,"30-34 ans",0.132257125005777
"G1Z70","2014-2016",37.66994,"35-39 ans",0.136662961608276
"G1Z70","2014-2016",38.46492,"40-44 ans",0.139547073481546
"G1Z70","2014-2016",34.98335,"45-49 ans",0.126916268461773
"G1Z70","2014-2016",43.04845,"50-54 ans",0.15617568463464
"G1Z70","2014-2016",30.25235,"55-59 ans",0.109752650166423
"G1Z70","2014-2016",5.42735,"60 ans ou plus",0.019689909903883
"G1Z71","2014-2016",15.11275,"15-24 ans",0.0816019076361059
"G1Z71","2014-2016",30.73516,"25-29 ans",0.165955745149026
"G1Z71","2014-2016",25.72667,"30-34 ans",0.138912199905681
"G1Z71","2014-2016",23.8497,"35-39 ans",0.128777424131865
"G1Z71","2014-2016",22.39536,"40-44 ans",0.120924656213948
"G1Z71","2014-2016",21.63091,"45-49 ans",0.116796977380352
"G1Z71","2014-2016",19.84965,"50-54 ans",0.107178991640107
"G1Z71","2014-2016",15.48937,"55-59 ans",0.08363548262768
"G1Z71","2014-2016",10.41137,"60 ans ou plus",0.0562166153152354
"G1Z80","2014-2016",0.12264,"15-24 ans",0.00639361389328545
"G1Z80","2014-2016",0.8969,"25-29 ans",0.0467582542472906
"G1Z80","2014-2016",1.60078,"30-34 ans",0.0834537609922822
"G1Z80","2014-2016",1.78636,"35-39 ans",0.0931286375930317
"G1Z80","2014-2016",4.10217,"40-44 ans",0.213859190350773
"G1Z80","2014-2016",2.84388,"45-49 ans",0.148260524126196
"G1Z80","2014-2016",4.35148,"50-54 ans",0.226856514875683
"G1Z80","2014-2016",2.70071,"55-59 ans",0.14079661593065
"G1Z80","2014-2016",0.77672,"60 ans ou plus",0.0404928879908079
"H0Z90","2014-2016",3.11526,"15-24 ans",0.0239980624433705
"H0Z90","2014-2016",11.767,"25-29 ans",0.0906457890420511
"H0Z90","2014-2016",16.8929,"30-34 ans",0.130132595369123
"H0Z90","2014-2016",17.07653,"35-39 ans",0.131547168857845
"H0Z90","2014-2016",18.61119,"40-44 ans",0.143369253213354
"H0Z90","2014-2016",20.25253,"45-49 ans",0.156013135204199
"H0Z90","2014-2016",20.12849,"50-54 ans",0.155057606720068
"H0Z90","2014-2016",15.98149,"55-59 ans",0.123111648773489
"H0Z90","2014-2016",5.98759,"60 ans ou plus",0.0461247403765016
"H0Z91","2014-2016",2.23262,"15-24 ans",0.0423206346029031
"H0Z91","2014-2016",4.69546,"25-29 ans",0.0890052256777003
"H0Z91","2014-2016",7.26056,"30-34 ans",0.137628215626687
"H0Z91","2014-2016",6.55364,"35-39 ans",0.124228128279317
"H0Z91","2014-2016",9.47868,"40-44 ans",0.179673994140447
"H0Z91","2014-2016",8.65326,"45-49 ans",0.164027669099048
"H0Z91","2014-2016",6.57512,"50-54 ans",0.124635294403096
"H0Z91","2014-2016",5.27033,"55-59 ans",0.0999022270546346
"H0Z91","2014-2016",2.03521,"60 ans ou plus",0.0385786111161659
"H0Z92","2014-2016",2.82673,"15-24 ans",0.0260438457360531
"H0Z92","2014-2016",19.8608,"25-29 ans",0.182985856942334
"H0Z92","2014-2016",18.42623,"30-34 ans",0.169768563540569
"H0Z92","2014-2016",11.72037,"35-39 ans",0.107984670714736
"H0Z92","2014-2016",18.59533,"40-44 ans",0.171326552564624
"H0Z92","2014-2016",11.44479,"45-49 ans",0.105445636916693
"H0Z92","2014-2016",13.02481,"50-54 ans",0.120003022001182
"H0Z92","2014-2016",9.09275,"55-59 ans",0.0837753086840613
"H0Z92","2014-2016",3.54554,"60 ans ou plus",0.0326665428997483
"J0Z20","2014-2016",65.35489,"15-24 ans",0.178974508707232
"J0Z20","2014-2016",52.88312,"25-29 ans",0.144820539379771
"J0Z20","2014-2016",42.23937,"30-34 ans",0.115672606806514
"J0Z20","2014-2016",42.56977,"35-39 ans",0.116577407926627
"J0Z20","2014-2016",42.88956,"40-44 ans",0.117453153538616
"J0Z20","2014-2016",41.9691,"45-49 ans",0.114932471822456
"J0Z20","2014-2016",43.37936,"50-54 ans",0.118794471906144
"J0Z20","2014-2016",25.57965,"55-59 ans",0.0700499272763361
"J0Z20","2014-2016",8.2983,"60 ans ou plus",0.0227249126363035
"J1Z40","2014-2016",29.72045,"15-24 ans",0.079282772799901
"J1Z40","2014-2016",42.87852,"25-29 ans",0.114383461864003
"J1Z40","2014-2016",46.64425,"30-34 ans",0.124428986612645
"J1Z40","2014-2016",44.90147,"35-39 ans",0.119779917342825
"J1Z40","2014-2016",48.56244,"40-44 ans",0.129545982551705
"J1Z40","2014-2016",59.76275,"45-49 ans",0.159424118078538
"J1Z40","2014-2016",53.80462,"50-54 ans",0.143530110178177
"J1Z40","2014-2016",41.14977,"55-59 ans",0.109771819258396
"J1Z40","2014-2016",7.44216,"60 ans ou plus",0.0198528313138096
"J1Z80","2014-2016",3.72588,"15-24 ans",0.0365214967199189
"J1Z80","2014-2016",7.1792,"25-29 ans",0.0703713295252778
"J1Z80","2014-2016",9.44946,"30-34 ans",0.0926246745453437
"J1Z80","2014-2016",15.46745,"35-39 ans",0.151613692454
"J1Z80","2014-2016",22.3231,"40-44 ans",0.218813548323731
"J1Z80","2014-2016",17.86639,"45-49 ans",0.175128373372678
"J1Z80","2014-2016",14.03636,"50-54 ans",0.137585986585612
"J1Z80","2014-2016",10.75298,"55-59 ans",0.105401924860531
"J1Z80","2014-2016",1.218,"60 ans ou plus",0.0119389736129079
"J3Z40","2014-2016",3.30519,"15-24 ans",0.0268500292327613
"J3Z40","2014-2016",9.5504,"25-29 ans",0.0775835940398474
"J3Z40","2014-2016",17.58891,"30-34 ans",0.142885204079768
"J3Z40","2014-2016",15.5811,"35-39 ans",0.126574566206051
"J3Z40","2014-2016",16.78224,"40-44 ans",0.136332142657825
"J3Z40","2014-2016",19.39633,"45-49 ans",0.157567954492263
"J3Z40","2014-2016",17.10707,"50-54 ans",0.138970930441788
"J3Z40","2014-2016",14.78614,"55-59 ans",0.120116632096703
"J3Z40","2014-2016",9.00081,"60 ans ou plus",0.0731189467529945
"J3Z41","2014-2016",2.69455,"15-24 ans",0.0225086942342725
"J3Z41","2014-2016",8.34547,"25-29 ans",0.0697131738031561
"J3Z41","2014-2016",8.94629,"30-34 ans",0.0747320725691228
"J3Z41","2014-2016",11.35799,"35-39 ans",0.0948780033868085
"J3Z41","2014-2016",16.39863,"40-44 ans",0.136984560884366
"J3Z41","2014-2016",18.93399,"45-49 ans",0.158163474993885
"J3Z41","2014-2016",19.41404,"50-54 ans",0.162173531837203
"J3Z41","2014-2016",19.9348,"55-59 ans",0.166523656202845
"J3Z41","2014-2016",13.68576,"60 ans ou plus",0.11432283208834
"J3Z42","2014-2016",20.69375,"15-24 ans",0.0962473677464077
"J3Z42","2014-2016",21.9236,"25-29 ans",0.101967443867117
"J3Z42","2014-2016",22.63786,"30-34 ans",0.105289492547832
"J3Z42","2014-2016",24.23985,"35-39 ans",0.112740405053108
"J3Z42","2014-2016",30.63345,"40-44 ans",0.142477266203138
"J3Z42","2014-2016",27.34572,"45-49 ans",0.127185916961899
"J3Z42","2014-2016",30.91915,"50-54 ans",0.143806067071282
"J3Z42","2014-2016",25.34577,"55-59 ans",0.117884078333114
"J3Z42","2014-2016",11.26673,"60 ans ou plus",0.0524019622161031
"J3Z43","2014-2016",15.1273,"15-24 ans",0.0455253490089668
"J3Z43","2014-2016",23.97431,"25-29 ans",0.0721502733468076
"J3Z43","2014-2016",36.20231,"30-34 ans",0.108950228902766
"J3Z43","2014-2016",39.28931,"35-39 ans",0.118240502275455
"J3Z43","2014-2016",50.92938,"40-44 ans",0.153271092614696
"J3Z43","2014-2016",57.65147,"45-49 ans",0.173501106782438
"J3Z43","2014-2016",54.04965,"50-54 ans",0.162661491479808
"J3Z43","2014-2016",41.71247,"55-59 ans",0.125532960592839
"J3Z43","2014-2016",13.34681,"60 ans ou plus",0.0401669949962232
"J3Z44","2014-2016",0.39496,"15-24 ans",0.012001401419469
"J3Z44","2014-2016",2.76546,"25-29 ans",0.0840322958514398
"J3Z44","2014-2016",6.91011,"30-34 ans",0.209973171872308
"J3Z44","2014-2016",5.04862,"35-39 ans",0.153409244567448
"J3Z44","2014-2016",7.45523,"40-44 ans",0.226537390886337
"J3Z44","2014-2016",5.16429,"45-49 ans",0.156924036197462
