"fap","Non_immigres","Immigrés","lieu_naissance","effectif","pourcentage","pourcentage_immigres","pourcentage_emploi","id"
"L2Z",454300,48300,"Portugal",3900,0.00410785759427006,8.07453416149068,0.775964982093116,"Portugal"
"L3Z",135600,10700,"Portugal",1200,0.00126395618285233,11.214953271028,0.820232399179768,"Portugal"
"L4Z",490200,40700,"Portugal",3400,0.00358120918474826,8.35380835380835,0.640421925032963,"Portugal"
"L5Z",726400,67800,"Portugal",4100,0.00431851695807879,6.04719764011799,0.516242760010073,"Portugal"
"L6Z",180700,17400,"Portugal",2300,0.00242258268380029,13.2183908045977,1.16102978293791,"Portugal"
"M",474900,67900,"Portugal",2100,0.00221192331999157,3.09278350515464,0.386882829771555,"Portugal"
"M0Z",23500,2900,"Portugal",200,0.000210659363808721,6.89655172413793,0.757575757575758,"Portugal"
"M1Z",140700,14300,"Portugal",700,0.000737307773330524,4.89510489510489,0.451612903225806,"Portugal"
"M2Z",310700,50700,"Portugal",1200,0.00126395618285233,2.36686390532544,0.332042058660764,"Portugal"
"N",314100,48700,"Portugal",1300,0.00136928586475669,2.6694045174538,0.35832414553473,"Portugal"
"N0Z",314100,48700,"Portugal",1300,0.00136928586475669,2.6694045174538,0.35832414553473,"Portugal"
"P",2241000,112600,"Portugal",7900,0.00832104487044449,7.01598579040853,0.335656016315432,"Portugal"
"P0Z",769300,43100,"Portugal",3800,0.0040025279123657,8.81670533642691,0.467749876907927,"Portugal"
"P1Z",473600,20300,"Portugal",1700,0.00179060459237413,8.3743842364532,0.344199230613485,"Portugal"
"P2Z",502000,27600,"Portugal",1500,0.00157994522856541,5.43478260869565,0.283232628398792,"Portugal"
"P3Z",93300,5600,"Portugal",300,0.000315989045713082,5.35714285714286,0.303336703741153,"Portugal"
"P4Z",402800,16100,"Portugal",600,0.000631978091426164,3.72670807453416,0.143232275005968,"Portugal"
"Q",693400,45000,"Portugal",3400,0.00358120918474826,7.55555555555556,0.460455037919827,"Portugal"
"Q0Z",234300,13900,"Portugal",1200,0.00126395618285233,8.63309352517986,0.48348106365834,"Portugal"
"Q1Z",217600,12600,"Portugal",1100,0.00115862650094797,8.73015873015873,0.477845351867941,"Portugal"
"Q2Z",241500,18500,"Portugal",1100,0.00115862650094797,5.94594594594595,0.423076923076923,"Portugal"
"R",2533400,237900,"Portugal",20900,0.0220139035180114,8.78520386717108,0.754158698083932,"Portugal"
"R0Z",293000,35300,"Portugal",3100,0.00326522013903518,8.78186968838527,0.944258300335059,"Portugal"
"R1Z",755000,73500,"Portugal",7100,0.00747840741520961,9.65986394557823,0.856970428485214,"Portugal"
"R2Z",577600,38900,"Portugal",3900,0.00410785759427006,10.025706940874,0.632603406326034,"Portugal"
"R3Z",489900,58500,"Portugal",4300,0.00452917632188751,7.35042735042735,0.784099197665937,"Portugal"
"R4Z",418000,31800,"Portugal",2500,0.00263324204760902,7.86163522012579,0.555802578923966,"Portugal"
"S",997400,213400,"Portugal",12300,0.0129555508742364,5.76382380506092,1.01585728444004,"Portugal"
"S0Z",222100,21400,"Portugal",1700,0.00179060459237413,7.94392523364486,0.698151950718686,"Portugal"
"S1Z",285500,80400,"Portugal",3900,0.00410785759427006,4.85074626865672,1.06586499043454,"Portugal"
"S2Z",331800,79400,"Portugal",5100,0.00537181377712239,6.42317380352645,1.24027237354086,"Portugal"
"S3Z",158000,32100,"Portugal",1600,0.00168527491046977,4.98442367601246,0.841662283008943,"Portugal"
"T",2350900,481400,"Portugal",79200,0.0834211080682536,16.4520149563772,2.79631394979345,"Portugal"
"T0Z",215100,19000,"Portugal",2300,0.00242258268380029,12.1052631578947,0.982486117043998,"Portugal"
"T1Z",57500,36400,"Portugal",13100,0.0137981883294712,35.989010989011,13.95101171459,"Portugal"
"T2A",416400,76700,"Portugal",13800,0.0145354961028018,17.9921773142112,2.79862096937741,"Portugal"
"T2B",336800,53000,"Portugal",6500,0.00684642932378344,12.2641509433962,1.66752180605439,"Portugal"
"T3Z",154400,61300,"Portugal",10300,0.0108489572361491,16.8026101141925,4.77515067222995,"Portugal"
"T4Z",1016600,214700,"Portugal",31900,0.033600168527491,14.8579413134606,2.59075773572647,"Portugal"
"T6Z",154100,20500,"Portugal",1300,0.00136928586475669,6.34146341463415,0.744558991981672,"Portugal"
"U",513000,60500,"Portugal",2000,0.00210659363808721,3.30578512396694,0.3487358326068,"Portugal"
"U0Z",148700,19300,"Portugal",600,0.000631978091426164,3.10880829015544,0.357142857142857,"Portugal"
"U1Z",364300,41100,"Portugal",1400,0.00147461554666105,3.40632603406326,0.345337937839171,"Portugal"
"V",2657400,207100,"Portugal",12100,0.0127448915104276,5.84258812168035,0.42241228835748,"Portugal"
"V0Z",618500,59400,"Portugal",4400,0.00463450600379187,7.40740740740741,0.649063283670158,"Portugal"
"V1Z",598300,27800,"Portugal",2700,0.00284390141141774,9.71223021582734,0.431241015812171,"Portugal"
"V2Z",333500,44400,"Portugal",900,0.000947967137139246,2.02702702702703,0.238158242921408,"Portugal"
"V3Z",411400,23500,"Portugal",1500,0.00157994522856541,6.38297872340426,0.344906875143711,"Portugal"
"V4Z",313100,17900,"Portugal",1000,0.00105329681904361,5.58659217877095,0.302114803625378,"Portugal"
"V5Z",382500,33900,"Portugal",1600,0.00168527491046977,4.71976401179941,0.384245917387128,"Portugal"
"W",1140100,87700,"Portugal",3200,0.00337054982093954,3.64880273660205,0.260628766900147,"Portugal"
"W0Z",990100,67200,"Portugal",2500,0.00263324204760902,3.7202380952381,0.236451338314575,"Portugal"
"W1Z",150000,20400,"Portugal",700,0.000737307773330524,3.43137254901961,0.410798122065728,"Portugal"
"X",13600,4300,"Portugal",100,0.000105329681904361,2.32558139534884,0.558659217877095,"Portugal"
"X0Z",13600,4300,"Portugal",100,0.000105329681904361,2.32558139534884,0.558659217877095,"Portugal"
"ENS",23662000,2697300,"Autres pays de l'UE28",329200,0.333164659447424,12.2047973899826,1.24889507687989,"Autres pays de l'UE28"
"A",764000,48100,"Autres pays de l'UE28",10100,0.0102216374860844,20.997920997921,1.24368920083734,"Autres pays de l'UE28"
"A0Z",424700,18700,"Autres pays de l'UE28",5300,0.00536382957190568,28.3422459893048,1.19530897609382,"Autres pays de l'UE28"
"A1Z",254000,25300,"Autres pays de l'UE28",3900,0.00394696893027022,15.4150197628458,1.39634801288937,"Autres pays de l'UE28"
"A2Z",57300,2900,"Autres pays de l'UE28",600,0.000607225989272341,20.6896551724138,0.996677740863787,"Autres pays de l'UE28"
"A3Z",28000,1300,"Autres pays de l'UE28",300,0.00030361299463617,23.0769230769231,1.02389078498294,"Autres pays de l'UE28"
"B",1568700,324000,"Autres pays de l'UE28",34900,0.0353203117093412,10.7716049382716,1.84392666560998,"Autres pays de l'UE28"
"B0Z",197900,73200,"Autres pays de l'UE28",6700,0.00678069021354114,9.15300546448088,2.47141276281815,"Autres pays de l'UE28"
"B1Z",71900,17100,"Autres pays de l'UE28",1000,0.0010120433154539,5.84795321637427,1.12359550561798,"Autres pays de l'UE28"
"B2Z",232000,76500,"Autres pays de l'UE28",8000,0.00809634652363121,10.4575163398693,2.59319286871961,"Autres pays de l'UE28"
"B3Z",168800,34100,"Autres pays de l'UE28",3600,0.00364335593563405,10.5571847507331,1.77427304090685,"Autres pays de l'UE28"
"B4Z",405800,68500,"Autres pays de l'UE28",9100,0.0092095941706305,13.2846715328467,1.91861690912924,"Autres pays de l'UE28"
"B5Z",48100,5700,"Autres pays de l'UE28",200,0.00020240866309078,3.50877192982456,0.371747211895911,"Autres pays de l'UE28"
"B6Z",289200,29300,"Autres pays de l'UE28",3200,0.00323853860945248,10.9215017064846,1.00470957613815,"Autres pays de l'UE28"
"B7Z",155100,19500,"Autres pays de l'UE28",3100,0.00313733427790709,15.8974358974359,1.77548682703322,"Autres pays de l'UE28"
"C",164000,17300,"Autres pays de l'UE28",1500,0.00151806497318085,8.67052023121387,0.827357970215113,"Autres pays de l'UE28"
"C0Z",35500,3900,"Autres pays de l'UE28",300,0.00030361299463617,7.69230769230769,0.761421319796954,"Autres pays de l'UE28"
"C1Z",42400,5500,"Autres pays de l'UE28",300,0.00030361299463617,5.45454545454545,0.626304801670146,"Autres pays de l'UE28"
"C2Z",86000,7900,"Autres pays de l'UE28",800,0.000809634652363121,10.126582278481,0.851970181043664,"Autres pays de l'UE28"
"D",739900,73400,"Autres pays de l'UE28",6900,0.00698309887663192,9.40054495912807,0.848395426042051,"Autres pays de l'UE28"
"D0Z",50300,5500,"Autres pays de l'UE28",400,0.000404817326181561,7.27272727272727,0.716845878136201,"Autres pays de l'UE28"
"D1Z",78300,7100,"Autres pays de l'UE28",500,0.000506021657726951,7.04225352112676,0.585480093676815,"Autres pays de l'UE28"
"D2Z",102600,11200,"Autres pays de l'UE28",1200,0.00121445197854468,10.7142857142857,1.05448154657293,"Autres pays de l'UE28"
"D3Z",205700,26000,"Autres pays de l'UE28",2500,0.00253010828863475,9.61538461538462,1.07898144151921,"Autres pays de l'UE28"
"D4Z",93500,9400,"Autres pays de l'UE28",900,0.000910838983908511,9.57446808510638,0.87463556851312,"Autres pays de l'UE28"
"D6Z",209500,14100,"Autres pays de l'UE28",1600,0.00161926930472624,11.3475177304965,0.715563506261181,"Autres pays de l'UE28"
"E",679300,78900,"Autres pays de l'UE28",7500,0.00759032486590426,9.50570342205323,0.989184911632815,"Autres pays de l'UE28"
"E0Z",251000,41400,"Autres pays de l'UE28",4100,0.004149377593361,9.90338164251208,1.40218878248974,"Autres pays de l'UE28"
"E1Z",241000,27900,"Autres pays de l'UE28",2300,0.00232769962554397,8.24372759856631,0.855336556340647,"Autres pays de l'UE28"
"E2Z",187300,9600,"Autres pays de l'UE28",1100,0.00111324764699929,11.4583333333333,0.558659217877095,"Autres pays de l'UE28"
"F",228200,25200,"Autres pays de l'UE28",3300,0.00333974294099787,13.0952380952381,1.30228887134964,"Autres pays de l'UE28"
"F0Z",21000,3200,"Autres pays de l'UE28",200,0.00020240866309078,6.25,0.826446280991736,"Autres pays de l'UE28"
"F1Z",45900,9100,"Autres pays de l'UE28",1000,0.0010120433154539,10.989010989011,1.81818181818182,"Autres pays de l'UE28"
"F2Z",28900,2600,"Autres pays de l'UE28",400,0.000404817326181561,15.3846153846154,1.26984126984127,"Autres pays de l'UE28"
"F3Z",61300,4300,"Autres pays de l'UE28",900,0.000910838983908511,20.9302325581395,1.3719512195122,"Autres pays de l'UE28"
"F4Z",48900,4100,"Autres pays de l'UE28",600,0.000607225989272341,14.6341463414634,1.13207547169811,"Autres pays de l'UE28"
"F5Z",22300,1800,"Autres pays de l'UE28",200,0.00020240866309078,11.1111111111111,0.829875518672199,"Autres pays de l'UE28"
"G",855400,75500,"Autres pays de l'UE28",7900,0.00799514219208582,10.4635761589404,0.848641100010742,"Autres pays de l'UE28"
"G0A",221900,22200,"Autres pays de l'UE28",2100,0.00212529096245319,9.45945945945946,0.8603031544449,"Autres pays de l'UE28"
"G0B",158100,15500,"Autres pays de l'UE28",1500,0.00151806497318085,9.67741935483871,0.864055299539171,"Autres pays de l'UE28"
"G1Z",475400,37700,"Autres pays de l'UE28",4300,0.00435178625645178,11.4058355437666,0.838043266419801,"Autres pays de l'UE28"
"H",318400,29500,"Autres pays de l'UE28",5200,0.00526262524036029,17.6271186440678,1.49468237999425,"Autres pays de l'UE28"
"H0Z",318400,29500,"Autres pays de l'UE28",5200,0.00526262524036029,17.6271186440678,1.49468237999425,"Autres pays de l'UE28"
"J",1703900,216300,"Autres pays de l'UE28",16500,0.0166987147049894,7.62829403606103,0.859285491094678,"Autres pays de l'UE28"
"J0Z",316300,48700,"Autres pays de l'UE28",2700,0.00273251695172553,5.54414784394251,0.73972602739726,"Autres pays de l'UE28"
"J1Z",362100,42000,"Autres pays de l'UE28",2800,0.00283372128327092,6.66666666666667,0.692897797574858,"Autres pays de l'UE28"
"J3Z",698800,95200,"Autres pays de l'UE28",6200,0.00627466855581419,6.51260504201681,0.780856423173804,"Autres pays de l'UE28"
"J4Z",83900,6200,"Autres pays de l'UE28",500,0.000506021657726951,8.06451612903226,0.554938956714761,"Autres pays de l'UE28"
"J5Z",168000,18400,"Autres pays de l'UE28",2900,0.00293492561481631,15.7608695652174,1.55579399141631,"Autres pays de l'UE28"
"J6Z",74700,5600,"Autres pays de l'UE28",1400,0.00141686064163546,25,1.74346201743462,"Autres pays de l'UE28"
"K",128400,18400,"Autres pays de l'UE28",2100,0.00212529096245319,11.4130434782609,1.43051771117166,"Autres pays de l'UE28"
"K0Z",128400,18400,"Autres pays de l'UE28",2100,0.00212529096245319,11.4130434782609,1.43051771117166,"Autres pays de l'UE28"
"L",2582800,224400,"Autres pays de l'UE28",38100,0.0385588503187936,16.9786096256685,1.35722428042177,"Autres pays de l'UE28"
"L0Z",335700,21300,"Autres pays de l'UE28",3700,0.00374456026717944,17.3708920187793,1.03641456582633,"Autres pays de l'UE28"
"L1Z",259900,18300,"Autres pays de l'UE28",2200,0.00222649529399858,12.0218579234973,0.790797987059669,"Autres pays de l'UE28"
"L2Z",454300,48300,"Autres pays de l'UE28",6900,0.00698309887663192,14.2857142857143,1.37286112216474,"Autres pays de l'UE28"
"L3Z",135600,10700,"Autres pays de l'UE28",2100,0.00212529096245319,19.6261682242991,1.43540669856459,"Autres pays de l'UE28"
"L4Z",490200,40700,"Autres pays de l'UE28",6000,0.00607225989272341,14.7420147420147,1.13015633829346,"Autres pays de l'UE28"
"L5Z",726400,67800,"Autres pays de l'UE28",14100,0.0142698107479,20.7964601769912,1.77537144296147,"Autres pays de l'UE28"
"L6Z",180700,17400,"Autres pays de l'UE28",3000,0.0030361299463617,17.2413793103448,1.51438667339727,"Autres pays de l'UE28"
"M",474900,67900,"Autres pays de l'UE28",7800,0.00789393786054043,11.4874815905744,1.43699336772292,"Autres pays de l'UE28"
"M0Z",23500,2900,"Autres pays de l'UE28",500,0.000506021657726951,17.2413793103448,1.89393939393939,"Autres pays de l'UE28"
"M1Z",140700,14300,"Autres pays de l'UE28",1700,0.00172047363627163,11.8881118881119,1.09677419354839,"Autres pays de l'UE28"
"M2Z",310700,50700,"Autres pays de l'UE28",5700,0.00576864689808724,11.2426035502959,1.57719977863863,"Autres pays de l'UE28"
"N",314100,48700,"Autres pays de l'UE28",10100,0.0102216374860844,20.7392197125257,2.78390297684675,"Autres pays de l'UE28"
"N0Z",314100,48700,"Autres pays de l'UE28",10100,0.0102216374860844,20.7392197125257,2.78390297684675,"Autres pays de l'UE28"
"P",2241000,112600,"Autres pays de l'UE28",15100,0.0152818540633539,13.4103019538188,0.641570360299116,"Autres pays de l'UE28"
"P0Z",769300,43100,"Autres pays de l'UE28",4000,0.00404817326181561,9.28074245939675,0.492368291482029,"Autres pays de l'UE28"
"P1Z",473600,20300,"Autres pays de l'UE28",2200,0.00222649529399858,10.8374384236453,0.44543429844098,"Autres pays de l'UE28"
"P2Z",502000,27600,"Autres pays de l'UE28",4700,0.00475660358263334,17.0289855072464,0.887462235649547,"Autres pays de l'UE28"
"P3Z",93300,5600,"Autres pays de l'UE28",1300,0.00131565631009007,23.2142857142857,1.314459049545,"Autres pays de l'UE28"
"P4Z",402800,16100,"Autres pays de l'UE28",3000,0.0030361299463617,18.6335403726708,0.71616137502984,"Autres pays de l'UE28"
"Q",693400,45000,"Autres pays de l'UE28",6100,0.0061734642242688,13.5555555555556,0.826110509209101,"Autres pays de l'UE28"
"Q0Z",234300,13900,"Autres pays de l'UE28",1800,0.00182167796781702,12.9496402877698,0.72522159548751,"Autres pays de l'UE28"
"Q1Z",217600,12600,"Autres pays de l'UE28",1300,0.00131565631009007,10.3174603174603,0.564726324934839,"Autres pays de l'UE28"
"Q2Z",241500,18500,"Autres pays de l'UE28",3000,0.0030361299463617,16.2162162162162,1.15384615384615,"Autres pays de l'UE28"
"R",2533400,237900,"Autres pays de l'UE28",31500,0.0318793644367979,13.2408575031526,1.13665066936095,"Autres pays de l'UE28"
"R0Z",293000,35300,"Autres pays de l'UE28",2600,0.00263131262018014,7.36543909348442,0.791958574474566,"Autres pays de l'UE28"
"R1Z",755000,73500,"Autres pays de l'UE28",7900,0.00799514219208582,10.7482993197279,0.953530476765238,"Autres pays de l'UE28"
"R2Z",577600,38900,"Autres pays de l'UE28",6700,0.00678069021354114,17.2236503856041,1.0867802108678,"Autres pays de l'UE28"
"R3Z",489900,58500,"Autres pays de l'UE28",7600,0.00769152919744965,12.991452991453,1.38584974471189,"Autres pays de l'UE28"
"R4Z",418000,31800,"Autres pays de l'UE28",6900,0.00698309887663192,21.6981132075472,1.53401511783015,"Autres pays de l'UE28"
"S",997400,213400,"Autres pays de l'UE28",19300,0.0195324359882603,9.04404873477038,1.59398744631648,"Autres pays de l'UE28"
"S0Z",222100,21400,"Autres pays de l'UE28",1900,0.00192288229936241,8.8785046728972,0.780287474332649,"Autres pays de l'UE28"
"S1Z",285500,80400,"Autres pays de l'UE28",3900,0.00394696893027022,4.85074626865672,1.06586499043454,"Autres pays de l'UE28"
"S2Z",331800,79400,"Autres pays de l'UE28",7900,0.00799514219208582,9.94962216624685,1.92120622568093,"Autres pays de l'UE28"
"S3Z",158000,32100,"Autres pays de l'UE28",5700,0.00576864689808724,17.7570093457944,2.99842188321936,"Autres pays de l'UE28"
"T",2350900,481400,"Autres pays de l'UE28",31800,0.0321829774314341,6.60573327793934,1.12276241923525,"Autres pays de l'UE28"
"T0Z",215100,19000,"Autres pays de l'UE28",1700,0.00172047363627163,8.94736842105263,0.726185390858607,"Autres pays de l'UE28"
"T1Z",57500,36400,"Autres pays de l'UE28",3000,0.0030361299463617,8.24175824175824,3.19488817891374,"Autres pays de l'UE28"
"T2A",416400,76700,"Autres pays de l'UE28",6000,0.00607225989272341,7.82268578878748,1.21679172581626,"Autres pays de l'UE28"
"T2B",336800,53000,"Autres pays de l'UE28",3800,0.00384576459872483,7.16981132075472,0.974858902001026,"Autres pays de l'UE28"
"T3Z",154400,61300,"Autres pays de l'UE28",2200,0.00222649529399858,3.58890701468189,1.01993509503941,"Autres pays de l'UE28"
"T4Z",1016600,214700,"Autres pays de l'UE28",11200,0.0113348851330837,5.21658127619935,0.909607731665719,"Autres pays de l'UE28"
"T6Z",154100,20500,"Autres pays de l'UE28",3900,0.00394696893027022,19.0243902439024,2.23367697594502,"Autres pays de l'UE28"
"U",513000,60500,"Autres pays de l'UE28",16300,0.0164963060418986,26.9421487603306,2.84219703574542,"Autres pays de l'UE28"
"U0Z",148700,19300,"Autres pays de l'UE28",5900,0.00597105556117802,30.5699481865285,3.51190476190476,"Autres pays de l'UE28"
"U1Z",364300,41100,"Autres pays de l'UE28",10400,0.0105252504807206,25.3041362530414,2.56536753823384,"Autres pays de l'UE28"
"V",2657400,207100,"Autres pays de l'UE28",35700,0.0361299463617043,17.2380492515693,1.24629080118694,"Autres pays de l'UE28"
"V0Z",618500,59400,"Autres pays de l'UE28",4600,0.00465539925108795,7.74410774410774,0.67856616020062,"Autres pays de l'UE28"
"V1Z",598300,27800,"Autres pays de l'UE28",5300,0.00536382957190568,19.0647482014388,0.846510142149816,"Autres pays de l'UE28"
"V2Z",333500,44400,"Autres pays de l'UE28",11700,0.0118409067908106,26.3513513513513,3.0960571579783,"Autres pays de l'UE28"
"V3Z",411400,23500,"Autres pays de l'UE28",6500,0.00657828155045036,27.6595744680851,1.49459645895608,"Autres pays de l'UE28"
"V4Z",313100,17900,"Autres pays de l'UE28",2900,0.00293492561481631,16.2011173184358,0.876132930513595,"Autres pays de l'UE28"
"V5Z",382500,33900,"Autres pays de l'UE28",4700,0.00475660358263334,13.8643067846608,1.12872238232469,"Autres pays de l'UE28"
"W",1140100,87700,"Autres pays de l'UE28",20800,0.0210505009614411,23.7172177879133,1.69408698485095,"Autres pays de l'UE28"
"W0Z",990100,67200,"Autres pays de l'UE28",14900,0.0150794454002631,22.172619047619,1.40924997635487,"Autres pays de l'UE28"
"W1Z",150000,20400,"Autres pays de l'UE28",5900,0.00597105556117802,28.921568627451,3.46244131455399,"Autres pays de l'UE28"
"X",13600,4300,"Autres pays de l'UE28",700,0.000708430320817731,16.2790697674419,3.91061452513966,"Autres pays de l'UE28"
"X0Z",13600,4300,"Autres pays de l'UE28",700,0.000708430320817731,16.2790697674419,3.91061452513966,"Autres pays de l'UE28"
"ENS",23662000,2697300,"Autres pays d'Europe",119200,0.333147009502515,4.41923404886368,0.45221231216307,"Autres pays d'Europe"
"A",764000,48100,"Autres pays d'Europe",2000,0.00558971492453885,4.15800415800416,0.24627508927472,"Autres pays d'Europe"
"A0Z",424700,18700,"Autres pays d'Europe",1000,0.00279485746226942,5.3475935828877,0.2255299954894,"Autres pays d'Europe"
"A1Z",254000,25300,"Autres pays d'Europe",800,0.00223588596981554,3.16205533596838,0.286430361618332,"Autres pays d'Europe"
"A2Z",57300,2900,"Autres pays d'Europe",200,0.000558971492453885,6.89655172413793,0.332225913621262,"Autres pays d'Europe"
"A3Z",28000,1300,"Autres pays d'Europe",0,0,0,0,"Autres pays d'Europe"
"B",1568700,324000,"Autres pays d'Europe",14900,0.0416433761878144,4.59876543209877,0.787235166693084,"Autres pays d'Europe"
"B0Z",197900,73200,"Autres pays d'Europe",3100,0.00866405813303522,4.23497267759563,1.14348948727407,"Autres pays d'Europe"
"B1Z",71900,17100,"Autres pays d'Europe",400,0.00111794298490777,2.33918128654971,0.449438202247191,"Autres pays d'Europe"
"B2Z",232000,76500,"Autres pays d'Europe",3000,0.00838457238680827,3.92156862745098,0.972447325769854,"Autres pays d'Europe"
"B3Z",168800,34100,"Autres pays d'Europe",2000,0.00558971492453885,5.86510263929619,0.98570724494825,"Autres pays d'Europe"
"B4Z",405800,68500,"Autres pays d'Europe",4100,0.0114589155953046,5.98540145985401,0.864431794223065,"Autres pays d'Europe"
"B5Z",48100,5700,"Autres pays d'Europe",100,0.000279485746226942,1.75438596491228,0.185873605947955,"Autres pays d'Europe"
"B6Z",289200,29300,"Autres pays d'Europe",1300,0.00363331470095025,4.43686006825939,0.408163265306122,"Autres pays d'Europe"
"B7Z",155100,19500,"Autres pays d'Europe",900,0.00251537171604248,4.61538461538462,0.515463917525773,"Autres pays d'Europe"
"C",164000,17300,"Autres pays d'Europe",700,0.0019564002235886,4.04624277456647,0.386100386100386,"Autres pays d'Europe"
"C0Z",35500,3900,"Autres pays d'Europe",200,0.000558971492453885,5.12820512820513,0.50761421319797,"Autres pays d'Europe"
"C1Z",42400,5500,"Autres pays d'Europe",300,0.000838457238680827,5.45454545454545,0.626304801670146,"Autres pays d'Europe"
"C2Z",86000,7900,"Autres pays d'Europe",300,0.000838457238680827,3.79746835443038,0.319488817891374,"Autres pays d'Europe"
"D",739900,73400,"Autres pays d'Europe",3800,0.0106204583566238,5.17711171662125,0.467232263617361,"Autres pays d'Europe"
"D0Z",50300,5500,"Autres pays d'Europe",300,0.000838457238680827,5.45454545454545,0.537634408602151,"Autres pays d'Europe"
"D1Z",78300,7100,"Autres pays d'Europe",300,0.000838457238680827,4.22535211267606,0.351288056206089,"Autres pays d'Europe"
"D2Z",102600,11200,"Autres pays d'Europe",400,0.00111794298490777,3.57142857142857,0.351493848857645,"Autres pays d'Europe"
"D3Z",205700,26000,"Autres pays d'Europe",1600,0.00447177193963108,6.15384615384615,0.690548122572292,"Autres pays d'Europe"
"D4Z",93500,9400,"Autres pays d'Europe",500,0.00139742873113471,5.31914893617021,0.485908649173955,"Autres pays d'Europe"
"D6Z",209500,14100,"Autres pays d'Europe",700,0.0019564002235886,4.9645390070922,0.313059033989267,"Autres pays d'Europe"
"E",679300,78900,"Autres pays d'Europe",3100,0.00866405813303522,3.92902408111534,0.40886309680823,"Autres pays d'Europe"
"E0Z",251000,41400,"Autres pays d'Europe",1700,0.00475125768585802,4.10628019323672,0.581395348837209,"Autres pays d'Europe"
"E1Z",241000,27900,"Autres pays d'Europe",1000,0.00279485746226942,3.584229390681,0.371885459278542,"Autres pays d'Europe"
"E2Z",187300,9600,"Autres pays d'Europe",400,0.00111794298490777,4.16666666666667,0.203148806500762,"Autres pays d'Europe"
"F",228200,25200,"Autres pays d'Europe",1500,0.00419228619340414,5.95238095238095,0.591949486977111,"Autres pays d'Europe"
"F0Z",21000,3200,"Autres pays d'Europe",200,0.000558971492453885,6.25,0.826446280991736,"Autres pays d'Europe"
"F1Z",45900,9100,"Autres pays d'Europe",500,0.00139742873113471,5.49450549450549,0.909090909090909,"Autres pays d'Europe"
"F2Z",28900,2600,"Autres pays d'Europe",200,0.000558971492453885,7.69230769230769,0.634920634920635,"Autres pays d'Europe"
"F3Z",61300,4300,"Autres pays d'Europe",300,0.000838457238680827,6.97674418604651,0.457317073170732,"Autres pays d'Europe"
"F4Z",48900,4100,"Autres pays d'Europe",200,0.000558971492453885,4.8780487804878,0.377358490566038,"Autres pays d'Europe"
"F5Z",22300,1800,"Autres pays d'Europe",100,0.000279485746226942,5.55555555555556,0.4149377593361,"Autres pays d'Europe"
"G",855400,75500,"Autres pays d'Europe",3400,0.00950251537171604,4.50331125827815,0.365237941776775,"Autres pays d'Europe"
"G0A",221900,22200,"Autres pays d'Europe",1000,0.00279485746226942,4.5045045045045,0.409668168783286,"Autres pays d'Europe"
"G0B",158100,15500,"Autres pays d'Europe",800,0.00223588596981554,5.16129032258065,0.460829493087558,"Autres pays d'Europe"
"G1Z",475400,37700,"Autres pays d'Europe",1700,0.00475125768585802,4.50928381962865,0.331319430910154,"Autres pays d'Europe"
"H",318400,29500,"Autres pays d'Europe",1200,0.00335382895472331,4.06779661016949,0.344926703075596,"Autres pays d'Europe"
"H0Z",318400,29500,"Autres pays d'Europe",1200,0.00335382895472331,4.06779661016949,0.344926703075596,"Autres pays d'Europe"
"J",1703900,216300,"Autres pays d'Europe",8100,0.0226383454443823,3.74479889042996,0.42183105926466,"Autres pays d'Europe"
"J0Z",316300,48700,"Autres pays d'Europe",1700,0.00475125768585802,3.49075975359343,0.465753424657534,"Autres pays d'Europe"
"J1Z",362100,42000,"Autres pays d'Europe",1400,0.00391280044717719,3.33333333333333,0.346448898787429,"Autres pays d'Europe"
"J3Z",698800,95200,"Autres pays d'Europe",3300,0.0092230296254891,3.46638655462185,0.415617128463476,"Autres pays d'Europe"
"J4Z",83900,6200,"Autres pays d'Europe",200,0.000558971492453885,3.2258064516129,0.221975582685905,"Autres pays d'Europe"
"J5Z",168000,18400,"Autres pays d'Europe",1200,0.00335382895472331,6.52173913043478,0.643776824034335,"Autres pays d'Europe"
"J6Z",74700,5600,"Autres pays d'Europe",300,0.000838457238680827,5.35714285714286,0.37359900373599,"Autres pays d'Europe"
"K",128400,18400,"Autres pays d'Europe",1000,0.00279485746226942,5.43478260869565,0.681198910081744,"Autres pays d'Europe"
"K0Z",128400,18400,"Autres pays d'Europe",1000,0.00279485746226942,5.43478260869565,0.681198910081744,"Autres pays d'Europe"
"L",2582800,224400,"Autres pays d'Europe",12700,0.0354946897708217,5.65953654188948,0.452408093473924,"Autres pays d'Europe"
"L0Z",335700,21300,"Autres pays d'Europe",1400,0.00391280044717719,6.57276995305164,0.392156862745098,"Autres pays d'Europe"
"L1Z",259900,18300,"Autres pays d'Europe",1400,0.00391280044717719,7.65027322404372,0.503235082674335,"Autres pays d'Europe"
"L2Z",454300,48300,"Autres pays d'Europe",2500,0.00698714365567356,5.175983436853,0.49741345005969,"Autres pays d'Europe"
"L3Z",135600,10700,"Autres pays d'Europe",700,0.0019564002235886,6.54205607476635,0.478468899521531,"Autres pays d'Europe"
"L4Z",490200,40700,"Autres pays d'Europe",2500,0.00698714365567356,6.14250614250614,0.470898474288943,"Autres pays d'Europe"
"L5Z",726400,67800,"Autres pays d'Europe",3400,0.00950251537171604,5.01474926253687,0.428103752203475,"Autres pays d'Europe"
