"Fap","Salaire","Milliers","Pourcentage"
"B2Z42","De 1250 € à moins de 1500 €",1.61496,13.7673993548343
"B2Z42","De 1500 € à moins de 2000 €",5.44803,46.4440015276651
"B2Z42","De 2000 € à moins de 3000 €",0.65868,5.61519208342142
"B2Z42","3000 € ou plus",3.58425,30.5554324178709
"D2Z40","Moins de 1250 €",3.36448,5.04465925669364
"D2Z40","De 1250 € à moins de 1500 €",10.17522,15.2565976798478
"D2Z40","De 1500 € à moins de 2000 €",34.41045,51.5945986064693
"D2Z40","De 2000 € à moins de 3000 €",2.01433,3.02026122329029
"D2Z40","3000 € ou plus",16.72942,25.083883233699
"S1Z80","Moins de 1250 €",0.77387,2.27071931981999
"S1Z80","De 1250 € à moins de 1500 €",3.16571,9.28894886472837
"S1Z80","De 1500 € à moins de 2000 €",17.76729,52.1334703035969
"S1Z80","De 2000 € à moins de 3000 €",3.13915,9.21101548427116
"S1Z80","3000 € ou plus",9.23437,27.0958460275836
"B6Z73","Moins de 1250 €",2.01796,2.15043450720825
"B6Z73","De 1250 € à moins de 1500 €",2.01089,2.14290037770818
"B6Z73","De 1500 € à moins de 2000 €",20.08712,21.4057939693716
"B6Z73","De 2000 € à moins de 3000 €",14.81197,15.7843423099236
"B6Z73","3000 € ou plus",54.9117,58.5165288357884
"N0Z91","Moins de 1250 €",3.62881,4.3041521289648
"N0Z91","De 1250 € à moins de 1500 €",8.01771,9.50985131928162
"N0Z91","De 1500 € à moins de 2000 €",12.7794,15.1577188436134
"N0Z91","De 2000 € à moins de 3000 €",33.13906,39.3064270796465
"N0Z91","3000 € ou plus",26.74454,31.7218506284937
"X0Z01","Moins de 1250 €",6.35581,53.9830232076183
"X0Z01","De 1250 € à moins de 1500 €",1.11511,9.47117818327597
"X0Z01","De 1500 € à moins de 2000 €",1.10936,9.42234060263027
"X0Z01","De 2000 € à moins de 3000 €",1.68098,14.2773906632738
"X0Z01","3000 € ou plus",1.51246,12.8460673432016
"T0Z","Moins de 1250 €",26.02138,39.1486802163264
"T0Z","De 1250 € à moins de 1500 €",24.78321,37.2858765762639
"T0Z","De 1500 € à moins de 2000 €",12.65276,19.0358411081167
"T0Z","De 2000 € à moins de 3000 €",1.16239,1.74879404538328
"T0Z","3000 € ou plus",1.84835,2.78080805390978
"T0Z60","Moins de 1250 €",26.02138,39.1486802163264
"T0Z60","De 1250 € à moins de 1500 €",24.78321,37.2858765762639
"T0Z60","De 1500 € à moins de 2000 €",12.65276,19.0358411081167
"T0Z60","De 2000 € à moins de 3000 €",1.16239,1.74879404538328
"T0Z60","3000 € ou plus",1.84835,2.78080805390978
"R","Moins de 1250 €",277.58434,13.8727574279588
"R","De 1250 € à moins de 1500 €",363.64498,18.1737867396804
"R","De 1500 € à moins de 2000 €",439.98936,21.9892291552285
"R","De 2000 € à moins de 3000 €",431.16858,21.5483954206403
"R","3000 € ou plus",488.544,24.415831256492
"U","Moins de 1250 €",32.31787,9.79812382061182
"U","De 1250 € à moins de 1500 €",26.13353,7.92315715143583
"U","De 1500 € à moins de 2000 €",67.95518,20.6026346381109
"U","De 2000 € à moins de 3000 €",92.77319,28.1269527618357
"U","3000 € ou plus",110.65756,33.5491316280058
"T3Z60","Moins de 1250 €",9.77917,27.8246952325537
"T3Z60","De 1250 € à moins de 1500 €",11.81366,33.6134343795036
"T3Z60","De 1500 € à moins de 2000 €",12.19553,34.6999699820604
"T3Z60","De 2000 € à moins de 3000 €",0.13116,0.373189854220935
"T3Z60","3000 € ou plus",1.22613,3.48871055166144
"A0Z43","Moins de 1250 €",1.43954,11.7485177038999
"A0Z43","De 1250 € à moins de 1500 €",2.20292,17.9786908458779
"A0Z43","De 1500 € à moins de 2000 €",5.59916,45.6964241264349
"A0Z43","De 2000 € à moins de 3000 €",NA,NA
"A0Z43","3000 € ou plus",3.01133,24.5763673237873
"B5Z","Moins de 1250 €",5.10303,7.16525080196138
"B5Z","De 1250 € à moins de 1500 €",8.08498,11.352257272413
"B5Z","De 1500 € à moins de 2000 €",33.75332,47.3936079542662
"B5Z","De 2000 € à moins de 3000 €",2.29503,3.22249047096047
"B5Z","3000 € ou plus",21.98278,30.8663935003989
"B5Z40","Moins de 1250 €",5.10303,7.16525080196138
"B5Z40","De 1250 € à moins de 1500 €",8.08498,11.352257272413
"B5Z40","De 1500 € à moins de 2000 €",33.75332,47.3936079542662
"B5Z40","De 2000 € à moins de 3000 €",2.29503,3.22249047096047
"B5Z40","3000 € ou plus",21.98278,30.8663935003989
"J3Z41","Moins de 1250 €",5.3145,5.74562964024866
"J3Z41","De 1250 € à moins de 1500 €",11.72245,12.6734135245711
"J3Z41","De 1500 € à moins de 2000 €",46.38064,50.1431893720393
"J3Z41","De 2000 € à moins de 3000 €",1.00047,1.08163140204715
"J3Z41","3000 € ou plus",28.07833,30.3561360610938
"J3Z","Moins de 1250 €",42.76007,6.59525988219645
"J3Z","De 1250 € à moins de 1500 €",96.75725,14.9237176000098
"J3Z","De 1500 € à moins de 2000 €",287.80207,44.3902324361044
"J3Z","De 2000 € à moins de 3000 €",21.53897,3.32214387733306
"J3Z","3000 € ou plus",199.48713,30.7686462043563
"J3Z40","Moins de 1250 €",7.20946,10.3261370093124
"J3Z40","De 1250 € à moins de 1500 €",17.46371,25.013338329209
"J3Z40","De 1500 € à moins de 2000 €",31.59883,45.2591245272144
"J3Z40","De 2000 € à moins de 3000 €",0.47354,0.678253145088509
"J3Z40","3000 € ou plus",13.07205,18.7231469891757
"J3Z42","Moins de 1250 €",19.74687,12.3567933525308
"J3Z42","De 1250 € à moins de 1500 €",39.37714,24.6406231364097
"J3Z42","De 1500 € à moins de 2000 €",75.52079,47.2578588834522
"J3Z42","De 2000 € à moins de 3000 €",1.60695,1.00556437946112
"J3Z42","3000 € ou plus",23.55403,14.7391602481462
"J3Z43","Moins de 1250 €",9.40866,3.14711015507696
"J3Z43","De 1250 € à moins de 1500 €",26.55003,8.88074061881265
"J3Z43","De 1500 € à moins de 2000 €",128.15531,42.8667714135738
"J3Z43","De 2000 € à moins de 3000 €",11.85916,3.96677984608674
"J3Z43","3000 € ou plus",122.98873,41.1385979664498
"J3Z44","Moins de 1250 €",1.08057,3.96338589507483
"J3Z44","De 1250 € à moins de 1500 €",1.64392,6.02967817043913
"J3Z44","De 1500 € à moins de 2000 €",6.1465,22.5445379791012
"J3Z44","De 2000 € à moins de 3000 €",6.59884,24.2036604568474
"J3Z44","3000 € ou plus",11.79398,43.2587374985374
"P1Z80","Moins de 1250 €",0.36909,0.987282673562229
"P1Z80","De 1250 € à moins de 1500 €",0.73957,1.97828347255796
"P1Z80","De 1500 € à moins de 2000 €",5.64052,15.0878855181154
"P1Z80","De 2000 € à moins de 3000 €",2.34333,6.26819774970489
"P1Z80","3000 € ou plus",28.29192,75.6783505860595
"J4Z60","Moins de 1250 €",1.54074,27.5743702998436
"J4Z60","De 1250 € à moins de 1500 €",0.31048,5.55660948031169
"J4Z60","De 1500 € à moins de 2000 €",0.74411,13.3172142501763
"J4Z60","De 2000 € à moins de 3000 €",0.25664,4.59304385798503
"J4Z60","3000 € ou plus",2.73561,48.9587621116834
"B2Z44","Moins de 1250 €",1.36792,4.7025287539667
"B2Z44","De 1250 € à moins de 1500 €",6.15445,21.1572885036043
"B2Z44","De 1500 € à moins de 2000 €",14.69131,50.5046404091164
"B2Z44","De 2000 € à moins de 3000 €",0.1371,0.471311693789721
"B2Z44","3000 € ou plus",6.73825,23.1642306395229
"S1Z","Moins de 1250 €",62.37088,21.948505738519
"S1Z","De 1250 € à moins de 1500 €",77.65459,27.3268905976208
"S1Z","De 1500 € à moins de 2000 €",110.39586,38.8486448598887
"S1Z","De 2000 € à moins de 3000 €",5.66446,1.99334100810524
"S1Z","3000 € ou plus",28.08335,9.88261779586622
"S1Z40","Moins de 1250 €",34.79356,18.3336573932828
"S1Z40","De 1250 € à moins de 1500 €",51.06239,26.9061390654533
"S1Z40","De 1500 € à moins de 2000 €",83.93324,44.2266691326838
"S1Z40","De 2000 € à moins de 3000 €",2.07852,1.0952277825289
"S1Z40","3000 € ou plus",17.91199,9.43830662605115
"V2Z91","Moins de 1250 €",0.27937,7.38634410734351
"V2Z91","De 1250 € à moins de 1500 €",0,0
"V2Z91","De 1500 € à moins de 2000 €",0.34862,9.21726485557538
"V2Z91","De 2000 € à moins de 3000 €",2.52759,66.8276819353559
"V2Z91","3000 € ou plus",0.62667,16.5687091017252
"B6Z72","Moins de 1250 €",0.74383,4.44787147019006
"B6Z72","De 1250 € à moins de 1500 €",1.33081,7.95782884697261
"B6Z72","De 1500 € à moins de 2000 €",7.73287,46.2401514535426
"B6Z72","De 2000 € à moins de 3000 €",0.92531,5.53306528384384
"B6Z72","3000 € ou plus",5.99046,35.8210829454509
"D6Z71","Moins de 1250 €",0.14835,0.45431771799288
"D6Z71","De 1250 € à moins de 1500 €",1.03333,3.16454416942085
"D6Z71","De 1500 € à moins de 2000 €",13.41228,41.0747316662053
"D6Z71","De 2000 € à moins de 3000 €",2.43339,7.45218868747351
"D6Z71","3000 € ou plus",15.62601,47.8542177589075
"C2Z71","Moins de 1250 €",0.58432,7.60989891149481
"C2Z71","De 1250 € à moins de 1500 €",0.57574,7.49815717296006
"C2Z71","De 1500 € à moins de 2000 €",2.56419,33.3947609013313
"C2Z71","De 2000 € à moins de 3000 €",0.2321,3.02275728600415
"C2Z71","3000 € ou plus",3.72207,48.4744257282097
"W0Z91","Moins de 1250 €",0,0
"W0Z91","De 1250 € à moins de 1500 €",0.07146,0.250019505440006
"W0Z91","De 1500 € à moins de 2000 €",0.45153,1.57978319747167
"W0Z91","De 2000 € à moins de 3000 €",21.25099,74.3515534552269
"W0Z91","3000 € ou plus",6.80779,23.8186438418614
"L6Z","Moins de 1250 €",0,0
"L6Z","De 1250 € à moins de 1500 €",0,0
"L6Z","De 1500 € à moins de 2000 €",0.10192,0.946003016591252
"L6Z","De 2000 € à moins de 3000 €",8.05559,74.7705302239239
"L6Z","3000 € ou plus",2.61624,24.2834667594849
"V4Z83","Moins de 1250 €",8.04516,3.85838877368839
"V4Z83","De 1250 € à moins de 1500 €",32.54864,15.6100446945524
"V4Z83","De 1500 € à moins de 2000 €",98.31407,47.1505730132918
"V4Z83","De 2000 € à moins de 3000 €",12.06672,5.78709397740271
"V4Z83","3000 € ou plus",57.53628,27.5938995410647
"L2Z","Moins de 1250 €",43.05671,16.9345514136633
"L2Z","De 1250 € à moins de 1500 €",66.29878,26.0758450558147
"L2Z","De 1500 € à moins de 2000 €",97.33002,38.2806821000228
"L2Z","De 2000 € à moins de 3000 €",5.99536,2.35802345705048
"L2Z","3000 € ou plus",41.57275,16.3508979734487
"P0Z","Moins de 1250 €",40.42834,7.91960543661806
"P0Z","De 1250 € à moins de 1500 €",131.24955,25.7107922248025
"P0Z","De 1500 € à moins de 2000 €",273.15705,53.509396087758
"P0Z","De 2000 € à moins de 3000 €",4.22672,0.827982417558136
"P0Z","3000 € ou plus",61.42261,12.0322238332633
"S2Z60","Moins de 1250 €",16.90293,28.0768561232483
"S2Z60","De 1250 € à moins de 1500 €",24.8294,41.2432336539631
"S2Z60","De 1500 € à moins de 2000 €",15.29673,25.4088544037144
"S2Z60","De 2000 € à moins de 3000 €",0.22845,0.379470173594524
"S2Z60","3000 € ou plus",2.94485,4.89158564547968
"P0Z62","Moins de 1250 €",10.10112,8.89213234779524
"P0Z62","De 1250 € à moins de 1500 €",34.82427,30.6562062182565
"P0Z62","De 1500 € à moins de 2000 €",60.8452,53.5627307791681
"P0Z62","De 2000 € à moins de 3000 €",0.21179,0.186441177804001
"P0Z62","3000 € ou plus",7.61377,6.70248947697611
"Q0Z","Moins de 1250 €",12.77752,6.86175224739152
"Q0Z","De 1250 € à moins de 1500 €",29.84578,16.0277070973204
"Q0Z","De 1500 € à moins de 2000 €",76.22807,40.9358099722652
"Q0Z","De 2000 € à moins de 3000 €",4.83986,2.59908966936153
"Q0Z","3000 € ou plus",62.52243,33.5756410136614
"Q0Z60","Moins de 1250 €",12.77752,6.86175224739152
"Q0Z60","De 1250 € à moins de 1500 €",29.84578,16.0277070973204
"Q0Z60","De 1500 € à moins de 2000 €",76.22807,40.9358099722652
"Q0Z60","De 2000 € à moins de 3000 €",4.83986,2.59908966936153
"Q0Z60","3000 € ou plus",62.52243,33.5756410136614
"L1Z","Moins de 1250 €",14.72523,7.09961611082884
"L1Z","De 1250 € à moins de 1500 €",37.9503,18.2973414534637
"L1Z","De 1500 € à moins de 2000 €",94.73394,45.6749814207515
"L1Z","De 2000 € à moins de 3000 €",6.16579,2.97277136044648
"L1Z","3000 € ou plus",53.83356,25.9552896545094
"L1Z60","Moins de 1250 €",14.72523,7.09961611082884
"L1Z60","De 1250 € à moins de 1500 €",37.9503,18.2973414534637
"L1Z60","De 1500 € à moins de 2000 €",94.73394,45.6749814207515
"L1Z60","De 2000 € à moins de 3000 €",6.16579,2.97277136044648
"L1Z60","3000 € ou plus",53.83356,25.9552896545094
"R0Z60","Moins de 1250 €",20.94991,25.2494341450951
"R0Z60","De 1250 € à moins de 1500 €",33.58665,40.4795966822463
"R0Z60","De 1500 € à moins de 2000 €",17.49802,21.0891170253026
"R0Z60","De 2000 € à moins de 3000 €",2.03329,2.45057959451283
"R0Z60","3000 € ou plus",8.90393,10.7312725528433
"T1Z","Moins de 1250 €",11.27706,34.0322732997006
"T1Z","De 1250 € à moins de 1500 €",9.40567,28.3847325461419
"T1Z","De 1500 € à moins de 2000 €",9.33863,28.1824170843095
"T1Z","De 2000 € à moins de 3000 €",0.34018,1.02660611286028
"T1Z","3000 € ou plus",2.77483,8.37397095698775
"T1Z60","Moins de 1250 €",11.27706,34.0322732997006
"T1Z60","De 1250 € à moins de 1500 €",9.40567,28.3847325461419
"T1Z60","De 1500 € à moins de 2000 €",9.33863,28.1824170843095
"T1Z60","De 2000 € à moins de 3000 €",0.34018,1.02660611286028
"T1Z60","3000 € ou plus",2.77483,8.37397095698775
"P0Z61","Moins de 1250 €",29.36941,7.75919139200154
"P0Z61","De 1250 € à moins de 1500 €",94.47218,24.9588849704376
"P0Z61","De 1500 € à moins de 2000 €",201.59214,53.2592243897024
"P0Z61","De 2000 € à moins de 3000 €",3.87019,1.02247695590107
"P0Z61","3000 € ou plus",49.2073,13.0002222919574
"T6Z","Moins de 1250 €",3.23408,14.1972579864186
"T6Z","De 1250 € à moins de 1500 €",5.25364,23.0629058179662
"T6Z","De 1500 € à moins de 2000 €",8.75036,38.4131247198701
"T6Z","De 2000 € à moins de 3000 €",2.47584,10.8686671984288
"T6Z","3000 € ou plus",3.06569,13.4580442773164
"T6Z61","Moins de 1250 €",3.23408,14.1972579864186
"T6Z61","De 1250 € à moins de 1500 €",5.25364,23.0629058179662
"T6Z61","De 1500 € à moins de 2000 €",8.75036,38.4131247198701
"T6Z61","De 2000 € à moins de 3000 €",2.47584,10.8686671984288
"T6Z61","3000 € ou plus",3.06569,13.4580442773164
"J5Z62","Moins de 1250 €",3.40392,15.7942871036429
"J5Z62","De 1250 € à moins de 1500 €",3.40413,15.7952615097076
"J5Z62","De 1500 € à moins de 2000 €",9.77237,45.3440790215478
"J5Z62","De 2000 € à moins de 3000 €",0.7924,3.67675888414729
"J5Z62","3000 € ou plus",4.17877,19.3896134809543
"S2Z","Moins de 1250 €",69.22433,27.7605280089495
"S2Z","De 1250 € à moins de 1500 €",76.12514,30.5279094959129
"S2Z","De 1500 € à moins de 2000 €",75.38013,30.2291435711008
"S2Z","De 2000 € à moins de 3000 €",3.036,1.2175049297721
"S2Z","3000 € ou plus",25.59684,10.2649139942647
"M0Z","Moins de 1250 €",9.0761,27.7072756745866
"M0Z","De 1250 € à moins de 1500 €",5.07315,15.4871768257874
"M0Z","De 1500 € à moins de 2000 €",9.73396,29.715573112394
"M0Z","De 2000 € à moins de 3000 €",1.74476,5.32635672877025
"M0Z","3000 € ou plus",7.12913,21.7636176584618
"M0Z60","Moins de 1250 €",9.0761,27.7072756745866
"M0Z60","De 1250 € à moins de 1500 €",5.07315,15.4871768257874
"M0Z60","De 1500 € à moins de 2000 €",9.73396,29.715573112394
"M0Z60","De 2000 € à moins de 3000 €",1.74476,5.32635672877025
"M0Z60","3000 € ou plus",7.12913,21.7636176584618
"W0Z","Moins de 1250 €",8.50376,0.954608370629482
"W0Z","De 1250 € à moins de 1500 €",20.00254,2.24542932983187
"W0Z","De 1500 € à moins de 2000 €",185.7596,20.8528543943837
"W0Z","De 2000 € à moins de 3000 €",167.18382,18.7675891612431
"W0Z","3000 € ou plus",509.36166,57.1795187439119
"W","Moins de 1250 €",14.72727,1.52643290860609
"W","De 1250 € à moins de 1500 €",33.22407,3.44356515537723
"W","De 1500 € à moins de 2000 €",213.49459,22.1280093313537
"W","De 2000 € à moins de 3000 €",171.95948,17.8230323215906
"W","3000 € ou plus",531.41066,55.0789602830724
"W1Z","Moins de 1250 €",6.22351,8.4096145244829
"W1Z","De 1250 € à moins de 1500 €",13.22154,17.8658112255032
"W1Z","De 1500 € à moins de 2000 €",27.73499,37.4773358989361
"W1Z","De 2000 € à moins de 3000 €",4.77566,6.45318473015903
"W1Z","3000 € ou plus",22.049,29.7940536209187
"W1Z80","Moins de 1250 €",6.22351,8.4096145244829
"W1Z80","De 1250 € à moins de 1500 €",13.22154,17.8658112255032
"W1Z80","De 1500 € à moins de 2000 €",27.73499,37.4773358989361
"W1Z80","De 2000 € à moins de 3000 €",4.77566,6.45318473015903
"W1Z80","3000 € ou plus",22.049,29.7940536209187
"L","Moins de 1250 €",123.25527,6.8992521468869
"L","De 1250 € à moins de 1500 €",229.1714,12.827940529075
"L","De 1500 € à moins de 2000 €",528.16175,29.5640185412846
"L","De 2000 € à moins de 3000 €",392.0723,21.9463691695283
"L","3000 € ou plus",513.84117,28.7624196132253
"U1Z82","Moins de 1250 €",5.28166,10.2917856442757
"U1Z82","De 1250 € à moins de 1500 €",5.82966,11.3596125269344
"U1Z82","De 1500 € à moins de 2000 €",16.81106,32.7578499890294
"U1Z82","De 2000 € à moins de 3000 €",5.99021,11.6724585233045
"U1Z82","3000 € ou plus",17.40659,33.918293316456
"B6Z70","Moins de 1250 €",0.38764,2.82508027618213
"B6Z70","De 1250 € à moins de 1500 €",1.99825,14.5630395776518
"B6Z70","De 1500 € à moins de 2000 €",6.46811,47.1389175141276
"B6Z70","De 2000 € à moins de 3000 €",0.76333,5.56307018681794
"B6Z70","3000 € ou plus",4.10405,29.9098924452205
"S","Moins de 1250 €",148.65397,20.4082628124155
"S","De 1250 € à moins de 1500 €",195.79296,26.8798349919666
"S","De 1500 € à moins de 2000 €",259.78184,35.6646786131099
"S","De 2000 € à moins de 3000 €",28.53535,3.91753359997221
"S","3000 € ou plus",95.63678,13.1296899825357
"E","Moins de 1250 €",65.11396,9.84821750995213
"E","De 1250 € à moins de 1500 €",106.01007,16.0335852343376
"E","De 1500 € à moins de 2000 €",249.13026,37.679922842827
"E","De 2000 € à moins de 3000 €",51.46227,7.78345578299775
"E","3000 € ou plus",189.45852,28.6548186298854
"V1Z80","Moins de 1250 €",6.67626,1.67438002637723
"V1Z80","De 1250 € à moins de 1500 €",16.02084,4.0179643246047
"V1Z80","De 1500 € à moins de 2000 €",156.34739,39.2113169637209
"V1Z80","De 2000 € à moins de 3000 €",26.39877,6.62070878140252
"V1Z80","3000 € ou plus",193.28701,48.4756299038947
"V1Z","Moins de 1250 €",7.08133,1.72009606243884
"V1Z","De 1250 € à moins de 1500 €",16.02084,3.8915548069307
"V1Z","De 1500 € à moins de 2000 €",158.2725,38.4453067492054
"V1Z","De 2000 € à moins de 3000 €",27.88401,6.77318749528763
"V1Z","3000 € ou plus",202.42356,49.1698548861374
"M","Moins de 1250 €",21.43598,3.53351231138257
"M","De 1250 € à moins de 1500 €",23.19347,3.82321740310834
"M","De 1500 € à moins de 2000 €",90.58445,14.9319634229375
"M","De 2000 € à moins de 3000 €",244.81954,40.3561142834159
"M","3000 € ou plus",226.61451,37.3551925791557
"M2Z","Moins de 1250 €",1.50472,0.3684970935475
"M2Z","De 1250 € à moins de 1500 €",1.66401,0.407506279330358
"M2Z","De 1500 € à moins de 2000 €",17.24812,4.22396332152062
"M2Z","De 2000 € à moins de 3000 €",228.28319,55.9052129437714
"M2Z","3000 € ou plus",159.63968,39.0948203618301
"H0Z92","Moins de 1250 €",1.13438,1.10090275811865
"H0Z92","De 1250 € à moins de 1500 €",1.80539,1.75211025448247
"H0Z92","De 1500 € à moins de 2000 €",8.36712,8.12019383761146
"H0Z92","De 2000 € à moins de 3000 €",44.27121,42.9647007125036
"H0Z92","3000 € ou plus",47.46279,46.0620924372839
"B7Z91","Moins de 1250 €",0.95756,0.793620404521306
"B7Z91","De 1250 € à moins de 1500 €",0.42449,0.351814952081592
"B7Z91","De 1500 € à moins de 2000 €",9.30898,7.71523087146575
"B7Z91","De 2000 € à moins de 3000 €",53.82916,44.6133085490644
"B7Z91","3000 € ou plus",56.13699,46.526025222867
"M2Z91","Moins de 1250 €",0.186,0.862187648188502
"M2Z91","De 1250 € à moins de 1500 €",0,0
"M2Z91","De 1500 € à moins de 2000 €",0.43419,2.01265190842455
"M2Z91","De 2000 € à moins de 3000 €",9.99102,46.3125485849693
"M2Z91","3000 € ou plus",10.96182,50.8126118584177
"N0Z90","Moins de 1250 €",1.81692,0.768564472814102
"N0Z90","De 1250 € à moins de 1500 €",0.89789,0.379811083864482
"N0Z90","De 1500 € à moins de 2000 €",12.75921,5.39719718379148
"N0Z90","De 2000 € à moins de 3000 €",142.26089,60.1769290474622
"N0Z90","3000 € ou plus",78.66946,33.2774982120677
"M2Z90","Moins de 1250 €",1.31872,0.369460712370078
"M2Z90","De 1250 € à moins de 1500 €",1.5446,0.432744643538297
"M2Z90","De 1500 € à moins de 2000 €",15.82369,4.43326239059336
"M2Z90","De 2000 € à moins de 3000 €",198.46269,55.6025288357513
"M2Z90","3000 € ou plus",139.78135,39.1620034177469
"H0Z90","Moins de 1250 €",0.82402,0.629427223670778
"H0Z90","De 1250 € à moins de 1500 €",0.13144,0.100400371689142
"H0Z90","De 1500 € à moins de 2000 €",5.72165,4.37047920477162
"H0Z90","De 2000 € à moins de 3000 €",84.57067,64.5992597534981
"H0Z90","3000 € ou plus",39.66807,30.3004334463703
"H","Moins de 1250 €",2.60582,0.874209915117613
"H","De 1250 € à moins de 1500 €",2.5766,0.864407083870736
"H","De 1500 € à moins de 2000 €",16.16052,5.42158967904786
"H","De 2000 € à moins de 3000 €",165.56093,55.5429793930867
"H","3000 € ou plus",111.17328,37.2968139288771
"J6Z92","Moins de 1250 €",0,0
"J6Z92","De 1250 € à moins de 1500 €",0.23552,0.492320556034595
"J6Z92","De 1500 € à moins de 2000 €",2.79626,5.84517781087508
"J6Z92","De 2000 € à moins de 3000 €",23.66831,49.4751848658253
"J6Z92","3000 € ou plus",21.13866,44.187316767265
"M2Z92","Moins de 1250 €",0,0
"M2Z92","De 1250 € à moins de 1500 €",0.11942,0.400259287041078
"M2Z92","De 1500 € à moins de 2000 €",0.99024,3.31898137999964
"M2Z92","De 2000 € à moins de 3000 €",19.82948,66.4623474057554
"M2Z92","3000 € ou plus",8.89652,29.8184119272039
"R4Z91","Moins de 1250 €",0.74935,0.440523014601249
"R4Z91","De 1250 € à moins de 1500 €",0.30585,0.179801112985644
"R4Z91","De 1500 € à moins de 2000 €",3.59005,2.11049529401377
"R4Z91","De 2000 € à moins de 3000 €",112.49578,66.1332890311856
"R4Z91","3000 € ou plus",52.96359,31.1358915472137
"H0Z","Moins de 1250 €",2.60582,0.874209915117613
"H0Z","De 1250 € à moins de 1500 €",2.5766,0.864407083870736
"H0Z","De 1500 € à moins de 2000 €",16.16052,5.42158967904786
"H0Z","De 2000 € à moins de 3000 €",165.56093,55.5429793930867
"H0Z","3000 € ou plus",111.17328,37.2968139288771
"A2Z90","Moins de 1250 €",0,0
"A2Z90","De 1250 € à moins de 1500 €",0.20815,1.57642340089398
"A2Z90","De 1500 € à moins de 2000 €",1.70527,12.914857232008
"A2Z90","De 2000 € à moins de 3000 €",4.68528,35.4839540319026
"A2Z90","3000 € ou plus",6.60524,50.0247653351954
"U0Z81","Moins de 1250 €",0,0
"U0Z81","De 1250 € à moins de 1500 €",0.48682,20.3861825217023
"U0Z81","De 1500 € à moins de 2000 €",0.38906,16.292363033346
"U0Z81","De 2000 € à moins de 3000 €",0.39072,16.3618775623013
"U0Z81","3000 € ou plus",1.12139,46.9595768826503
"A1Z41","Moins de 1250 €",27.04645,24.9939516863105
"A1Z41","De 1250 € à moins de 1500 €",29.72458,27.4688440226304
"A1Z41","De 1500 € à moins de 2000 €",41.18787,38.0622090086514
"A1Z41","De 2000 € à moins de 3000 €",1.41843,1.3107883249156
"A1Z41","3000 € ou plus",8.83465,8.16420695749214
"U0Z92","Moins de 1250 €",0.81874,1.88755542276225
"U0Z92","De 1250 € à moins de 1500 €",1.6412,3.78368707994895
"U0Z92","De 1500 € à moins de 2000 €",6.53745,15.0716945532612
"U0Z92","De 2000 € à moins de 3000 €",23.19722,53.4797840633276
"U0Z92","3000 € ou plus",11.18107,25.7772788807
"L5Z91","Moins de 1250 €",0.47902,1.5571227263788
"L5Z91","De 1250 € à moins de 1500 €",0.4158,1.35161711333202
"L5Z91","De 1500 € à moins de 2000 €",1.49347,4.8547369173833
"L5Z91","De 2000 € à moins de 3000 €",20.18298,65.607650711972
"L5Z91","3000 € ou plus",8.19188,26.6288725309339
"P3Z91","Moins de 1250 €",0,0
"P3Z91","De 1250 € à moins de 1500 €",NA,NA
"P3Z91","De 1500 € à moins de 2000 €",0,0
"P3Z91","De 2000 € à moins de 3000 €",7.26534,88.8573346982355
"P3Z91","3000 € ou plus",0.91107,11.1426653017645
"G","Moins de 1250 €",38.0041,5.22501728503597
"G","De 1250 € à moins de 1500 €",85.58473,11.7666697431366
"G","De 1500 € à moins de 2000 €",283.52361,38.9804195590949
"G","De 2000 € à moins de 3000 €",62.45022,8.58600727169698
"G","3000 € ou plus",257.78613,35.4418861410356
"G0A42","Moins de 1250 €",0.7936,21.5457793512375
"G0A42","De 1250 € à moins de 1500 €",0.49947,13.560320580346
"G0A42","De 1500 € à moins de 2000 €",1.9991,54.2744046132294
"G0A42","De 2000 € à moins de 3000 €",0,0
"G0A42","3000 € ou plus",0.39115,10.6194954551872
"A1Z40","Moins de 1250 €",9.20245,37.1398244803322
"A1Z40","De 1250 € à moins de 1500 €",11.33473,45.7454137465519
"A1Z40","De 1500 € à moins de 2000 €",3.47513,14.0251474603325
"A1Z40","De 2000 € à moins de 3000 €",0.15278,0.616599099599037
"A1Z40","3000 € ou plus",0.61276,2.47301521318436
"A1Z","Moins de 1250 €",60.16669,32.0003652826984
"A1Z","De 1250 € à moins de 1500 €",55.66336,29.6052159901491
"A1Z","De 1500 € à moins de 2000 €",58.14981,30.9276638139726
"A1Z","De 2000 € à moins de 3000 €",1.66599,0.886076474496481
"A1Z","3000 € ou plus",12.37291,6.58067843868346
"A3Z41","Moins de 1250 €",0.2022,5.58944915453362
"A3Z41","De 1250 € à moins de 1500 €",0,0
"A3Z41","De 1500 € à moins de 2000 €",0.9332,25.7966070772046
"A3Z41","De 2000 € à moins de 3000 €",0.18896,5.22345357191233
"A3Z41","3000 € ou plus",2.29317,63.3904901963494
"A3Z","Moins de 1250 €",0.91082,5.74457752297339
"A3Z","De 1250 € à moins de 1500 €",2.42124,15.2708558021608
"A3Z","De 1500 € à moins de 2000 €",3.52996,22.263596399942
"A3Z","De 2000 € à moins de 3000 €",4.34486,27.4032027145497
"A3Z","3000 € ou plus",4.64842,29.3177675603741
"F","Moins de 1250 €",27.53825,13.4018519382796
"F","De 1250 € à moins de 1500 €",53.81873,26.1915935459315
