"Fap3","Annee","Part","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"J4Z","2009-2011",18.7584812329783,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2010-2012",19.2232530038188,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2011-2013",21.2336371456302,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2012-2014",21.2229623073689,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2013-2015",20.415863675288,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2014-2016",21.4698885832595,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2015-2017",23.3946127888154,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2016-2018",23.7881334503428,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z","2017-2019",24.0029309805174,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2003-2005",6.6389643665791,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2004-2006",4.17617036978395,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2005-2007",5.17756186457365,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2006-2008",7.21248234503802,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2007-2009",10.5498341058879,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2008-2010",13.0467518003959,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2009-2011",13.7113434059098,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2010-2012",14.3165110892449,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2011-2013",12.6306006389512,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2012-2014",10.2086995874745,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2013-2015",6.2459571607334,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2014-2016",5.98649946993654,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2015-2017",9.34431722665213,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2016-2018",11.0439671904789,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"J4Z40","2017-2019",9.69218515444458,"Agents d'exploitation des transports","J","Transports, logistique et tourisme","J4Z","Agents d'exploitation des transports"
"T3Z","1982-1984",33.4690444560519,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1983-1985",32.1253502375028,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1984-1986",29.1224458089261,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1985-1987",28.3154238664522,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1986-1988",29.8886383467135,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1987-1989",30.7624948788606,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1988-1990",30.3693095494788,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1989-1991",29.757349315428,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1990-1992",30.4192993907684,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1991-1993",29.6721242450587,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1992-1994",29.3478414344313,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1993-1995",29.2263625179862,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1994-1996",28.8789946726205,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1995-1997",28.0769571690185,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1996-1998",27.8539256042127,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1997-1999",28.0536658650964,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1998-2000",27.8338933791396,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","1999-2001",26.5784508365361,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2000-2002",25.1896447417739,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2001-2003",25.0942604790054,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2002-2004",25.4210780791864,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2003-2005",26.71996504855,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2004-2006",27.1074120052967,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2005-2007",28.2377703421983,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2006-2008",27.0748322434981,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2007-2009",25.5787937499508,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2008-2010",25.1970846990241,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2009-2011",26.893103547437,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2010-2012",28.6191001652499,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2011-2013",28.5790096374985,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2012-2014",26.5010226175544,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2013-2015",25.0514141263015,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2014-2016",23.2333950403561,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2015-2017",22.0408644415784,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2016-2018",22.5619209793873,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"T3Z","2017-2019",22.2548911512122,"Agents de gardiennage et de sécurité","T","Services aux particuliers et aux collectivités","T3Z","Agents de gardiennage et de sécurité"
"G1Z80","2003-2005",5.86178323069096,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2004-2006",3.00459853392654,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2005-2007",1.91423224021483,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2006-2008",3.90033514273614,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2007-2009",4.18228616951154,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2008-2010",5.16581625883534,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2009-2011",6.09058584461362,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
"G1Z80","2010-2012",10.3827797294929,"Agents de maîtrise en entretien","G","Maintenance","G1Z","Techniciens et agents de maîtrise de la maintenance"
