"Fap","Anciennete","Annee","Pourcentage","libelle","code_domaine","libelle_domaine","code_fap_agregee","libelle_fap_agregee"
"J6Z91","De 1 an à moins de 5 ans","2017-2019",26.8044161393696,"Personnels navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z91","De 5 ans à moins de 10 ans","2017-2019",7.05329997563119,"Personnels navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"J6Z91","10 ans ou plus","2017-2019",50.8854649197356,"Personnels navigants de l'aviation","J","Transports, logistique et tourisme","J6Z","Cadres des transports, de la logistique et navigants de l'aviation"
"V2Z93","Moins d’un an","2003-2005",8.85325388558439,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","De 1 an à moins de 5 ans","2003-2005",34.8452200910955,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","De 5 ans à moins de 10 ans","2003-2005",13.2803980196812,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","10 ans ou plus","2003-2005",43.0211280036389,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","Moins d’un an","2017-2019",13.0014627823903,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","De 1 an à moins de 5 ans","2017-2019",22.0381961507844,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","De 5 ans à moins de 10 ans","2017-2019",17.9479519609618,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"V2Z93","10 ans ou plus","2017-2019",47.0123891058635,"Pharmaciens","V","Santé, action sociale, culturelle et sportive","V2Z","Médecins et assimilés"
"U1Z81","Moins d’un an","2003-2005",14.4867481711942,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","De 1 an à moins de 5 ans","2003-2005",28.2523672990761,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","De 5 ans à moins de 10 ans","2003-2005",24.2785885301696,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","10 ans ou plus","2003-2005",32.9822959995602,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","Moins d’un an","2017-2019",6.38901492560029,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","De 1 an à moins de 5 ans","2017-2019",23.4619478521918,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","De 5 ans à moins de 10 ans","2017-2019",22.6149335905433,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z81","10 ans ou plus","2017-2019",47.5341036316646,"Photographes","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"E1Z40","Moins d’un an","2003-2005",3.97017122707255,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","De 1 an à moins de 5 ans","2003-2005",23.9581304401717,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","De 5 ans à moins de 10 ans","2003-2005",16.0386148373187,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","10 ans ou plus","2003-2005",56.0330834954371,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","Moins d’un an","2017-2019",5.84150666168834,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","De 1 an à moins de 5 ans","2017-2019",18.079679248388,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","De 5 ans à moins de 10 ans","2017-2019",15.835073676933,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"E1Z40","10 ans ou plus","2017-2019",60.2437404129906,"Pilotes d'installation lourde des industries de transformation","E","Industries de process","E1Z","Ouvriers qualifiés des industries de process"
"B4Z41","Moins d’un an","2003-2005",10.1590887277015,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","De 1 an à moins de 5 ans","2003-2005",30.8277055674109,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","De 5 ans à moins de 10 ans","2003-2005",18.7554801257714,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","10 ans ou plus","2003-2005",40.2577255791162,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","Moins d’un an","2017-2019",11.5349791844729,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","De 1 an à moins de 5 ans","2017-2019",31.6575338220205,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","De 5 ans à moins de 10 ans","2017-2019",19.6007121315103,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"B4Z41","10 ans ou plus","2017-2019",37.2067748619964,"Plombiers, chauffagistes","B","Bâtiment, travaux publics","B4Z","Ouvriers qualifiés du second œuvre du bâtiment"
"X","Moins d’un an","1982-1984",7.6185530287407,"Politique, religion","X","Politique, religion",NA,NA
"X","De 1 an à moins de 5 ans","1982-1984",16.5990363523876,"Politique, religion","X","Politique, religion",NA,NA
"X","De 5 ans à moins de 10 ans","1982-1984",16.1150377772362,"Politique, religion","X","Politique, religion",NA,NA
"X","10 ans ou plus","1982-1984",59.6673728416356,"Politique, religion","X","Politique, religion",NA,NA
"X","Moins d’un an","2017-2019",2.31570739917945,"Politique, religion","X","Politique, religion",NA,NA
"X","De 1 an à moins de 5 ans","2017-2019",27.6210620115224,"Politique, religion","X","Politique, religion",NA,NA
"X","De 5 ans à moins de 10 ans","2017-2019",16.8022574397119,"Politique, religion","X","Politique, religion",NA,NA
"X","10 ans ou plus","2017-2019",53.2609731495863,"Politique, religion","X","Politique, religion",NA,NA
"W0Z80","Moins d’un an","2003-2005",3.93493304884037,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","De 1 an à moins de 5 ans","2003-2005",17.7775292180487,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","De 5 ans à moins de 10 ans","2003-2005",12.9392921178022,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","10 ans ou plus","2003-2005",65.3482456153087,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","Moins d’un an","2017-2019",4.29764900834889,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","De 1 an à moins de 5 ans","2017-2019",12.8669750504202,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","De 5 ans à moins de 10 ans","2017-2019",11.3162200210374,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z80","10 ans ou plus","2017-2019",71.5191559201935,"Professeurs des écoles","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","Moins d’un an","2003-2005",4.86212371319389,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","De 1 an à moins de 5 ans","2003-2005",14.312362885115,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","De 5 ans à moins de 10 ans","2003-2005",14.710265994767,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","10 ans ou plus","2003-2005",66.1152474069241,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","Moins d’un an","2017-2019",5.18770170473952,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","De 1 an à moins de 5 ans","2017-2019",12.1423773024797,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","De 5 ans à moins de 10 ans","2017-2019",11.0040285526591,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z90","10 ans ou plus","2017-2019",71.6658924401217,"Professeurs du secondaire","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","Moins d’un an","2003-2005",5.68274152021933,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","De 1 an à moins de 5 ans","2003-2005",15.8009251614587,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","De 5 ans à moins de 10 ans","2003-2005",15.09160969087,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","10 ans ou plus","2003-2005",63.424723627452,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","Moins d’un an","2017-2019",3.30742732211237,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","De 1 an à moins de 5 ans","2017-2019",12.4504843834893,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","De 5 ans à moins de 10 ans","2017-2019",11.1208225844158,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"W0Z92","10 ans ou plus","2017-2019",73.1212657099825,"Professeurs du supérieur","W","Enseignement, formation","W0Z","Enseignants"
"V5Z","Moins d’un an","1982-1984",32.1818720411921,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","De 1 an à moins de 5 ans","1982-1984",35.882496128686,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","De 5 ans à moins de 10 ans","1982-1984",16.1510212272229,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","10 ans ou plus","1982-1984",15.784610602899,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","Moins d’un an","2017-2019",22.2253283350573,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","De 1 an à moins de 5 ans","2017-2019",32.2916970241247,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","De 5 ans à moins de 10 ans","2017-2019",16.5123274818352,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z","10 ans ou plus","2017-2019",28.9706471589828,"Professionnels de l'action culturelle, sportive et surveillants","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V4Z85","Moins d’un an","2003-2005",7.74466157689782,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","De 1 an à moins de 5 ans","2003-2005",27.9354327411514,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","De 5 ans à moins de 10 ans","2003-2005",14.7664075255829,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","10 ans ou plus","2003-2005",49.5534981563679,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","Moins d’un an","2017-2019",11.5125443335295,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","De 1 an à moins de 5 ans","2017-2019",22.0710907390128,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","De 5 ans à moins de 10 ans","2017-2019",16.4776764357293,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z85","10 ans ou plus","2017-2019",49.9386884917284,"Professionnels de l'action sociale","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","Moins d’un an","1982-1984",17.5926284954217,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","De 1 an à moins de 5 ans","1982-1984",28.1705215052052,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","De 5 ans à moins de 10 ans","1982-1984",27.2085914719956,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","10 ans ou plus","1982-1984",27.0282585273774,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","Moins d’un an","2017-2019",13.1921602166679,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","De 1 an à moins de 5 ans","2017-2019",24.4854864094149,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","De 5 ans à moins de 10 ans","2017-2019",17.2057334059767,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z","10 ans ou plus","2017-2019",45.1166199679405,"Professionnels de l'action sociale et de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V5Z81","Moins d’un an","2003-2005",22.2211867339346,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","De 1 an à moins de 5 ans","2003-2005",40.6682321516886,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","De 5 ans à moins de 10 ans","2003-2005",17.0993440037307,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","10 ans ou plus","2003-2005",20.0112371106461,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","Moins d’un an","2017-2019",20.9865685517511,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","De 1 an à moins de 5 ans","2017-2019",28.2291056499281,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","De 5 ans à moins de 10 ans","2017-2019",19.1017393098674,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V5Z81","10 ans ou plus","2017-2019",31.6825864884534,"Professionnels de l'animation socioculturelle","V","Santé, action sociale, culturelle et sportive","V5Z","Professionnels de l'action culturelle, sportive et surveillants"
"V4Z80","Moins d’un an","2003-2005",3.9232205870881,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","De 1 an à moins de 5 ans","2003-2005",18.2336880457776,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","De 5 ans à moins de 10 ans","2003-2005",13.5668102953796,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","10 ans ou plus","2003-2005",64.2762810717547,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","Moins d’un an","2017-2019",10.3816840913845,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","De 1 an à moins de 5 ans","2017-2019",18.0828661147734,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","De 5 ans à moins de 10 ans","2017-2019",15.3891463278482,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"V4Z80","10 ans ou plus","2017-2019",56.1463034659939,"Professionnels de l'orientation","V","Santé, action sociale, culturelle et sportive","V4Z","Professionnels de l'action sociale et de l'orientation"
"U0Z","Moins d’un an","1982-1984",16.1192129923559,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","De 1 an à moins de 5 ans","1982-1984",29.2403560454072,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","De 5 ans à moins de 10 ans","1982-1984",21.4183089112934,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","10 ans ou plus","1982-1984",33.2221220509434,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","Moins d’un an","2017-2019",17.1942302542541,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","De 1 an à moins de 5 ans","2017-2019",28.3623862374707,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","De 5 ans à moins de 10 ans","2017-2019",17.4151766731202,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"U0Z","10 ans ou plus","2017-2019",37.0282068351549,"Professionnels de la communication et de l'information","U","Communication, information, art et spectacle","U0Z","Professionnels de la communication et de l'information"
"X0Z00","Moins d’un an","2003-2005",5.2273419070086,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","De 1 an à moins de 5 ans","2003-2005",20.5045278137128,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","De 5 ans à moins de 10 ans","2003-2005",10.617723156533,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","10 ans ou plus","2003-2005",63.6504071227456,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","Moins d’un an","2017-2019",1.40196365027068,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","De 1 an à moins de 5 ans","2017-2019",30.4516717988845,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","De 5 ans à moins de 10 ans","2017-2019",19.0929125574123,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z00","10 ans ou plus","2017-2019",49.0534519934325,"Professionnels de la politique","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","Moins d’un an","1982-1984",7.6185530287407,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","De 1 an à moins de 5 ans","1982-1984",16.5990363523876,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","De 5 ans à moins de 10 ans","1982-1984",16.1150377772362,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","10 ans ou plus","1982-1984",59.6673728416356,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","Moins d’un an","2017-2019",2.31570739917945,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","De 1 an à moins de 5 ans","2017-2019",27.6210620115224,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","De 5 ans à moins de 10 ans","2017-2019",16.8022574397119,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"X0Z","10 ans ou plus","2017-2019",53.2609731495863,"Professionnels de la politique et clergé","X","Politique, religion","X0Z","Professionnels de la politique et clergé"
"U1Z","Moins d’un an","1982-1984",20.5074890998311,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","De 1 an à moins de 5 ans","1982-1984",25.3355599862106,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","De 5 ans à moins de 10 ans","1982-1984",22.1146250236011,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","10 ans ou plus","1982-1984",32.0423258903572,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","Moins d’un an","2017-2019",14.1002659061726,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","De 1 an à moins de 5 ans","2017-2019",26.1750712660068,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","De 5 ans à moins de 10 ans","2017-2019",20.0175548999851,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z","10 ans ou plus","2017-2019",39.7071079278355,"Professionnels des arts et des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","Moins d’un an","2003-2005",22.4942012896971,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","De 1 an à moins de 5 ans","2003-2005",27.7646310856033,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","De 5 ans à moins de 10 ans","2003-2005",18.767323000957,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","10 ans ou plus","2003-2005",30.9738446237425,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","Moins d’un an","2017-2019",16.4631897554433,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","De 1 an à moins de 5 ans","2017-2019",27.4516588226841,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","De 5 ans à moins de 10 ans","2017-2019",19.9300170578229,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"U1Z80","10 ans ou plus","2017-2019",36.1551343640497,"Professionnels des spectacles","U","Communication, information, art et spectacle","U1Z","Professionnels des arts et des spectacles"
"P3Z90","Moins d’un an","2003-2005",12.8468372085844,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","De 1 an à moins de 5 ans","2003-2005",27.9669980187114,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","De 5 ans à moins de 10 ans","2003-2005",17.3610112614204,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","10 ans ou plus","2003-2005",41.8251535112838,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","Moins d’un an","2017-2019",12.7876371031911,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","De 1 an à moins de 5 ans","2017-2019",26.1931982900876,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","De 5 ans à moins de 10 ans","2017-2019",18.400290619754,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z90","10 ans ou plus","2017-2019",42.6188739869674,"Professionnels du droit","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","Moins d’un an","1982-1984",7.76805369798917,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","De 1 an à moins de 5 ans","1982-1984",20.3558929837136,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","De 5 ans à moins de 10 ans","1982-1984",27.13163203304,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","10 ans ou plus","1982-1984",44.7444212852572,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","Moins d’un an","2017-2019",11.7329733961764,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","De 1 an à moins de 5 ans","2017-2019",25.5703843644214,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","De 5 ans à moins de 10 ans","2017-2019",17.5274963222076,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"P3Z","10 ans ou plus","2017-2019",45.1691459171945,"Professionnels du droit (hors juristes en entreprise)","P","Administration publique, professions juridiques, armée et police","P3Z","Professionnels du droit (hors juristes en entreprise)"
"B2Z41","Moins d’un an","2003-2005",2.67729853355297,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","De 1 an à moins de 5 ans","2003-2005",39.1560499125975,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
"B2Z41","De 5 ans à moins de 10 ans","2003-2005",12.7980373488089,"Professionnels du travail de la pierre et des matériaux associés","B","Bâtiment, travaux publics","B2Z","Ouvriers qualifiés du gros œuvre du bâtiment"
