"Fap","stat_sl","annee","effectif","pourcentage","part"
"S3Z","cdd","2008-2010",1.64122,0.00770336347787509,0.770336347787509
"T0Z","cdd","2008-2010",11.14976,0.0497366421566058,4.97366421566058
"T1Z","cdd","2008-2010",21.09613,0.0833527661244687,8.33527661244687
"T2A","cdd","2008-2010",74.11876,0.137904534565619,13.7904534565619
"T2B","cdd","2008-2010",72.74263,0.167272261266974,16.7272261266974
"T2Z","cdd","2008-2010",146.86139,0.151039149489177,15.1039149489177
"T3Z","cdd","2008-2010",16.44592,0.0797421435108582,7.97421435108582
"T4Z","cdd","2008-2010",253.49602,0.200445836494326,20.0445836494325
"T6Z","cdd","2008-2010",3.02481,0.0222226009893315,2.22226009893315
"U0Z","cdd","2008-2010",17.37116,0.115883428388757,11.5883428388757
"U1Z","cdd","2008-2010",90.26941,0.25194568398481,25.194568398481
"V0Z","cdd","2008-2010",65.53471,0.123755642227587,12.3755642227587
"V1Z","cdd","2008-2010",27.1172,0.0513097804817763,5.13097804817763
"V2Z","cdd","2008-2010",29.09271,0.0804719960719826,8.04719960719826
"V3Z","cdd","2008-2010",22.206,0.0615315333313955,6.15315333313955
"V4Z","cdd","2008-2010",36.7701,0.122711914590337,12.2711914590337
"V5Z","cdd","2008-2010",149.67117,0.436296717227368,43.6296717227368
"W0Z","cdd","2008-2010",59.41921,0.0565118418800848,5.65118418800848
"W1Z","cdd","2008-2010",26.15884,0.18642710576473,18.642710576473
"X0Z","cdd","2008-2010",5.9543,0.251241057319654,25.1241057319654
"ZZZ","cdd","2008-2010",0.04795,0.00294549814854402,0.294549814854402
"SAL","cdd","2008-2010",4650.62859,0.0992507924371891,9.92507924371891
"A0Z","cdd","2009-2011",29.81894,0.0555715185954837,5.55715185954837
"A1Z","cdd","2009-2011",61.13236,0.191706668823349,19.1706668823349
"A2Z","cdd","2009-2011",4.19264,0.0692207971460025,6.92207971460025
"A3Z","cdd","2009-2011",1.89124,0.0559814228014688,5.59814228014688
"B0Z","cdd","2009-2011",28.39675,0.132122238596709,13.2122238596709
"B1Z","cdd","2009-2011",5.05057,0.0461787805843891,4.61787805843891
"B2Z","cdd","2009-2011",16.12488,0.0409483864158729,4.09483864158729
"B3Z","cdd","2009-2011",18.95826,0.143275196756968,14.3275196756968
"B4Z","cdd","2009-2011",17.20809,0.0328989985951276,3.28989985951276
"B5Z","cdd","2009-2011",2.2775,0.0290574614329979,2.90574614329979
"B6Z","cdd","2009-2011",9.96809,0.0348237858283843,3.48237858283843
"B7Z","cdd","2009-2011",4.40346,0.0298292553443354,2.98292553443354
"C0Z","cdd","2009-2011",2.38239,0.0694688572698251,6.94688572698251
"C1Z","cdd","2009-2011",2.20412,0.0353496846126582,3.53496846126582
"C2Z","cdd","2009-2011",4.4025,0.0315739014326268,3.15739014326268
"D0Z","cdd","2009-2011",2.98286,0.0705966441944374,7.05966441944374
"D1Z","cdd","2009-2011",1.73044,0.0165161959300124,1.65161959300124
"D2Z","cdd","2009-2011",5.63444,0.0371143764030019,3.71143764030019
"D3Z","cdd","2009-2011",10.49566,0.0651925444295434,6.51925444295433
"D4Z","cdd","2009-2011",3.80131,0.0248333813388798,2.48333813388798
"D6Z","cdd","2009-2011",4.18748,0.0187708160939841,1.87708160939841
"E0Z","cdd","2009-2011",24.77415,0.110668872109031,11.0668872109031
"E1Z","cdd","2009-2011",16.25941,0.0519025894139136,5.19025894139136
"E2Z","cdd","2009-2011",9.26186,0.0421276216960622,4.21276216960622
"ENS","cdd","2009-2011",2263.10482,0.0879825664620616,8.79825664620616
"F0Z","cdd","2009-2011",2.1809,0.0937139183796417,9.37139183796417
"F1Z","cdd","2009-2011",4.16891,0.059781618153699,5.9781618153699
"F2Z","cdd","2009-2011",3.41672,0.0946725231560759,9.46725231560759
"F3Z","cdd","2009-2011",3.35319,0.0328058635911062,3.28058635911062
"F4Z","cdd","2009-2011",2.18573,0.0328085912087932,3.28085912087932
"F5Z","cdd","2009-2011",0.89319,0.0273786209566501,2.73786209566501
"G0A","cdd","2009-2011",10.98471,0.0493852531336411,4.93852531336411
"G0B","cdd","2009-2011",4.40107,0.0238328222074832,2.38328222074832
"G1Z","cdd","2009-2011",13.44496,0.031563104670304,3.1563104670304
"H0Z","cdd","2009-2011",7.39201,0.0306423052931195,3.06423052931195
"J0Z","cdd","2009-2011",44.71424,0.132379188281962,13.2379188281962
"J1Z","cdd","2009-2011",20.97946,0.0478322768428343,4.78322768428343
"J3Z","cdd","2009-2011",46.23497,0.060731953245705,6.0731953245705
"J4Z","cdd","2009-2011",2.98038,0.0313857517377118,3.13857517377118
"J5Z","cdd","2009-2011",15.13129,0.0846341248140082,8.46341248140082
"J6Z","cdd","2009-2011",0.94598,0.0109068763659826,1.09068763659826
"K0Z","cdd","2009-2011",15.39731,0.116744397393961,11.6744397393961
"L0Z","cdd","2009-2011",29.9153,0.0668668038694603,6.68668038694603
"L1Z","cdd","2009-2011",19.1812,0.0544775903212045,5.44775903212046
"L2Z","cdd","2009-2011",53.17858,0.13080054605152,13.080054605152
"L3Z","cdd","2009-2011",7.46146,0.0460017305843327,4.60017305843327
"L4Z","cdd","2009-2011",27.60495,0.0760442725295029,7.60442725295029
"L5Z","cdd","2009-2011",16.13722,0.0264639682577089,2.64639682577089
"L6Z","cdd","2009-2011",0.04089,0.000238015769228665,0.0238015769228665
"M0Z","cdd","2009-2011",5.35286,0.13734124714656,13.734124714656
"M1Z","cdd","2009-2011",10.30786,0.0625317576831147,6.25317576831147
"M2Z","cdd","2009-2011",4.98447,0.0144895530406006,1.44895530406006
"N0Z","cdd","2009-2011",36.25372,0.101939514483655,10.1939514483655
"P0Z","cdd","2009-2011",101.62114,0.120423774590743,12.0423774590743
"P1Z","cdd","2009-2011",29.88481,0.0730239183014399,7.30239183014399
"P2Z","cdd","2009-2011",34.15033,0.0759129798026299,7.59129798026299
"P3Z","cdd","2009-2011",1.66758,0.0198609336846952,1.98609336846952
"P4Z","cdd","2009-2011",50.69309,0.130611306101467,13.0611306101467
"Q0Z","cdd","2009-2011",22.31227,0.0791286772694454,7.91286772694454
"Q1Z","cdd","2009-2011",7.27329,0.0357239037906644,3.57239037906644
"Q2Z","cdd","2009-2011",2.39697,0.00856774376742456,0.856774376742456
"R0Z","cdd","2009-2011",46.22769,0.156090255267423,15.6090255267423
"R1Z","cdd","2009-2011",108.3626,0.127774707230963,12.7774707230963
"R2Z","cdd","2009-2011",26.64703,0.0498315086516673,4.98315086516673
"R3Z","cdd","2009-2011",16.30664,0.0276971034155425,2.76971034155425
"R4Z","cdd","2009-2011",6.79963,0.0130706941973532,1.30706941973532
"S0Z","cdd","2009-2011",10.18405,0.0403383604992743,4.03383604992743
"S1Z","cdd","2009-2011",51.81725,0.148403648185527,14.8403648185527
"S2Z","cdd","2009-2011",68.21086,0.18229024372521,18.229024372521
"S3Z","cdd","2009-2011",1.75643,0.00821405449167918,0.821405449167918
"T0Z","cdd","2009-2011",11.32335,0.0489275061781868,4.89275061781868
"T1Z","cdd","2009-2011",18.03957,0.0725153164118856,7.25153164118856
"T2A","cdd","2009-2011",73.56501,0.134235370326442,13.4235370326442
"T2B","cdd","2009-2011",60.68249,0.136283636202752,13.6283636202752
"T2Z","cdd","2009-2011",134.24749,0.135153541774093,13.5153541774093
"T3Z","cdd","2009-2011",13.8143,0.0703104975252912,7.03104975252912
"T4Z","cdd","2009-2011",253.8347,0.20328221134917,20.328221134917
"T6Z","cdd","2009-2011",3.09583,0.0222654129745298,2.22654129745298
"U0Z","cdd","2009-2011",17.9616,0.112810444462449,11.2810444462449
"U1Z","cdd","2009-2011",93.03832,0.251044901529745,25.1044901529745
"V0Z","cdd","2009-2011",69.87942,0.126964380381609,12.6964380381609
"V1Z","cdd","2009-2011",29.05797,0.0540032190099853,5.40032190099853
"V2Z","cdd","2009-2011",28.53694,0.0783663687757105,7.83663687757105
"V3Z","cdd","2009-2011",24.88181,0.0654343153666176,6.54343153666176
"V4Z","cdd","2009-2011",36.4933,0.117622149822435,11.7622149822435
"V5Z","cdd","2009-2011",153.87642,0.430207618307611,43.0207618307611
"W0Z","cdd","2009-2011",57.56148,0.05602358224612,5.602358224612
"W1Z","cdd","2009-2011",25.85855,0.190833373861255,19.0833373861255
"X0Z","cdd","2009-2011",8.48126,0.323723828259487,32.3723828259487
"ZZZ","cdd","2009-2011",0.04795,0.00437461682188421,0.437461682188421
"SAL","cdd","2009-2011",4660.45713,0.100019409867318,10.0019409867318
"A0Z","cdd","2010-2012",28.35257,0.0528935552964866,5.28935552964866
"A1Z","cdd","2010-2012",63.66177,0.199527253282839,19.9527253282839
"A2Z","cdd","2010-2012",5.52846,0.0903743028778093,9.03743028778093
"A3Z","cdd","2010-2012",2.3461,0.0674504500386257,6.74504500386257
"B0Z","cdd","2010-2012",30.11908,0.143783670192195,14.3783670192195
"B1Z","cdd","2010-2012",5.22036,0.0487484374962064,4.87484374962064
"B2Z","cdd","2010-2012",16.95779,0.0431513419869665,4.31513419869665
"B3Z","cdd","2010-2012",21.13148,0.156027442957985,15.6027442957985
"B4Z","cdd","2010-2012",21.23982,0.0401834203278333,4.01834203278333
"B5Z","cdd","2010-2012",1.99085,0.0259516473042276,2.59516473042276
"B6Z","cdd","2010-2012",10.18308,0.0353691082876328,3.53691082876328
"B7Z","cdd","2010-2012",3.49508,0.0228206545244846,2.28206545244846
"C0Z","cdd","2010-2012",2.36538,0.0702439285141564,7.02439285141564
"C1Z","cdd","2010-2012",2.57204,0.0433927178973957,4.33927178973957
"C2Z","cdd","2010-2012",5.08975,0.0367330807888171,3.67330807888171
"D0Z","cdd","2010-2012",2.94415,0.067162389882903,6.7162389882903
"D1Z","cdd","2010-2012",1.42557,0.0139731941525814,1.39731941525814
"D2Z","cdd","2010-2012",5.3265,0.0355835844804666,3.55835844804666
"D3Z","cdd","2010-2012",12.09389,0.0739882772724592,7.39882772724592
"D4Z","cdd","2010-2012",4.08827,0.0277687006417284,2.77687006417284
"D6Z","cdd","2010-2012",4.13693,0.0184760002877964,1.84760002877964
"E0Z","cdd","2010-2012",23.68139,0.108385690358702,10.8385690358702
"E1Z","cdd","2010-2012",18.10035,0.0576875399203602,5.76875399203602
"E2Z","cdd","2010-2012",8.6288,0.0385483435756037,3.85483435756037
"ENS","cdd","2010-2012",2291.33175,0.088918887379189,8.8918887379189
"F0Z","cdd","2010-2012",1.75153,0.0855857748763755,8.55857748763755
"F1Z","cdd","2010-2012",4.94479,0.0755697582811238,7.55697582811238
"F2Z","cdd","2010-2012",3.47046,0.100373850264379,10.0373850264379
"F3Z","cdd","2010-2012",3.07941,0.0315111649177519,3.15111649177519
"F4Z","cdd","2010-2012",2.31645,0.0394573521799274,3.94573521799274
"F5Z","cdd","2010-2012",1.20644,0.0394596070850934,3.94596070850934
"G0A","cdd","2010-2012",12.79292,0.0613953371406391,6.13953371406391
"G0B","cdd","2010-2012",4.46538,0.0239523418461956,2.39523418461956
"G1Z","cdd","2010-2012",12.88649,0.029858749111495,2.9858749111495
"H0Z","cdd","2010-2012",8.7028,0.0348161090713791,3.48161090713791
"J0Z","cdd","2010-2012",47.59897,0.139071250986704,13.9071250986704
"J1Z","cdd","2010-2012",20.1059,0.0459352745778359,4.59352745778359
"J3Z","cdd","2010-2012",50.39893,0.066709693567679,6.6709693567679
"J4Z","cdd","2010-2012",2.91647,0.0295997001534247,2.95997001534247
"J5Z","cdd","2010-2012",16.03192,0.0865185069417255,8.65185069417255
"J6Z","cdd","2010-2012",0.67522,0.00767157453380829,0.767157453380829
"K0Z","cdd","2010-2012",14.07691,0.111297508594441,11.1297508594441
"L0Z","cdd","2010-2012",28.30755,0.0655602826399944,6.55602826399944
"L1Z","cdd","2010-2012",19.72075,0.059605070373018,5.9605070373018
"L2Z","cdd","2010-2012",52.43025,0.134098469343479,13.4098469343479
"L3Z","cdd","2010-2012",7.87227,0.0476004241081349,4.76004241081349
"L4Z","cdd","2010-2012",30.39812,0.0798973234870263,7.98973234870263
"L5Z","cdd","2010-2012",16.80488,0.0265746560795095,2.65746560795095
"L6Z","cdd","2010-2012",0.04089,0.000244430800528506,0.0244430800528506
"M0Z","cdd","2010-2012",4.54359,0.116731070659757,11.6731070659757
"M1Z","cdd","2010-2012",10.88782,0.067523613034431,6.7523613034431
"M2Z","cdd","2010-2012",6.07807,0.0171391041951916,1.71391041951916
"N0Z","cdd","2010-2012",35.63823,0.0969483580718984,9.69483580718985
"P0Z","cdd","2010-2012",99.06712,0.122663958760731,12.2663958760731
"P1Z","cdd","2010-2012",31.53646,0.0773730315443109,7.73730315443109
"P2Z","cdd","2010-2012",35.67136,0.0771374253231366,7.71374253231366
"P3Z","cdd","2010-2012",1.77227,0.0190350792493717,1.90350792493717
"P4Z","cdd","2010-2012",48.16853,0.123528533949034,12.3528533949034
"Q0Z","cdd","2010-2012",18.95141,0.0712606741111673,7.12606741111673
"Q1Z","cdd","2010-2012",5.12528,0.0261328973635412,2.61328973635412
"Q2Z","cdd","2010-2012",2.80241,0.0098286791304049,0.982867913040489
"R0Z","cdd","2010-2012",45.91158,0.155511908039025,15.5511908039025
"R1Z","cdd","2010-2012",108.7964,0.131580615095873,13.1580615095873
"R2Z","cdd","2010-2012",25.3507,0.0478873406519541,4.78873406519541
"R3Z","cdd","2010-2012",14.81796,0.0254577760478309,2.54577760478309
"R4Z","cdd","2010-2012",7.18466,0.0136876263831587,1.36876263831587
"S0Z","cdd","2010-2012",8.83008,0.0362640557878223,3.62640557878223
"S1Z","cdd","2010-2012",51.16898,0.145136618060483,14.5136618060483
"S2Z","cdd","2010-2012",70.68383,0.181137522493291,18.1137522493291
"S3Z","cdd","2010-2012",1.25999,0.00580533782934208,0.580533782934208
"T0Z","cdd","2010-2012",11.965,0.0520409173397988,5.20409173397988
"T1Z","cdd","2010-2012",16.8715,0.0691971145523031,6.91971145523031
"T2A","cdd","2010-2012",71.53639,0.130708073361151,13.0708073361151
"T2B","cdd","2010-2012",55.69011,0.120880307308434,12.0880307308434
"T2Z","cdd","2010-2012",127.2265,0.126216326369737,12.6216326369737
"T3Z","cdd","2010-2012",14.25344,0.0734793093024109,7.34793093024109
"T4Z","cdd","2010-2012",261.62165,0.208000529880433,20.8000529880433
"T6Z","cdd","2010-2012",2.98225,0.0203087944621975,2.03087944621975
"U0Z","cdd","2010-2012",18.77432,0.111508080396823,11.1508080396823
"U1Z","cdd","2010-2012",94.03314,0.246521412735763,24.6521412735763
"V0Z","cdd","2010-2012",75.38131,0.131800986696305,13.1800986696305
"V1Z","cdd","2010-2012",27.56303,0.051415299574518,5.1415299574518
"V2Z","cdd","2010-2012",28.33699,0.0752856075849831,7.52856075849831
"V3Z","cdd","2010-2012",26.31389,0.0664560238796176,6.64560238796176
"V4Z","cdd","2010-2012",38.48588,0.12160228365036,12.160228365036
"V5Z","cdd","2010-2012",155.61052,0.428181448939058,42.8181448939058
"W0Z","cdd","2010-2012",55.8771,0.0539668614490501,5.39668614490501
"W1Z","cdd","2010-2012",26.27446,0.188810286782671,18.8810286782671
"X0Z","cdd","2010-2012",11.7909,0.413880760892763,41.3880760892763
"ZZZ","cdd","2010-2012",0.04795,0.00747222265509342,0.747222265509342
"SAL","cdd","2010-2012",4709.88999,0.10105239254228,10.105239254228
"A0Z","cdd","2011-2013",27.77831,0.0513842640083589,5.13842640083589
"A1Z","cdd","2011-2013",62.98997,0.193392369971969,19.3392369971969
"A2Z","cdd","2011-2013",5.0964,0.0792065051163138,7.92065051163138
"A3Z","cdd","2011-2013",2.42202,0.0729413585833231,7.29413585833231
"B0Z","cdd","2011-2013",28.80677,0.145651027928189,14.5651027928189
"B1Z","cdd","2011-2013",4.57219,0.0453152904304962,4.53152904304962
"B2Z","cdd","2011-2013",16.92315,0.0436729720041776,4.36729720041776
"B3Z","cdd","2011-2013",19.65813,0.143037417083523,14.3037417083523
"B4Z","cdd","2011-2013",21.55689,0.0401683467973541,4.01683467973541
"B5Z","cdd","2011-2013",2.37018,0.0300773958252699,3.00773958252699
"B6Z","cdd","2011-2013",10.58116,0.0355435217981519,3.55435217981519
"B7Z","cdd","2011-2013",4.20562,0.0268713984536113,2.68713984536113
"C0Z","cdd","2011-2013",2.03531,0.0619408671983133,6.19408671983133
"C1Z","cdd","2011-2013",2.32908,0.0434490454783391,4.34490454783391
"C2Z","cdd","2011-2013",4.72272,0.0333458472991616,3.33458472991616
"D0Z","cdd","2011-2013",2.51491,0.0577241988271584,5.77241988271584
"D1Z","cdd","2011-2013",1.22593,0.0121383762816446,1.21383762816446
"D2Z","cdd","2011-2013",5.89888,0.0391367916081687,3.91367916081687
"D3Z","cdd","2011-2013",12.80778,0.0812334658706394,8.12334658706394
"D4Z","cdd","2011-2013",4.45732,0.0307669688497314,3.07669688497314
"D6Z","cdd","2011-2013",5.45945,0.0236196799963728,2.36196799963728
"E0Z","cdd","2011-2013",21.01542,0.103346470342295,10.3346470342295
"E1Z","cdd","2011-2013",17.74875,0.0581803840870721,5.81803840870721
"E2Z","cdd","2011-2013",7.88402,0.0346892312122034,3.46892312122034
"ENS","cdd","2011-2013",2275.86673,0.0882570686820177,8.82570686820177
"F0Z","cdd","2011-2013",1.57342,0.0758976614999607,7.58976614999607
"F1Z","cdd","2011-2013",3.83473,0.0602156200737681,6.02156200737682
"F2Z","cdd","2011-2013",2.8414,0.0908621705231018,9.08621705231018
"F3Z","cdd","2011-2013",3.05915,0.0318144870599697,3.18144870599697
"F4Z","cdd","2011-2013",2.14019,0.0389878345073277,3.89878345073277
"F5Z","cdd","2011-2013",1.88255,0.0603953036319311,6.03953036319311
"G0A","cdd","2011-2013",13.20119,0.0663631429807797,6.63631429807798
"G0B","cdd","2011-2013",5.62831,0.0307318718697862,3.07318718697862
"G1Z","cdd","2011-2013",15.06422,0.03382157618906,3.382157618906
"H0Z","cdd","2011-2013",10.17667,0.0387730833914263,3.87730833914263
"J0Z","cdd","2011-2013",51.39916,0.145527053808177,14.5527053808177
"J1Z","cdd","2011-2013",20.97885,0.0470479282751123,4.70479282751123
"J3Z","cdd","2011-2013",49.44298,0.0652328099674581,6.52328099674581
"J4Z","cdd","2011-2013",3.00109,0.0287506084532684,2.87506084532684
"J5Z","cdd","2011-2013",15.35089,0.0789884486991794,7.89884486991794
"J6Z","cdd","2011-2013",0.88494,0.0100075553684336,1.00075553684336
"K0Z","cdd","2011-2013",12.01996,0.103917342383797,10.3917342383797
"L0Z","cdd","2011-2013",28.61816,0.0664600420694498,6.64600420694498
"L1Z","cdd","2011-2013",18.63945,0.0589028539401231,5.89028539401231
"L2Z","cdd","2011-2013",48.1881,0.127623833900155,12.7623833900155
"L3Z","cdd","2011-2013",7.93315,0.0490219463142904,4.90219463142904
"L4Z","cdd","2011-2013",32.18504,0.0816247631749901,8.16247631749901
"L5Z","cdd","2011-2013",14.97823,0.0233014063749385,2.33014063749385
"L6Z","cdd","2011-2013",0.04089,0.000264975300400923,0.0264975300400923
"M0Z","cdd","2011-2013",4.32027,0.11181722959586,11.181722959586
"M1Z","cdd","2011-2013",11.68908,0.0703335619604716,7.03335619604716
"M2Z","cdd","2011-2013",6.82783,0.0190680746375642,1.90680746375642
"N0Z","cdd","2011-2013",33.32598,0.087195338764534,8.7195338764534
"P0Z","cdd","2011-2013",89.02017,0.116133358308089,11.6133358308089
"P1Z","cdd","2011-2013",33.5252,0.0807734992801022,8.07734992801022
"P2Z","cdd","2011-2013",34.24111,0.0745816928179853,7.45816928179853
"P3Z","cdd","2011-2013",1.75659,0.0181426737408969,1.81426737408969
"P4Z","cdd","2011-2013",45.10676,0.11560821761536,11.560821761536
"Q0Z","cdd","2011-2013",18.64608,0.071506875728977,7.1506875728977
"Q1Z","cdd","2011-2013",5.84621,0.0302474959273929,3.02474959273929
"Q2Z","cdd","2011-2013",2.72881,0.00980387260890017,0.980387260890017
"R0Z","cdd","2011-2013",43.59726,0.148692410214665,14.8692410214665
"R1Z","cdd","2011-2013",107.15718,0.129826420560859,12.9826420560859
"R2Z","cdd","2011-2013",24.76682,0.0474674065760976,4.74674065760976
"R3Z","cdd","2011-2013",12.9682,0.0233215588372922,2.33215588372922
"R4Z","cdd","2011-2013",6.41265,0.0120929068806851,1.20929068806851
"S0Z","cdd","2011-2013",9.50511,0.0394837635546025,3.94837635546026
"S1Z","cdd","2011-2013",48.9214,0.134875334452722,13.4875334452722
"S2Z","cdd","2011-2013",67.77754,0.175382757391301,17.5382757391301
"S3Z","cdd","2011-2013",1.09802,0.00514041865185192,0.514041865185192
"T0Z","cdd","2011-2013",12.18646,0.0552731025908255,5.52731025908255
"T1Z","cdd","2011-2013",14.47698,0.0622636482281802,6.22636482281802
"T2A","cdd","2011-2013",68.48565,0.12670076611934,12.670076611934
"T2B","cdd","2011-2013",50.53551,0.108904893100156,10.8904893100156
"T2Z","cdd","2011-2013",119.02115,0.118480395994251,11.8480395994251
"T3Z","cdd","2011-2013",16.66755,0.0806956102930059,8.06956102930059
"T4Z","cdd","2011-2013",267.40894,0.211056921387832,21.1056921387832
"T6Z","cdd","2011-2013",2.70618,0.0187901555576972,1.87901555576972
"U0Z","cdd","2011-2013",19.57492,0.116098032096211,11.6098032096211
"U1Z","cdd","2011-2013",96.26745,0.24425466823073,24.425466823073
"V0Z","cdd","2011-2013",80.36009,0.136613749468276,13.6613749468276
"V1Z","cdd","2011-2013",30.67415,0.0564739196580401,5.64739196580401
"V2Z","cdd","2011-2013",31.35016,0.0827348000321965,8.27348000321965
"V3Z","cdd","2011-2013",27.83554,0.0668533046951677,6.68533046951677
"V4Z","cdd","2011-2013",41.40991,0.129228864629427,12.9228864629427
"V5Z","cdd","2011-2013",148.47059,0.40833546136127,40.833546136127
"W0Z","cdd","2011-2013",59.2217,0.0566672427001157,5.66672427001157
"W1Z","cdd","2011-2013",26.89447,0.191909008148748,19.1909008148748
"X0Z","cdd","2011-2013",13.67363,0.458007169409626,45.8007169409626
"ZZZ","cdd","2011-2013",0.30552,0.0248581631548843,2.48581631548843
"SAL","cdd","2011-2013",4670.75462,0.100070564187999,10.0070564187999
"A0Z","cdd","2012-2014",28.18552,0.0527280870481349,5.27280870481349
"A1Z","cdd","2012-2014",61.0923,0.187282785132594,18.7282785132594
"A2Z","cdd","2012-2014",4.98069,0.0737849064994757,7.37849064994757
"A3Z","cdd","2012-2014",2.19004,0.0689529450398393,6.89529450398393
"B0Z","cdd","2012-2014",27.49063,0.147624397151543,14.7624397151543
"B1Z","cdd","2012-2014",3.47153,0.0373812121702225,3.73812121702225
"B2Z","cdd","2012-2014",16.42344,0.0437510261156233,4.37510261156233
"B3Z","cdd","2012-2014",18.07575,0.132230021092282,13.2230021092282
"B4Z","cdd","2012-2014",19.13584,0.036104210649152,3.6104210649152
"B5Z","cdd","2012-2014",2.9566,0.0374505790044956,3.74505790044956
"B6Z","cdd","2012-2014",11.38963,0.0380172115081671,3.80172115081671
"B7Z","cdd","2012-2014",4.85778,0.0296833175744319,2.96833175744319
"C0Z","cdd","2012-2014",1.8352,0.0582809100485346,5.82809100485346
"C1Z","cdd","2012-2014",3.06347,0.062697716683773,6.2697716683773
"C2Z","cdd","2012-2014",5.15447,0.0360375407858614,3.60375407858614
"D0Z","cdd","2012-2014",2.35081,0.0570697428716534,5.70697428716534
"D1Z","cdd","2012-2014",1.37116,0.0132948039090113,1.32948039090113
"D2Z","cdd","2012-2014",5.80769,0.0384983592247735,3.84983592247735
"D3Z","cdd","2012-2014",12.01005,0.0801614462159316,8.01614462159316
"D4Z","cdd","2012-2014",2.98699,0.0211729949347675,2.11729949347675
"D6Z","cdd","2012-2014",6.48415,0.0278263951198335,2.78263951198335
"E0Z","cdd","2012-2014",18.91598,0.101551572883382,10.1551572883382
"E1Z","cdd","2012-2014",18.82894,0.0626572634438677,6.26572634438677
"E2Z","cdd","2012-2014",7.3884,0.0310320083212353,3.10320083212353
"ENS","cdd","2012-2014",2301.86804,0.0892155701284844,8.92155701284844
"F0Z","cdd","2012-2014",1.14193,0.0545595100618777,5.45595100618777
"F1Z","cdd","2012-2014",4.0518,0.0617634173623524,6.17634173623524
"F2Z","cdd","2012-2014",2.24412,0.0756654511614734,7.56654511614734
"F3Z","cdd","2012-2014",2.78883,0.0294344877548655,2.94344877548655
"F4Z","cdd","2012-2014",2.29447,0.040777971041486,4.0777971041486
"F5Z","cdd","2012-2014",1.62115,0.0521411766219439,5.21411766219439
"G0A","cdd","2012-2014",13.14538,0.0680274453438953,6.80274453438953
"G0B","cdd","2012-2014",5.68421,0.0315057059303753,3.15057059303753
"G1Z","cdd","2012-2014",19.11485,0.0410400627584025,4.10400627584025
"H0Z","cdd","2012-2014",11.88392,0.0433761754424078,4.33761754424078
"J0Z","cdd","2012-2014",50.64121,0.142035657222185,14.2035657222185
"J1Z","cdd","2012-2014",22.78442,0.0495758561675654,4.95758561675654
"J3Z","cdd","2012-2014",48.2238,0.0623595710920292,6.23595710920292
"J4Z","cdd","2012-2014",3.34746,0.0299139326331081,2.99139326331081
"J5Z","cdd","2012-2014",15.06429,0.0764060103957648,7.64060103957648
"J6Z","cdd","2012-2014",1.24433,0.0143173543483356,1.43173543483356
"K0Z","cdd","2012-2014",9.22626,0.0863097153599648,8.63097153599648
"L0Z","cdd","2012-2014",30.5881,0.0710152639831971,7.10152639831971
"L1Z","cdd","2012-2014",19.74364,0.0625770143310442,6.25770143310442
"L2Z","cdd","2012-2014",47.22896,0.127292065664747,12.7292065664747
"L3Z","cdd","2012-2014",7.46501,0.0468422675191258,4.68422675191258
"L4Z","cdd","2012-2014",29.51117,0.0745110146571318,7.45110146571318
"L5Z","cdd","2012-2014",14.57364,0.0228972444824982,2.28972444824982
"L6Z","cdd","2012-2014",0,0,0
"M0Z","cdd","2012-2014",3.51076,0.0982052470530118,9.82052470530118
"M1Z","cdd","2012-2014",12.39404,0.075400806556065,7.5400806556065
"M2Z","cdd","2012-2014",7.60502,0.0214257836892939,2.14257836892939
"N0Z","cdd","2012-2014",33.10442,0.086362608261685,8.6362608261685
"P0Z","cdd","2012-2014",90.17683,0.118252741086842,11.8252741086842
"P1Z","cdd","2012-2014",36.46306,0.0889910125155868,8.89910125155868
"P2Z","cdd","2012-2014",33.66309,0.0751240671891186,7.51240671891186
"P3Z","cdd","2012-2014",0.99445,0.0110561838027046,1.10561838027046
"P4Z","cdd","2012-2014",42.64328,0.112129545732254,11.2129545732254
"Q0Z","cdd","2012-2014",18.94917,0.0750415340412812,7.50415340412812
"Q1Z","cdd","2012-2014",7.09989,0.0370050658635227,3.70050658635227
"Q2Z","cdd","2012-2014",2.50447,0.00951388173455659,0.951388173455659
"R0Z","cdd","2012-2014",38.91399,0.132229050241173,13.2229050241173
"R1Z","cdd","2012-2014",109.32966,0.130336169893374,13.0336169893374
"R2Z","cdd","2012-2014",24.44124,0.046703659030751,4.6703659030751
"R3Z","cdd","2012-2014",11.95387,0.0218494030061845,2.18494030061845
"R4Z","cdd","2012-2014",6.11198,0.0114729128371878,1.14729128371878
"S0Z","cdd","2012-2014",9.68474,0.0402711667462756,4.02711667462756
"S1Z","cdd","2012-2014",49.13817,0.135048208976665,13.5048208976665
"S2Z","cdd","2012-2014",64.1185,0.17270124205588,17.270124205588
"S3Z","cdd","2012-2014",1.20872,0.00567628370786543,0.567628370786543
"T0Z","cdd","2012-2014",10.58693,0.050458973799623,5.0458973799623
"T1Z","cdd","2012-2014",14.06954,0.0631037436140691,6.31037436140691
"T2A","cdd","2012-2014",69.42816,0.129328898046115,12.9328898046115
"T2B","cdd","2012-2014",49.89162,0.106678888689679,10.6678888689679
"T2Z","cdd","2012-2014",119.31978,0.118783538840915,11.8783538840915
"T3Z","cdd","2012-2014",21.26399,0.0967021521832645,9.67021521832645
